Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,153.419513,[47 79] ; [411  51],[98.14285714 27.85714286] ; [359.85714286 102.14285714],1
b2,1,0.485693,0.486053,[19 39] ; [112 186],[21.34269663 36.65730337] ; [109.65730337 188.34269663],0
b3,1,0.485693,0.486053,[19 39] ; [112 186],[21.34269663 36.65730337] ; [109.65730337 188.34269663],0
v2,1,0.49003,0.47646,[63 54] ; [256 190],[66.29307282 50.70692718] ; [252.70692718 193.29307282],0
u2,1,0.505633,0.443095,[29 21] ; [73 42],[30.90909091 19.09090909] ; [71.09090909 43.90909091],0
a1,1,0.515413,0.423061,[  6 121] ; [ 29 434],[  7.53389831 119.46610169] ; [ 27.46610169 435.53389831],0
u3,1,0.576106,0.312573,[34 16] ; [73 42],[32.42424242 17.57575758] ; [74.57575758 40.42424242],0
d4,1,0.612733,0.256214,[105  22] ; [388  71],[106.8447099  20.1552901] ; [386.1552901  72.8447099],0
b4,1,0.648794,0.207424,[78 49] ; [274 189],[75.76949153 51.23050847] ; [276.23050847 186.76949153],0
p1,1,0.748299,0.102966,[ 10 115] ; [ 41 419],[ 10.8974359 114.1025641] ; [ 40.1025641 419.8974359],0
s5,1,0.760501,0.092917,[55 68] ; [193 254],[53.51578947 69.48421053] ; [194.48421053 252.51578947],0
n2,1,0.832286,0.044847,[37 11] ; [70 19],[37.48905109 10.51094891] ; [69.51094891 19.48905109],0
s2,1,0.853527,0.034085,[83 44] ; [304 155],[83.87201365 43.12798635] ; [303.12798635 155.87201365],0
d3,1,0.900655,0.015584,[91 36] ; [327 133],[90.43611584 36.56388416] ; [327.56388416 132.43611584],0
b5,1,0.906784,0.013711,[78 49] ; [287 176],[78.56779661 48.43220339] ; [286.43220339 176.56779661],0
