Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,25.600781,[26 31] ; [112  25],[40.54639175 16.45360825] ; [97.45360825 39.54639175],1
p11,1,0.047844,3.915468,[34 24] ; [100  37],[39.85641026 18.14358974] ; [94.14358974 42.85641026],0
n1,1,0.065497,3.392412,[ 6 19] ; [20 23],[ 9.55882353 15.44117647] ; [16.44117647 26.55882353],0
d2,1,0.079548,3.074117,[20 38] ; [65 70],[25.54404145 32.45595855] ; [59.45595855 75.54404145],0
p8,1,0.112446,2.519507,[14 44] ; [49 88],[18.73846154 39.26153846] ; [44.26153846 92.73846154],0
r4,1,0.132602,2.261778,[37 21] ; [102  35],[41.34358974 16.65641026] ; [97.65641026 39.34358974],0
b3,1,0.146942,2.103712,[ 7 20] ; [40 57],[10.23387097 16.76612903] ; [36.76612903 60.23387097],0
b2,1,0.146942,2.103712,[ 7 20] ; [40 57],[10.23387097 16.76612903] ; [36.76612903 60.23387097],0
v2,1,0.156402,2.008676,[19 36] ; [60 71],[23.36021505 31.63978495] ; [55.63978495 75.36021505],0
s3,1,0.166931,1.91029,[24 34] ; [70 64],[28.39583333 29.60416667] ; [65.60416667 68.39583333],0
p1,1,0.189094,1.724663,[ 2 56] ; [ 12 125],[ 4.16410256 53.83589744] ; [  9.83589744 127.16410256],0
u1,1,0.210561,1.567567,[ 1 57] ; [  8 129],[ 2.67692308 55.32307692] ; [  6.32307692 130.67692308],0
p12,1,0.217869,1.518355,[ 1 56] ; [  8 129],[ 2.6443299 54.3556701] ; [  6.3556701 130.6443299],0
p4,1,0.228045,1.453012,[19 38] ; [58 78],[22.74093264 34.25906736] ; [54.25906736 81.74093264],0
b5,1,0.25388,1.301828,[31 27] ; [61 76],[27.36410256 30.63589744] ; [64.63589744 72.36410256],0
s5,1,0.264203,1.246601,[12 44] ; [39 94],[15.11111111 40.88888889] ; [35.88888889 97.11111111],0
a4,1,0.270352,1.214962,[19 39] ; [56 80],[22.42268041 35.57731959] ; [52.57731959 83.42268041],0
s2,1,0.307836,1.039938,[19 38] ; [56 80],[22.15025907 34.84974093] ; [52.84974093 83.15025907],0
r2,1,0.336144,0.925081,[46 12] ; [113  20],[48.28272251  9.71727749] ; [110.71727749  22.28272251],0
r3,1,0.354679,0.856646,[45 13] ; [114  23],[47.29230769 10.70769231] ; [111.70769231  25.29230769],0
a8,1,0.375382,0.785771,[ 3 52] ; [ 12 116],[ 4.50819672 50.49180328] ; [ 10.49180328 117.50819672],0
b1,1,0.403845,0.696847,[25 33] ; [68 69],[27.66153846 30.33846154] ; [65.33846154 71.66153846],0
a1,1,0.466351,0.530609,[ 4 54] ; [  6 131],[ 2.97435897 55.02564103] ; [  7.02564103 129.97435897],0
n2,1,0.491707,0.472788,[19  7] ; [28 15],[17.71014493  8.28985507] ; [29.28985507 13.71014493],0
a6,1,0.493657,0.468545,[24 34] ; [64 73],[26.17435897 31.82564103] ; [61.82564103 75.17435897],0
v1,1,0.533008,0.388654,[24 33] ; [63 71],[25.96335079 31.03664921] ; [61.03664921 72.96335079],0
d4,1,0.54662,0.363407,[37 20] ; [95 42],[38.78350515 18.21649485] ; [93.21649485 43.78350515],0
n3,1,0.582025,0.302972,[15 10] ; [28 14],[16.04477612  8.95522388] ; [26.95522388 15.04477612],0
p7,1,0.626685,0.236583,[24 33] ; [62 73],[25.53125 31.46875] ; [60.46875 74.53125],0
b4,1,0.711609,0.136675,[33 25] ; [74 63],[31.82564103 26.17435897] ; [75.17435897 61.82564103],0
v4,1,0.732281,0.117027,[47 10] ; [114  21],[47.796875  9.203125] ; [113.203125  21.796875],0
s4,1,0.733357,0.116052,[ 9 49] ; [ 24 113],[ 9.81538462 48.18461538] ; [ 23.18461538 113.81538462],0
a2,1,0.786134,0.073622,[ 4 54] ; [ 11 126],[ 4.46153846 53.53846154] ; [ 10.53846154 126.46153846],0
s1,1,0.788345,0.072071,[ 4 54] ; [  8 128],[ 3.58762887 54.41237113] ; [  8.41237113 127.58762887],0
d3,1,0.845881,0.037782,[22 36] ; [54 83],[22.60512821 35.39487179] ; [53.39487179 83.60512821],0
u2,1,0.890932,0.018803,[12 15] ; [18 21],[12.27272727 14.72727273] ; [17.72727273 21.27272727],0
