Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.768948,[20 38] ; [232  61],[41.64102564 16.35897436] ; [210.35897436  82.64102564],1
n4,1,7.8e-05,15.604144,[32 27] ; [230  62],[44.03988604 14.96011396] ; [217.96011396  74.03988604],1
p10,1,9.6e-05,15.212083,[32 27] ; [227  62],[43.91091954 15.08908046] ; [215.08908046  73.91091954],1
s6,1,0.002449,9.178243,[30 29] ; [202  82],[39.90670554 19.09329446] ; [192.09329446  91.90670554],0
p9,1,0.00498,7.886762,[39 20] ; [237  51],[46.92795389 12.07204611] ; [229.07204611  58.92795389],0
p4,1,0.005183,7.814558,[23 35] ; [174 118],[32.64571429 25.35428571] ; [164.35428571 127.64571429],0
s7,1,0.008671,6.889344,[15 39] ; [132 148],[23.76646707 30.23353293] ; [123.23353293 156.76646707],0
p6,1,0.010189,6.601616,[12 46] ; [112 180],[20.54857143 37.45142857] ; [103.45142857 188.54857143],0
p5,1,0.01123,6.428487,[ 1 58] ; [ 38 252],[ 6.59312321 52.40687679] ; [ 32.40687679 257.59312321],0
p8,1,0.011706,6.354915,[20 39] ; [151 140],[28.82571429 30.17428571] ; [142.17428571 148.82571429],0
d5,1,0.021805,5.26131,[38 20] ; [231  60],[44.70487106 13.29512894] ; [224.29512894  66.70487106],0
u3,1,0.023014,5.167464,[20  4] ; [56 40],[15.2  8.8] ; [60.8 35.2],0
p11,1,0.028748,4.782663,[38 21] ; [228  65],[44.58522727 14.41477273] ; [221.41477273  71.58522727],0
p7,1,0.032957,4.547998,[26 30] ; [179 111],[33.17919075 22.82080925] ; [171.82080925 118.17919075],0
s5,1,0.040145,4.211733,[12 44] ; [101 183],[18.61176471 37.38823529] ; [ 94.38823529 189.61176471],0
d1,1,0.045199,4.011189,[24 35] ; [161 132],[31.00852273 27.99147727] ; [153.99147727 139.00852273],0
b3,1,0.065593,3.390006,[ 9 30] ; [ 67 106],[13.98113208 25.01886792] ; [ 62.01886792 110.98113208],0
b2,1,0.065593,3.390006,[ 9 30] ; [ 67 106],[13.98113208 25.01886792] ; [ 62.01886792 110.98113208],0
s2,1,0.079917,3.06658,[22 36] ; [147 144],[28.08595989 29.91404011] ; [140.91404011 150.08595989],0
p3,1,0.13359,2.250287,[21 38] ; [135 157],[26.22222222 32.77777778] ; [129.77777778 162.22222222],0
a5,1,0.135758,2.225397,[35 24] ; [203  90],[39.89204545 19.10795455] ; [198.10795455  94.89204545],0
s8,1,0.180036,1.797329,[19 40] ; [121 170],[23.6 35.4] ; [116.4 174.6],0
a4,1,0.199113,1.648866,[21 38] ; [130 161],[25.45428571 33.54571429] ; [125.54571429 165.45428571],0
v3,1,0.205917,1.599903,[ 7 47] ; [ 59 231],[10.36046512 43.63953488] ; [ 55.63953488 234.36046512],0
a3,1,0.235017,1.410239,[35 24] ; [196  95],[38.94 20.06] ; [192.06  98.94],0
s1,1,0.248624,1.331017,[ 5 53] ; [ 14 275],[ 3.17579251 54.82420749] ; [ 15.82420749 273.17579251],0
u1,1,0.301565,1.067262,[ 6 53] ; [ 45 248],[ 8.54829545 50.45170455] ; [ 42.45170455 250.54829545],0
v1,1,0.312388,1.020554,[19 38] ; [117 172],[22.40462428 34.59537572] ; [113.59537572 175.40462428],0
b1,1,0.330834,0.94563,[28 31] ; [119 174],[24.63920455 34.36079545] ; [122.36079545 170.63920455],0
p2,1,0.346923,0.884681,[45 14] ; [239  54],[47.60227273 11.39772727] ; [236.39772727  56.60227273],0
b5,1,0.356999,0.848422,[40 19] ; [180 113],[36.875 22.125] ; [183.125 109.875],0
a6,1,0.371869,0.797411,[40 18] ; [184 109],[37.01424501 20.98575499] ; [186.98575499 106.01424501],0
