Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,125.258806,[568  29] ; [12 18],[552.24880383  44.75119617] ; [27.75119617  2.24880383],1
v4,1,0.0,34.268732,[578  16] ; [23  7],[572.10576923  21.89423077] ; [28.89423077  1.10576923],1
r1,1,0.0,30.344504,[504  88] ; [14 16],[493.01607717  98.98392283] ; [24.98392283  5.01607717],1
r3,1,4e-06,21.322528,[580  13] ; [25  5],[575.86677368  17.13322632] ; [29.13322632  0.86677368],1
a3,1,0.00128,10.370497,[453 142] ; [15 15],[445.536 149.464] ; [22.464  7.536],0
s3,1,0.004773,7.963403,[339 249] ; [ 9 20],[331.64343598 256.35656402] ; [16.35656402 12.64343598],0
d1,1,0.005282,7.780239,[422 175] ; [14 16],[415.13875598 181.86124402] ; [20.86124402  9.13875598],0
a5,1,0.005534,7.695987,[468 129] ; [17 13],[461.79425837 135.20574163] ; [23.20574163  6.79425837],0
s2,1,0.006441,7.42254,[316 275] ; [ 8 21],[308.84516129 282.15483871] ; [15.15483871 13.84516129],0
a2,1,0.011731,6.351095,[164 433] ; [ 2 28],[158.05741627 438.94258373] ; [ 7.94258373 22.05741627],0
a7,1,0.037774,4.315185,[456 139] ; [18 12],[451.248 143.752] ; [22.752  7.248],0
p10,1,0.055389,3.670326,[506  86] ; [21  8],[502.38969404  89.61030596] ; [24.61030596  4.38969404],0
u1,1,0.055554,3.665376,[126 471] ; [ 2 28],[121.87559809 475.12440191] ; [ 6.12440191 23.87559809],0
a4,1,0.093956,2.805246,[292 304] ; [10 20],[287.52715655 308.47284345] ; [14.47284345 15.52715655],0
b1,1,0.098584,2.728302,[210 387] ; [15 15],[214.23444976 382.76555024] ; [10.76555024 19.23444976],0
a6,1,0.098754,2.725554,[422 174] ; [17 13],[417.96166134 178.03833866] ; [21.03833866  8.96166134],0
v1,1,0.111347,2.534992,[338 244] ; [13 17],[333.79411765 248.20588235] ; [17.20588235 12.79411765],0
s6,1,0.114039,2.497339,[409 173] ; [17 13],[405.11764706 176.88235294] ; [20.88235294  9.11764706],0
u3,1,0.118675,2.434717,[87 56] ; [6 9],[84.17088608 58.82911392] ; [8.82911392 6.17088608],0
n4,1,0.137731,2.203125,[482 113] ; [21  9],[478.856 116.144] ; [24.144  5.856],0
n6,1,0.155843,2.014103,[510  83] ; [23  7],[507.33386838  85.66613162] ; [25.66613162  4.33386838],0
p5,1,0.156244,2.01021,[ 68 527] ; [ 6 24],[ 70.448 524.552] ; [ 3.552 26.448],0
n5,1,0.158361,1.989808,[461 132] ; [20 10],[457.83788122 135.16211878] ; [23.16211878  6.83788122],0
p9,1,0.180188,1.796071,[517  72] ; [23  6],[514.66019417  74.33980583] ; [25.33980583  3.66019417],0
p4,1,0.196951,1.664841,[388 207] ; [23  7],[391.272 203.728] ; [19.728 10.272],0
d3,1,0.226783,1.460927,[455 141] ; [20 10],[452.23642173 143.76357827] ; [22.76357827  7.23642173],0
p12,1,0.236019,1.404218,[ 44 549] ; [ 4 26],[ 45.68860353 547.31139647] ; [ 2.31139647 27.68860353],0
d2,1,0.287096,1.13319,[317 278] ; [13 17],[314.16 280.84] ; [15.84 14.16],0
s8,1,0.289687,1.121074,[276 317] ; [11 19],[273.17977528 319.82022472] ; [13.82022472 16.17977528],0
p7,1,0.313167,1.017273,[401 182] ; [18 12],[398.49429038 184.50570962] ; [20.50570962  9.49429038],0
n1,1,0.345011,0.891721,[47 74] ; [3 9],[45.4887218 75.5112782] ; [4.5112782 7.4887218],0
d4,1,0.345885,0.888496,[530  66] ; [25  5],[528.40255591  67.59744409] ; [26.59744409  3.40255591],0
p3,1,0.398989,0.711371,[325 271] ; [14 16],[322.75399361 273.24600639] ; [16.24600639 13.75399361],0
s7,1,0.40748,0.686141,[289 282] ; [11 15],[286.93467337 284.06532663] ; [13.06532663 12.93467337],0
p8,1,0.411444,0.674625,[337 248] ; [15 15],[334.82926829 250.17073171] ; [17.17073171 12.82926829],0
b5,1,0.414171,0.666796,[363 234] ; [16 14],[360.86602871 236.13397129] ; [18.13397129 11.86602871],0
u2,1,0.454882,0.558458,[81 62] ; [10  5],[82.36075949 60.63924051] ; [8.63924051 6.36075949],0
s5,1,0.487621,0.481772,[208 366] ; [ 9 21],[206.2218543 367.7781457] ; [10.7781457 19.2218543],0
a8,1,0.492788,0.470434,[ 80 454] ; [ 3 26],[ 78.72468917 455.27531083] ; [ 4.27531083 24.72468917],0
n3,1,0.539587,0.376307,[92 31] ; [8 4],[91.11111111 31.88888889] ; [8.88888889 3.11111111],0
b4,1,0.541263,0.373203,[352 245] ; [16 14],[350.3923445 246.6076555] ; [17.6076555 12.3923445],0
n2,1,0.551045,0.355448,[91 31] ; [8 4],[90.13432836 31.86567164] ; [8.86567164 3.13432836],0
b3,1,0.58216,0.302756,[134 220] ; [ 6 13],[132.86863271 221.13136729] ; [ 7.13136729 11.86863271],0
b2,1,0.58216,0.302756,[134 220] ; [ 6 13],[132.86863271 221.13136729] ; [ 7.13136729 11.86863271],0
s4,1,0.594006,0.284131,[ 96 493] ; [ 6 24],[ 97.05654281 491.94345719] ; [ 4.94345719 25.05654281],0
v3,1,0.621253,0.24411,[237 338] ; [11 19],[235.70247934 339.29752066] ; [12.29752066 17.70247934],0
p6,1,0.740867,0.109366,[233 354] ; [11 19],[232.13614263 354.86385737] ; [11.86385737 18.13614263],0
s1,1,0.74092,0.10932,[ 14 574] ; [ 1 29],[ 14.27184466 573.72815534] ; [ 0.72815534 29.27184466],0
v2,1,0.774455,0.082112,[341 234] ; [17 13],[340.24793388 234.75206612] ; [17.75206612 12.24793388],0
p1,1,0.78074,0.077481,[ 48 546] ; [ 2 28],[ 47.59615385 546.40384615] ; [ 2.40384615 27.59615385],0
p11,1,0.808089,0.058996,[487 110] ; [25  5],[487.50239234 109.49760766] ; [24.49760766  5.50239234],0
a1,1,0.818862,0.052445,[ 25 572] ; [ 1 29],[ 24.75598086 572.24401914] ; [ 1.24401914 28.75598086],0
