Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.3e-05,17.94772,[20 60] ; [27 15],[30.81967213 49.18032787] ; [16.18032787 25.81967213],1
s4,1,2.5e-05,17.727019,[ 5 76] ; [15 27],[13.17073171 67.82926829] ; [ 6.82926829 35.17073171],1
s3,1,0.000241,13.47868,[28 51] ; [29 12],[37.525 41.475] ; [19.475 21.525],1
s8,1,0.000283,13.178571,[18 63] ; [23 19],[27. 54.] ; [14. 28.],1
s6,1,0.000308,13.021409,[34 47] ; [32 10],[43.46341463 37.53658537] ; [22.53658537 19.46341463],1
p10,1,0.000354,12.758766,[39 40] ; [34  7],[48.05833333 30.94166667] ; [24.94166667 16.05833333],1
s5,1,0.003324,8.620308,[12 65] ; [16 24],[18.42735043 58.57264957] ; [ 9.57264957 30.42735043],0
p7,1,0.019611,5.446154,[33 45] ; [26 14],[39. 39.] ; [20. 20.],0
p9,1,0.023358,5.14168,[48 32] ; [33  8],[53.55371901 26.44628099] ; [27.44628099 13.55371901],0
n2,1,0.040242,4.207637,[16 11] ; [15  2],[19.02272727  7.97727273] ; [11.97727273  5.02272727],0
u3,1,0.056969,3.6235,[16 10] ; [11  1],[18.47368421  7.52631579] ; [8.52631579 3.47368421],0
p6,1,0.062535,3.468854,[14 61] ; [14 27],[18.10344828 56.89655172] ; [ 9.89655172 31.10344828],0
b5,1,0.072356,3.22875,[54 27] ; [21 21],[49.3902439 31.6097561] ; [25.6097561 16.3902439],0
u2,1,0.08494,2.967747,[17 10] ; [10  1],[19.18421053  7.81578947] ; [7.81578947 3.18421053],0
p11,1,0.088407,2.903139,[43 38] ; [29 13],[47.41463415 33.58536585] ; [24.58536585 17.41463415],0
v2,1,0.144129,2.133313,[37 39] ; [24 14],[40.66666667 35.33333333] ; [20.33333333 17.66666667],0
a4,1,0.145147,2.122521,[34 47] ; [12 30],[30.29268293 50.70731707] ; [15.70731707 26.29268293],0
v1,1,0.146671,2.106535,[31 47] ; [22 19],[34.7394958 43.2605042] ; [18.2605042 22.7394958],0
v4,1,0.177119,1.821634,[68 13] ; [38  3],[70.37704918 10.62295082] ; [35.62295082  5.37704918],0
a5,1,0.213282,1.54901,[59 22] ; [26 16],[55.97560976 25.02439024] ; [29.02439024 12.97560976],0
r3,1,0.233551,1.419105,[69 12] ; [38  3],[71.04098361  9.95901639] ; [35.95901639  5.04098361],0
a1,1,0.25385,1.301988,[ 6 75] ; [ 1 41],[ 4.6097561 76.3902439] ; [ 2.3902439 39.6097561],0
p2,1,0.36547,0.81901,[54 25] ; [32 10],[56.14876033 22.85123967] ; [29.85123967 12.14876033],0
d3,1,0.391628,0.73388,[53 27] ; [31 11],[55.08196721 24.91803279] ; [28.91803279 13.08196721],0
n1,1,0.393882,0.726923,[ 8 18] ; [7 9],[ 9.28571429 16.71428571] ; [ 5.71428571 10.28571429],0
d4,1,0.433753,0.612754,[67 14] ; [37  5],[68.48780488 12.51219512] ; [35.51219512  6.48780488],0
p3,1,0.475498,0.50917,[25 54] ; [16 26],[26.76859504 52.23140496] ; [14.23140496 27.76859504],0
s1,1,0.487145,0.482826,[ 4 74] ; [ 1 40],[ 3.27731092 74.72268908] ; [ 1.72268908 39.27731092],0
a6,1,0.487496,0.482048,[59 22] ; [33  9],[60.58536585 20.41463415] ; [31.41463415 10.58536585],0
b1,1,0.491773,0.472645,[41 40] ; [24 18],[42.80487805 38.19512195] ; [22.19512195 19.80487805],0
d2,1,0.491773,0.472645,[40 41] ; [18 24],[38.19512195 42.80487805] ; [19.80487805 22.19512195],0
p4,1,0.510404,0.433239,[35 45] ; [21 21],[36.72131148 43.27868852] ; [19.27868852 22.72131148],0
b4,1,0.530345,0.39373,[51 30] ; [24 18],[49.3902439 31.6097561] ; [25.6097561 16.3902439],0
a2,1,0.566354,0.328821,[17 64] ; [ 7 35],[15.80487805 65.19512195] ; [ 8.19512195 33.80487805],0
a3,1,0.590452,0.289639,[54 27] ; [30 12],[55.31707317 25.68292683] ; [28.68292683 13.31707317],0
p5,1,0.605341,0.267015,[ 4 76] ; [ 3 38],[ 4.62809917 75.37190083] ; [ 2.37190083 38.62809917],0
p12,1,0.678225,0.172131,[ 3 76] ; [ 1 41],[ 2.61157025 76.38842975] ; [ 1.38842975 40.61157025],0
n5,1,0.738046,0.111851,[33 48] ; [18 23],[33.86065574 47.13934426] ; [17.13934426 23.86065574],0
n4,1,0.745252,0.105564,[43 38] ; [21 21],[42.14634146 38.85365854] ; [21.85365854 20.14634146],0
a7,1,0.75351,0.098605,[60 21] ; [30 12],[59.26829268 21.73170732] ; [30.73170732 11.26829268],0
u1,1,0.772979,0.083221,[ 7 74] ; [ 3 39],[ 6.58536585 74.41463415] ; [ 3.41463415 38.58536585],0
p1,1,0.772979,0.083221,[ 7 74] ; [ 3 39],[ 6.58536585 74.41463415] ; [ 3.41463415 38.58536585],0
d1,1,0.776262,0.080766,[48 33] ; [26 16],[48.73170732 32.26829268] ; [25.26829268 16.73170732],0
r1,1,0.783889,0.075215,[59 21] ; [30 12],[58.36065574 21.63934426] ; [30.63934426 11.36065574],0
p8,1,0.830295,0.045935,[30 49] ; [16 24],[30.53781513 48.46218487] ; [15.46218487 24.53781513],0
r2,1,0.855416,0.033201,[73  7] ; [37  4],[72.72727273  7.27272727] ; [37.27272727  3.72727273],0
n3,1,0.858699,0.031695,[16 10] ; [10  7],[15.72093023 10.27906977] ; [10.27906977  6.72093023],0
b2,1,0.873791,0.025232,[14 33] ; [ 7 18],[13.70833333 33.29166667] ; [ 7.29166667 17.70833333],0
b3,1,0.873791,0.025232,[14 33] ; [ 7 18],[13.70833333 33.29166667] ; [ 7.29166667 17.70833333],0
v3,1,0.94163,0.005361,[19 55] ; [10 28],[19.16071429 54.83928571] ; [ 9.83928571 28.16071429],0
r4,1,0.974701,0.001006,[60 21] ; [31 11],[59.92682927 21.07317073] ; [31.07317073 10.92682927],0
a8,1,0.984637,0.000371,[ 6 71] ; [ 3 35],[ 6.02608696 70.97391304] ; [ 2.97391304 35.02608696],0
