Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.013397,6.11596,[ 4 30] ; [2 1],[ 5.51351351 28.48648649] ; [0.48648649 2.51351351],0
s5,1,0.04729,3.935049,[ 4 30] ; [2 2],[ 5.36842105 28.63157895] ; [0.63157895 3.36842105],0
a2,1,0.057169,3.617664,[ 1 34] ; [1 3],[ 1.79487179 33.20512821] ; [0.20512821 3.79487179],0
p12,1,0.061642,3.492647,[ 1 33] ; [1 3],[ 1.78947368 32.21052632] ; [0.21052632 3.78947368],0
s6,1,0.069078,3.304796,[10 24] ; [3 1],[11.63157895 22.36842105] ; [1.36842105 2.63157895],0
p7,1,0.085263,2.961612,[11 24] ; [3 1],[12.56410256 22.43589744] ; [1.43589744 2.56410256],0
r1,1,0.112832,2.514107,[12 23] ; [3 1],[13.46153846 21.53846154] ; [1.53846154 2.46153846],0
b5,1,0.221853,1.492347,[15 20] ; [3 1],[16.15384615 18.84615385] ; [1.84615385 2.15384615],0
d5,1,0.221853,1.492347,[15 20] ; [3 1],[16.15384615 18.84615385] ; [1.84615385 2.15384615],0
r3,1,0.266958,1.232312,[16 19] ; [3 1],[17.05128205 17.94871795] ; [1.94871795 2.05128205],0
p11,1,0.266958,1.232312,[16 19] ; [3 1],[17.05128205 17.94871795] ; [1.94871795 2.05128205],0
a5,1,0.266958,1.232312,[16 19] ; [3 1],[17.05128205 17.94871795] ; [1.94871795 2.05128205],0
v1,1,0.306535,1.045547,[ 9 26] ; [2 2],[ 9.87179487 25.12820513] ; [1.12820513 2.87179487],0
a3,1,0.316443,1.00359,[17 18] ; [3 1],[17.94871795 17.05128205] ; [2.05128205 1.94871795],0
b4,1,0.316443,1.00359,[17 18] ; [3 1],[17.94871795 17.05128205] ; [2.05128205 1.94871795],0
a6,1,0.379041,0.77381,[10 25] ; [2 2],[10.76923077 24.23076923] ; [1.23076923 2.76923077],0
n6,1,0.401309,0.704399,[18 16] ; [3 1],[18.78947368 15.21052632] ; [2.21052632 1.78947368],0
v2,1,0.402075,0.702112,[10 24] ; [2 2],[10.73684211 23.26315789] ; [1.26315789 2.73684211],0
d3,1,0.53482,0.385224,[12 23] ; [2 2],[12.56410256 22.43589744] ; [1.43589744 2.56410256],0
d1,1,0.53482,0.385224,[12 23] ; [2 2],[12.56410256 22.43589744] ; [1.43589744 2.56410256],0
p3,1,0.53482,0.385224,[12 23] ; [2 2],[12.56410256 22.43589744] ; [1.43589744 2.56410256],0
a4,1,0.564113,0.332633,[12 22] ; [2 2],[12.52631579 21.47368421] ; [1.47368421 2.52631579],0
s8,1,0.573683,0.316558,[ 5 30] ; [1 3],[ 5.38461538 29.61538462] ; [0.61538462 3.38461538],0
p1,1,0.573683,0.316558,[ 5 30] ; [1 3],[ 5.38461538 29.61538462] ; [0.61538462 3.38461538],0
s3,1,0.648867,0.207332,[13 21] ; [2 2],[13.42105263 20.57894737] ; [1.57894737 2.42105263],0
b2,1,0.672452,0.178748,[12 14] ; [1 2],[11.65517241 14.34482759] ; [1.34482759 1.65517241],0
b3,1,0.672452,0.178748,[12 14] ; [1 2],[11.65517241 14.34482759] ; [1.34482759 1.65517241],0
p8,1,0.698079,0.150478,[ 6 29] ; [1 3],[ 6.28205128 28.71794872] ; [0.71794872 3.28205128],0
v3,1,0.71972,0.128761,[ 6 28] ; [1 3],[ 6.26315789 27.73684211] ; [0.73684211 3.26315789],0
b1,1,0.784916,0.074484,[20 15] ; [2 2],[19.74358974 15.25641026] ; [2.25641026 1.74358974],0
r4,1,0.814514,0.05504,[ 7 28] ; [1 3],[ 7.17948718 27.82051282] ; [0.82051282 3.17948718],0
s2,1,0.880472,0.022611,[10 25] ; [1 3],[ 9.87179487 25.12820513] ; [1.12820513 2.87179487],0
r2,1,0.911269,0.012418,[18 16] ; [2 2],[17.89473684 16.10526316] ; [2.10526316 1.89473684],0
s7,1,0.922995,0.009343,[ 9 24] ; [1 3],[ 8.91891892 24.08108108] ; [1.08108108 2.91891892],0
