Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,126.211554,[ 14 105] ; [125  31],[60.14909091 58.85090909] ; [78.85090909 77.14909091],1
s7,1,0.0,40.220304,[29 84] ; [96 51],[54.32692308 58.67307692] ; [70.67307692 76.32692308],1
s8,1,0.0,37.325337,[24 95] ; [88 67],[48.64233577 70.35766423] ; [63.35766423 91.64233577],1
s6,1,0.0,28.234389,[60 58] ; [125  29],[80.25735294 37.74264706] ; [104.74264706  49.25735294],1
s5,1,0.003276,8.647017,[24 93] ; [56 95],[34.92537313 82.07462687] ; [ 45.07462687 105.92537313],0
s4,1,0.004273,8.164159,[  8 111] ; [ 29 127],[ 16.01090909 102.98909091] ; [ 20.98909091 135.01090909],0
n3,1,0.005392,7.742934,[14 12] ; [27  4],[18.70175439  7.29824561] ; [22.29824561  8.70175439],0
a3,1,0.017379,5.657702,[74 46] ; [117  39],[83.04347826 36.95652174] ; [107.95652174  48.04347826],0
v4,1,0.031371,4.632536,[110  10] ; [151   4],[113.89090909   6.10909091] ; [147.10909091   7.89090909],0
r4,1,0.032777,4.557369,[102  18] ; [145  11],[107.39130435  12.60869565] ; [139.60869565  16.39130435],0
v3,1,0.035577,4.417288,[37 77] ; [67 81],[45.2519084 68.7480916] ; [58.7480916 89.2519084],0
a2,1,0.083094,3.003319,[21 99] ; [ 41 115],[26.95652174 93.04347826] ; [ 35.04347826 120.95652174],0
r2,1,0.123072,2.377786,[105  14] ; [145  10],[108.57664234  10.42335766] ; [141.42335766  13.57664234],0
p12,1,0.124492,2.359882,[  4 116] ; [ 12 144],[  6.95652174 113.04347826] ; [  9.04347826 146.95652174],0
n1,1,0.128001,2.316581,[ 7 19] ; [14 16],[ 9.75 16.25] ; [11.25 18.75],0
u3,1,0.138504,2.194507,[25 21] ; [26 11],[28.26506024 17.73493976] ; [22.73493976 14.26506024],0
r3,1,0.184386,1.76191,[111   9] ; [150   6],[113.47826087   6.52173913] ; [147.52173913   8.47826087],0
v2,1,0.194048,1.686614,[69 46] ; [78 72],[63.79245283 51.20754717] ; [83.20754717 66.79245283],0
b5,1,0.199437,1.646489,[67 53] ; [99 57],[72.17391304 47.82608696] ; [93.82608696 62.17391304],0
p7,1,0.214603,1.540099,[67 53] ; [98 57],[72. 48.] ; [93. 62.],0
p3,1,0.235795,1.405556,[69 51] ; [100  55],[73.74545455 46.25454545] ; [95.25454545 59.74545455],0
d5,1,0.238476,1.389582,[102  18] ; [124  32],[98.26086957 21.73913043] ; [127.73913043  28.26086957],0
b4,1,0.372994,0.793665,[62 58] ; [89 67],[65.65217391 54.34782609] ; [85.34782609 70.65217391],0
a1,1,0.38114,0.767021,[  3 117] ; [  7 149],[  4.34782609 115.65217391] ; [  5.65217391 150.34782609],0
p11,1,0.38969,0.739909,[96 24] ; [118  38],[93.04347826 26.95652174] ; [120.95652174  35.04347826],0
u2,1,0.389911,0.739221,[23 22] ; [23 15],[24.93975904 20.06024096] ; [21.06024096 16.93975904],0
d1,1,0.396977,0.717464,[67 53] ; [95 61],[70.43478261 49.56521739] ; [91.56521739 64.43478261],0
v1,1,0.397361,0.716298,[65 52] ; [75 74],[61.57894737 55.42105263] ; [78.42105263 70.57894737],0
n4,1,0.417475,0.657412,[87 33] ; [119  36],[89.89090909 30.10909091] ; [116.10909091  38.89090909],0
r1,1,0.454948,0.558295,[93 27] ; [125  29],[95.47445255 24.52554745] ; [122.52554745  31.47445255],0
a6,1,0.456444,0.5546,[88 32] ; [108  48],[85.2173913 34.7826087] ; [110.7826087  45.2173913],0
d2,1,0.492237,0.471634,[55 65] ; [78 78],[57.82608696 62.17391304] ; [75.17391304 80.82608696],0
b1,1,0.507129,0.439987,[43 77] ; [62 94],[45.65217391 74.34782609] ; [59.34782609 96.65217391],0
n5,1,0.51185,0.430283,[89 31] ; [121  35],[91.30434783 28.69565217] ; [118.69565217  37.30434783],0
d4,1,0.546428,0.363756,[95 25] ; [128  28],[96.95652174 23.04347826] ; [126.04347826  29.95652174],0
p8,1,0.592068,0.287126,[64 54] ; [79 76],[61.80952381 56.19047619] ; [81.19047619 73.80952381],0
p9,1,0.607124,0.264384,[97 23] ; [129  26],[98.61818182 21.38181818] ; [127.38181818  27.61818182],0
s1,1,0.638702,0.220443,[  6 113] ; [  6 149],[  5.21167883 113.78832117] ; [  6.78832117 148.21167883],0
n2,1,0.641509,0.216774,[18  7] ; [24  7],[18.75  6.25] ; [23.25  7.75],0
a5,1,0.710416,0.137862,[90 30] ; [120  36],[91.30434783 28.69565217] ; [118.69565217  37.30434783],0
p2,1,0.716054,0.132305,[102  18] ; [135  21],[103.04347826  16.95652174] ; [133.95652174  22.04347826],0
b2,1,0.720709,0.127815,[23 49] ; [30 72],[21.93103448 50.06896552] ; [31.06896552 70.93103448],0
b3,1,0.720709,0.127815,[23 49] ; [30 72],[21.93103448 50.06896552] ; [31.06896552 70.93103448],0
p5,1,0.780228,0.077853,[ 14 106] ; [ 16 135],[ 13.28413284 106.71586716] ; [ 16.71586716 134.28413284],0
a4,1,0.785185,0.074294,[50 69] ; [63 93],[48.89818182 70.10181818] ; [64.10181818 91.89818182],0
a7,1,0.794859,0.067603,[86 34] ; [114  42],[86.95652174 33.04347826] ; [113.04347826  42.95652174],0
u1,1,0.888306,0.019726,[ 20 100] ; [ 27 129],[20.43478261 99.56521739] ; [ 26.56521739 129.43478261],0
d3,1,0.899568,0.015928,[83 37] ; [109  47],[83.47826087 36.52173913] ; [108.52173913  47.47826087],0
a8,1,0.927034,0.008386,[12 93] ; [ 17 127],[12.22891566 92.77108434] ; [ 16.77108434 127.22891566],0
p10,1,0.943983,0.004937,[97 23] ; [125  29],[97.22627737 22.77372263] ; [124.77372263  29.22627737],0
p1,1,0.952367,0.003568,[  9 111] ; [ 12 144],[  9.13043478 110.86956522] ; [ 11.86956522 144.13043478],0
n6,1,0.975403,0.000951,[99 20] ; [130  26],[99.09454545 19.90545455] ; [129.90545455  26.09454545],0
