Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,232.499716,[340 132] ; [ 22 199],[246.55699856 225.44300144] ; [115.44300144 105.55699856],1
d5,1,0.0,160.646069,[465   9] ; [141  81],[412.70689655  61.29310345] ; [193.29310345  28.70689655],1
d3,1,0.0,120.364406,[419  55] ; [112 110],[361.62931034 112.37068966] ; [169.37068966  52.62931034],1
a2,1,0.0,71.145879,[168 306] ; [ 12 210],[122.5862069 351.4137931] ; [ 57.4137931 164.5862069],1
a4,1,0.0,62.474455,[275 197] ; [ 58 164],[226.47838617 245.52161383] ; [106.52161383 115.47838617],1
a5,1,0.0,56.147259,[396  78] ; [127  95],[356.18103448 117.81896552] ; [166.81896552  55.18103448],1
u1,1,0.0,46.239649,[125 349] ; [ 10 212],[ 91.93965517 382.06034483] ; [ 43.06034483 178.93965517],1
a3,1,1e-06,23.602643,[373  99] ; [136  85],[346.67821068 125.32178932] ; [162.32178932  58.67821068],1
s8,1,6e-06,20.49044,[222 249] ; [ 64 157],[194.66184971 276.33815029] ; [ 91.33815029 129.66184971],1
r2,1,8e-06,19.962994,[449  16] ; [192  27],[435.76754386  29.23245614] ; [205.23245614  13.76754386],1
p4,1,2.2e-05,17.998306,[284 186] ; [ 95 125],[258.15942029 211.84057971] ; [120.84057971  99.15942029],1
a6,1,0.00018,14.034283,[346 127] ; [131  91],[324.63453237 148.36546763] ; [152.36546763  69.63453237],1
v2,1,0.000372,12.665595,[285 173] ; [102 112],[263.75892857 194.24107143] ; [123.24107143  90.75892857],1
n4,1,0.000419,12.444137,[368 105] ; [144  77],[348.95677233 124.04322767] ; [163.04322767  57.95677233],1
a7,1,0.001242,10.426939,[366 108] ; [145  76],[348.50935252 125.49064748] ; [162.49064748  58.50935252],0
r1,1,0.001285,10.364288,[393  78] ; [162  60],[377.20779221  93.79220779] ; [177.79220779  44.20779221],0
r4,1,0.002592,9.074695,[427  47] ; [182  40],[414.75  59.25] ; [194.25  27.75],0
n6,1,0.00319,8.695317,[397  74] ; [164  55],[382.94347826  88.05652174] ; [178.05652174  40.94347826],0
p6,1,0.005142,7.828784,[172 293] ; [ 57 161],[155.90775988 309.09224012] ; [ 73.09224012 144.90775988],0
p3,1,0.008362,6.954331,[229 243] ; [ 84 138],[212.87608069 259.12391931] ; [100.12391931 121.87608069],0
v3,1,0.010389,6.567001,[183 269] ; [ 66 152],[167.98208955 284.01791045] ; [ 81.01791045 136.98208955],0
p10,1,0.010815,6.495498,[377  92] ; [157  62],[364.02034884 104.97965116] ; [169.97965116  49.02034884],0
n5,1,0.025454,4.992704,[342 129] ; [140  78],[329.49492017 141.50507983] ; [152.50507983  65.49492017],0
s7,1,0.026704,4.909858,[220 230] ; [ 85 129],[206.70180723 243.29819277] ; [ 98.29819277 115.70180723],0
p9,1,0.032851,4.553543,[388  77] ; [167  51],[377.85505124  87.14494876] ; [177.14494876  40.85505124],0
r3,1,0.033335,4.528487,[453  20] ; [202  18],[447.06349206  25.93650794] ; [207.93650794  12.06349206],0
v4,1,0.035997,4.397266,[448  25] ; [199  21],[441.6031746  31.3968254] ; [205.3968254  14.6031746],0
p12,1,0.036554,4.371094,[ 31 439] ; [  6 213],[ 25.2394775 444.7605225] ; [ 11.7605225 207.2394775],0
p8,1,0.046019,3.980897,[234 230] ; [ 93 127],[221.8245614 242.1754386] ; [105.1754386 114.8245614],0
s2,1,0.05453,3.696395,[249 220] ; [100 121],[237.21884058 231.78115942] ; [111.78115942 109.21884058],0
u4,1,0.058735,3.572746,[ 12 462] ; [  1 221],[  8.85344828 465.14655172] ; [  4.14655172 217.85344828],0
s6,1,0.07571,3.154678,[313 155] ; [130  87],[302.66277372 165.33722628] ; [140.33722628  76.66277372],0
n2,1,0.102287,2.66951,[77 39] ; [41 11],[81.47619048 34.52380952] ; [36.52380952 15.47619048],0
v1,1,0.136235,2.219975,[246 217] ; [102 115],[236.94705882 226.05294118] ; [111.05294118 105.94705882],0
s5,1,0.154079,2.031393,[152 306] ; [ 59 154],[144.02086438 313.97913562] ; [ 66.97913562 146.02086438],0
b1,1,0.189993,1.71767,[174 300] ; [ 93 129],[181.8362069 292.1637931] ; [ 85.1637931 136.8362069],0
a1,1,0.219864,1.50526,[ 18 456] ; [ 13 209],[ 21.11206897 452.88793103] ; [  9.88793103 212.11206897],0
p7,1,0.258579,1.276351,[283 180] ; [121  93],[276.29542097 186.70457903] ; [127.70457903  86.29542097],0
b5,1,0.278211,1.17581,[300 174] ; [131  91],[293.52586207 180.47413793] ; [137.47413793  84.52586207],0
n3,1,0.310815,1.027211,[82 33] ; [33 19],[79.19161677 35.80838323] ; [35.80838323 16.19161677],0
s3,1,0.317836,0.997829,[261 204] ; [114 105],[254.93421053 210.06578947] ; [120.06578947  98.93421053],0
u3,1,0.339433,0.912573,[63 38] ; [46 37],[59.83152174 41.16847826] ; [49.16847826 33.83152174],0
a8,1,0.3586,0.842789,[ 53 370] ; [ 32 179],[ 56.71135647 366.28864353] ; [ 28.28864353 182.71135647],0
p11,1,0.36598,0.817269,[363 111] ; [163  59],[358.22413793 115.77586207] ; [167.77586207  54.22413793],0
p2,1,0.416496,0.660181,[384  88] ; [174  47],[380.05194805  91.94805195] ; [177.94805195  43.05194805],0
s1,1,0.42288,0.642297,[ 12 456] ; [  8 210],[ 13.64431487 454.35568513] ; [  6.35568513 211.64431487],0
p1,1,0.530632,0.393182,[ 27 445] ; [ 10 209],[ 25.27351664 446.72648336] ; [ 11.72648336 207.27351664],0
u2,1,0.841498,0.039991,[60 40] ; [48 34],[59.34065934 40.65934066] ; [48.65934066 33.34065934],0
b4,1,0.86707,0.028016,[285 189] ; [132  90],[283.99137931 190.00862069] ; [133.00862069  88.99137931],0
s4,1,0.892404,0.018296,[ 81 387] ; [ 39 181],[ 81.62790698 386.37209302] ; [ 38.37209302 181.62790698],0
n1,1,0.911982,0.012219,[41 74] ; [19 33],[41.31736527 73.68263473] ; [18.68263473 33.31736527],0
b2,1,0.924483,0.008985,[111 183] ; [44 71],[111.41809291 182.58190709] ; [43.58190709 71.41809291],0
b3,1,0.924483,0.008985,[111 183] ; [44 71],[111.41809291 182.58190709] ; [43.58190709 71.41809291],0
