Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.790936,[433  20] ; [7 6],[427.72532189  25.27467811] ; [12.27467811  0.72532189],1
r3,1,0.0,40.324946,[438  14] ; [8 5],[433.5311828  18.4688172] ; [12.4688172  0.5311828],1
p11,1,9e-06,19.657884,[367  86] ; [4 9],[360.65021459  92.34978541] ; [10.34978541  2.65021459],1
n6,1,2.9e-05,17.50575,[391  58] ; [6 7],[385.82900433  63.17099567] ; [11.17099567  1.82900433],1
r1,1,0.001125,10.609653,[389  62] ; [7 6],[384.90517241  66.09482759] ; [11.09482759  1.90517241],0
p10,1,0.002584,9.08022,[377  67] ; [7 6],[373.07658643  70.92341357] ; [10.92341357  2.07658643],0
s1,1,0.008912,6.840381,[ 12 432] ; [ 2 11],[ 13.60175055 430.39824945] ; [ 0.39824945 12.60175055],0
s8,1,0.010345,6.57456,[230 217] ; [ 2 11],[225.44347826 221.55652174] ; [6.55652174 6.44347826],0
b1,1,0.018551,5.543378,[168 285] ; [9 4],[172.06223176 280.93776824] ; [4.93776824 8.06223176],0
d1,1,0.019505,5.455663,[284 169] ; [4 9],[279.96566524 173.03433476] ; [8.03433476 4.96566524],0
s6,1,0.020196,5.394866,[319 122] ; [5 7],[315.41721854 125.58278146] ; [8.58278146 3.41721854],0
d4,1,0.026745,4.907178,[381  70] ; [8 5],[378.1012931  72.8987069] ; [10.8987069  2.1012931],0
p9,1,0.034767,4.45657,[394  51] ; [9 4],[391.56113537  53.43886463] ; [11.43886463  1.56113537],0
p8,1,0.050911,3.811198,[255 185] ; [4 9],[251.56732892 188.43267108] ; [7.43267108 5.56732892],0
n5,1,0.061457,3.497628,[369  81] ; [8 5],[366.41468683  83.58531317] ; [10.58531317  2.41468683],0
s2,1,0.068072,3.328898,[251 195] ; [4 9],[247.77777778 198.22222222] ; [7.22222222 5.77777778],0
p2,1,0.092932,2.822846,[384  63] ; [9 4],[381.89347826  65.10652174] ; [11.10652174  1.89347826],0
p7,1,0.097026,2.753765,[296 139] ; [6 7],[293.23660714 141.76339286] ; [8.76339286 4.23660714],0
v2,1,0.101283,2.685226,[297 141] ; [6 7],[294.26607539 143.73392461] ; [8.73392461 4.26607539],0
s5,1,0.107658,2.588261,[172 262] ; [ 2 10],[169.31838565 264.68161435] ; [4.68161435 7.31838565],0
s4,1,0.121689,2.395444,[ 67 379] ; [4 9],[ 68.98910675 377.01089325] ; [ 2.01089325 10.98910675],0
s3,1,0.15565,2.015991,[259 186] ; [5 8],[256.50655022 188.49344978] ; [7.49344978 5.50655022],0
p4,1,0.164723,1.930319,[290 157] ; [6 7],[287.63478261 159.36521739] ; [8.36521739 4.63478261],0
d5,1,0.172216,1.863547,[377  74] ; [9 4],[375.18534483  75.81465517] ; [10.81465517  2.18534483],0
n4,1,0.270834,1.212516,[367  84] ; [9 4],[365.46551724  85.53448276] ; [10.53448276  2.46551724],0
b2,1,0.29433,1.099709,[124 163] ; [3 8],[122.31208054 164.68791946] ; [4.68791946 6.31208054],0
b3,1,0.29433,1.099709,[124 163] ; [3 8],[122.31208054 164.68791946] ; [4.68791946 6.31208054],0
u3,1,0.306679,1.044925,[73 44] ; [1 2],[72.15 44.85] ; [1.85 1.15],0
a7,1,0.349738,0.874409,[331 121] ; [8 5],[329.52258065 122.47741935] ; [9.47741935 3.52258065],0
v3,1,0.389455,0.740642,[221 216] ; [5 8],[219.47111111 217.52888889] ; [6.52888889 6.47111111],0
d3,1,0.458843,0.548715,[321 131] ; [8 5],[319.80215054 132.19784946] ; [9.19784946 3.80215054],0
a4,1,0.467913,0.5269,[219 231] ; [5 8],[217.71058315 232.28941685] ; [6.28941685 6.71058315],0
a5,1,0.497213,0.460881,[350 103] ; [9 4],[348.98497854 104.01502146] ; [10.01502146  2.98497854],0
p1,1,0.505249,0.443894,[ 44 406] ; [ 2 11],[ 44.70842333 405.29157667] ; [ 1.29157667 11.70842333],0
