Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,41.57793,[26 14] ; [ 26 140],[10.09708738 29.90291262] ; [ 41.90291262 124.09708738],1
s6,1,3.2e-05,17.27275,[29 14] ; [ 56 115],[17.07943925 25.92056075] ; [ 67.92056075 103.07943925],1
u2,1,0.000369,12.685138,[15  1] ; [39 47],[8.47058824 7.52941176] ; [45.52941176 40.47058824],1
p10,1,0.002432,9.190708,[38  5] ; [109  60],[29.81603774 13.18396226] ; [117.18396226  51.81603774],0
r1,1,0.005161,7.822,[35  8] ; [101  72],[27.07407407 15.92592593] ; [108.92592593  64.07407407],0
p6,1,0.008959,6.830929,[19 24] ; [ 41 129],[12.11267606 30.88732394] ; [ 47.88732394 122.11267606],0
u1,1,0.011785,6.342943,[ 4 39] ; [  3 171],[ 1.38709677 41.61290323] ; [  5.61290323 168.38709677],0
a8,1,0.015601,5.847298,[ 9 32] ; [ 14 149],[ 4.62254902 36.37745098] ; [ 18.37745098 144.62254902],0
u3,1,0.018735,5.526054,[12  4] ; [37 49],[7.68627451 8.31372549] ; [41.31372549 44.68627451],0
s5,1,0.020317,5.38449,[13 28] ; [ 27 143],[ 7.77251185 33.22748815] ; [ 32.22748815 137.77251185],0
p5,1,0.028033,4.826065,[ 8 35] ; [ 13 160],[ 4.18055556 38.81944444] ; [ 16.81944444 156.18055556],0
v3,1,0.028577,4.792918,[18 23] ; [ 45 125],[12.24170616 28.75829384] ; [ 50.75829384 119.24170616],0
p9,1,0.028583,4.792583,[37  6] ; [118  52],[31.29107981 11.70892019] ; [123.70892019  46.29107981],0
v1,1,0.038783,4.270341,[24 18] ; [ 68 104],[18.05607477 23.94392523] ; [73.94392523 98.05607477],0
r4,1,0.040461,4.198433,[37  6] ; [123  51],[31.70506912 11.29493088] ; [128.29493088  45.70506912],0
p4,1,0.051268,3.799481,[25 18] ; [ 72 101],[19.31018519 23.68981481] ; [77.68981481 95.31018519],0
p7,1,0.075326,3.162972,[26 17] ; [77 93],[20.79342723 22.20657277] ; [82.20657277 87.79342723],0
n2,1,0.088414,2.903013,[6 7] ; [37 15],[8.6 4.4] ; [34.4 17.6],0
d2,1,0.104201,2.64004,[10 33] ; [ 23 150],[ 6.56944444 36.43055556] ; [ 26.43055556 146.56944444],0
n4,1,0.108212,2.58014,[32 11] ; [106  67],[27.47222222 15.52777778] ; [110.52777778  62.47222222],0
p3,1,0.110609,2.5455,[21 22] ; [ 62 112],[16.44700461 26.55299539] ; [ 66.55299539 107.44700461],0
a3,1,0.141669,2.159733,[27 16] ; [87 86],[22.69444444 20.30555556] ; [91.30555556 81.69444444],0
s2,1,0.14314,2.143875,[ 8 35] ; [ 18 154],[ 5.2 37.8] ; [ 20.8 151.2],0
a7,1,0.178988,1.806008,[31 12] ; [105  67],[27.2 15.8] ; [108.8  63.2],0
p11,1,0.202066,1.627382,[33 10] ; [116  58],[29.52534562 13.47465438] ; [119.47465438  54.52534562],0
a5,1,0.216127,1.529904,[27 16] ; [91 83],[23.38248848 19.61751152] ; [94.61751152 79.38248848],0
b2,1,0.218527,1.514017,[13 14] ; [33 61],[10.26446281 16.73553719] ; [35.73553719 58.26446281],0
b3,1,0.218527,1.514017,[13 14] ; [33 61],[10.26446281 16.73553719] ; [35.73553719 58.26446281],0
r3,1,0.250283,1.321721,[39  4] ; [144  28],[36.6  6.4] ; [146.4  25.6],0
v2,1,0.251507,1.314916,[21 20] ; [69 98],[17.74038462 23.25961538] ; [72.25961538 94.74038462],0
s4,1,0.254506,1.298398,[ 3 40] ; [ 23 150],[ 5.17592593 37.82407407] ; [ 20.82407407 152.17592593],0
a6,1,0.339863,0.910947,[22 21] ; [103  71],[24.76958525 18.23041475] ; [100.23041475  73.76958525],0
b1,1,0.376201,0.783079,[21 22] ; [ 72 102],[18.42857143 24.57142857] ; [74.57142857 99.42857143],0
n6,1,0.392744,0.73043,[34  9] ; [125  47],[31.8 11.2] ; [127.2  44.8],0
a4,1,0.410673,0.676852,[13 30] ; [ 42 132],[10.89861751 32.10138249] ; [ 44.10138249 129.89861751],0
p2,1,0.429034,0.625438,[33 10] ; [123  51],[30.9124424 12.0875576] ; [125.0875576  48.9124424],0
d3,1,0.438882,0.599203,[14 29] ; [ 67 105],[16.2 26.8] ; [ 64.8 107.2],0
n5,1,0.496177,0.463103,[31 12] ; [114  57],[29.13551402 13.86448598] ; [115.86448598  55.13551402],0
r2,1,0.531471,0.391577,[34  9] ; [143  29],[35.4  7.6] ; [141.6  30.4],0
p12,1,0.535872,0.383244,[ 3 40] ; [  8 164],[ 2.2 40.8] ; [  8.8 163.2],0
n3,1,0.555193,0.348096,[7 5] ; [35 17],[7.875 4.125] ; [34.125 17.875],0
v4,1,0.569168,0.324076,[38  5] ; [147  26],[36.8287037  6.1712963] ; [148.1712963  24.8287037],0
d4,1,0.580225,0.305872,[25 18] ; [93 81],[23.38248848 19.61751152] ; [94.61751152 79.38248848],0
b4,1,0.580225,0.305872,[25 18] ; [93 81],[23.38248848 19.61751152] ; [94.61751152 79.38248848],0
d5,1,0.703184,0.145181,[25 18] ; [95 78],[23.88888889 19.11111111] ; [96.11111111 76.88888889],0
p1,1,0.719114,0.129343,[ 3 40] ; [ 15 158],[ 3.58333333 39.41666667] ; [ 14.41666667 158.58333333],0
a2,1,0.760942,0.092564,[ 3 40] ; [ 10 164],[ 2.57603687 40.42396313] ; [ 10.42396313 163.57603687],0
p8,1,0.80513,0.060868,[19 24] ; [72 99],[18.28504673 24.71495327] ; [72.71495327 98.28504673],0
s1,1,0.864799,0.028991,[ 2 41] ; [  7 165],[ 1.8 41.2] ; [  7.2 164.8],0
a1,1,0.875613,0.024502,[ 3 40] ; [ 11 163],[ 2.77419355 40.22580645] ; [ 11.22580645 162.77419355],0
b5,1,0.899691,0.015889,[25 18] ; [103  71],[25.3640553 17.6359447] ; [102.6359447  71.3640553],0
n1,1,0.936062,0.006435,[5 8] ; [19 32],[4.875 8.125] ; [19.125 31.875],0
