Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,45.22824,[260   3] ; [54 15],[248.74096386  14.25903614] ; [65.25903614  3.74096386],1
p4,1,0.0,37.978068,[174  88] ; [17 51],[151.64242424 110.35757576] ; [39.35757576 28.64242424],1
p8,1,0.0,34.29824,[151 107] ; [13 56],[129.39449541 128.60550459] ; [34.60550459 34.39449541],1
v4,1,0.0,34.105946,[257   5] ; [55 14],[246.96072508  15.03927492] ; [65.03927492  3.96072508],1
r4,1,0.0,34.06967,[246  17] ; [47 22],[232.10542169  30.89457831] ; [60.89457831  8.10542169],1
p7,1,0.0,33.74331,[172  89] ; [17 48],[151.31595092 109.68404908] ; [37.68404908 27.31595092],1
p11,1,0.0,30.204244,[222  41] ; [37 32],[205.17168675  57.82831325] ; [53.82831325 15.17168675],1
p10,1,0.0,29.555429,[214  46] ; [35 34],[196.7781155  63.2218845] ; [52.2218845 16.7781155],1
p9,1,0.0,26.245357,[223  36] ; [39 28],[208.15337423  50.84662577] ; [53.84662577 13.15337423],1
p6,1,4e-06,21.170334,[100 160] ; [ 6 61],[ 84.28134557 175.71865443] ; [21.71865443 45.28134557],1
r1,1,0.000194,13.88996,[228  34] ; [47 22],[217.67371601  44.32628399] ; [57.32628399 11.67371601],1
p3,1,0.000513,12.069282,[131 131] ; [18 50],[118.2969697 143.7030303] ; [30.7030303 37.2969697],1
v1,1,0.000566,11.883826,[139 118] ; [20 46],[126.51083591 130.48916409] ; [32.48916409 33.51083591],1
n6,1,0.002816,8.922902,[226  37] ; [48 20],[217.70996979  45.29003021] ; [56.29003021 11.70996979],0
s6,1,0.009198,6.783898,[159 102] ; [30 39],[149.48181818 111.51818182] ; [39.51818182 29.48181818],0
v2,1,0.021265,5.304909,[159  95] ; [31 35],[150.8125 103.1875] ; [39.1875 26.8125],0
n1,1,0.024176,5.081958,[11 42] ; [14 18],[15.58823529 37.41176471] ; [ 9.41176471 22.58823529],0
b1,1,0.037263,4.338344,[ 90 173] ; [33 36],[ 97.43674699 165.56325301] ; [25.56325301 43.43674699],0
s1,1,0.038929,4.263945,[  6 255] ; [ 5 63],[  8.72644377 252.27355623] ; [ 2.27355623 65.72644377],0
a8,1,0.041987,4.135733,[ 37 194] ; [ 4 61],[ 31.99662162 199.00337838] ; [ 9.00337838 55.99662162],0
d3,1,0.044231,4.047704,[239  24] ; [56 12],[234.39577039  28.60422961] ; [60.60422961  7.39577039],0
u4,1,0.069365,3.297985,[  7 256] ; [ 5 64],[  9.5060241 253.4939759] ; [ 2.4939759 66.5060241],0
p12,1,0.071896,3.239203,[ 19 243] ; [ 1 68],[ 15.83081571 246.16918429] ; [ 4.16918429 64.83081571],0
a5,1,0.087186,2.925583,[215  48] ; [50 19],[209.9246988  53.0753012] ; [55.0753012 13.9246988],0
a6,1,0.089888,2.876375,[204  59] ; [46 22],[198.64048338  64.35951662] ; [51.35951662 16.64048338],0
s8,1,0.101909,2.675405,[112 150] ; [22 47],[106.06646526 155.93353474] ; [27.93353474 41.06646526],0
s2,1,0.119729,2.420858,[118 143] ; [24 45],[112.30909091 148.69090909] ; [29.69090909 39.30909091],0
n5,1,0.127384,2.324093,[195  67] ; [45 24],[189.96978852  72.03021148] ; [50.03021148 18.96978852],0
r2,1,0.145647,2.117264,[248  12] ; [59  6],[245.6  14.4] ; [61.4  3.6],0
v3,1,0.156211,2.010523,[106 143] ; [21 43],[101.03194888 147.96805112] ; [25.96805112 38.03194888],0
a7,1,0.169621,1.886289,[214  49] ; [51 18],[209.9246988  53.0753012] ; [55.0753012 13.9246988],0
n4,1,0.194903,1.680159,[213  50] ; [51 18],[209.13253012  53.86746988] ; [54.86746988 14.13253012],0
a1,1,0.220219,1.502944,[ 10 253] ; [ 5 64],[ 11.88253012 251.11746988] ; [ 3.11746988 65.88253012],0
n3,1,0.278636,1.173729,[36 18] ; [17 14],[33.67058824 20.32941176] ; [19.32941176 11.67058824],0
a4,1,0.311193,1.025608,[140 122] ; [41 27],[143.7030303 118.2969697] ; [37.2969697 30.7030303],0
b5,1,0.356637,0.849701,[172  91] ; [41 28],[168.73192771  94.26807229] ; [44.26807229 24.73192771],0
s3,1,0.395194,0.722902,[128 132] ; [30 39],[124.86322188 135.13677812] ; [33.13677812 35.86322188],0
n2,1,0.406829,0.688048,[33 20] ; [17 15],[31.17647059 21.82352941] ; [18.82352941 13.17647059],0
b4,1,0.432132,0.617086,[154 109] ; [44 25],[156.84939759 106.15060241] ; [41.15060241 27.84939759],0
d2,1,0.489251,0.478174,[185  78] ; [50 17],[187.28787879  75.71212121] ; [47.71212121 19.28787879],0
u1,1,0.495207,0.465192,[ 62 201] ; [19 50],[ 64.16566265 198.83433735] ; [16.83433735 52.16566265],0
a3,1,0.553239,0.351547,[200  62] ; [55 14],[201.8429003  60.1570997] ; [53.1570997 15.8429003],0
