Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001001,10.82641,[34 42] ; [184  97],[46.40896359 29.59103641] ; [171.59103641 109.40896359],0
b1,1,0.47549,0.509188,[28 50] ; [117 173],[30.73369565 47.26630435] ; [114.26630435 175.73369565],0
r3,1,0.494952,0.465743,[74  4] ; [279  10],[75.02452316  2.97547684] ; [277.97547684  11.02452316],0
u1,1,0.548279,0.360409,[20 58] ; [ 65 225],[18.01630435 59.98369565] ; [ 66.98369565 223.01630435],0
d1,1,0.560901,0.338147,[52 26] ; [183 107],[49.80978261 28.19021739] ; [185.19021739 104.80978261],0
n2,1,0.623225,0.24136,[15  3] ; [46 13],[14.25974026  3.74025974] ; [46.74025974 12.25974026],0
s8,1,0.659571,0.194045,[54 24] ; [206  81],[55.56164384 22.43835616] ; [204.43835616  82.56164384],0
p12,1,0.703363,0.144997,[ 8 70] ; [ 34 254],[ 8.95081967 69.04918033] ; [ 33.04918033 254.95081967],0
p3,1,0.746167,0.10478,[45 33] ; [172 116],[46.24590164 31.75409836] ; [170.75409836 117.24590164],0
p2,1,0.762556,0.09128,[67 11] ; [252  37],[67.79836512 10.20163488] ; [251.20163488  37.79836512],0
p1,1,0.775772,0.08113,[ 9 69] ; [ 30 258],[ 8.31147541 69.68852459] ; [ 30.68852459 257.31147541],0
p11,1,0.863495,0.029559,[65 13] ; [244  46],[65.49456522 12.50543478] ; [243.50543478  46.49456522],0
a6,1,0.877028,0.023944,[51 27] ; [191  97],[51.57377049 26.42622951] ; [190.42622951  97.57377049],0
u2,1,0.925819,0.008669,[11  6] ; [31 16],[11.15625  5.84375] ; [30.84375 16.15625],0
d2,1,0.942643,0.005177,[43 35] ; [158 131],[42.71934605 35.28065395] ; [158.28065395 130.71934605],0
u3,1,0.984767,0.000365,[12  5] ; [34 14],[12.03076923  4.96923077] ; [33.96923077 14.03076923],0
b4,1,0.994439,4.9e-05,[43 35] ; [160 130],[43.02717391 34.97282609] ; [159.97282609 130.02717391],0
d5,1,1.0,0.0,[65 13] ; [240  48],[65. 13.] ; [240.  48.],0
r2,1,1.0,0.0,[75  3] ; [275  11],[75.  3.] ; [275.  11.],0
