Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,87.933648,[50 67] ; [233  31],[86.90551181 30.09448819] ; [196.09448819  67.90551181],1
n6,1,0.0,44.711765,[67 50] ; [231  32],[91.75263158 25.24736842] ; [206.24736842  56.75263158],1
p10,1,4e-06,21.124272,[67 48] ; [211  50],[85.02659574 29.97340426] ; [192.97340426  68.02659574],1
p9,1,2e-05,18.164313,[73 42] ; [217  43],[88.93333333 26.06666667] ; [201.06666667  58.93333333],1
p4,1,0.000253,13.386401,[45 71] ; [155 107],[61.37566138 54.62433862] ; [138.62433862 123.37566138],1
v1,1,0.000321,12.946253,[39 76] ; [140 119],[55.04010695 59.95989305] ; [123.95989305 135.04010695],1
a5,1,0.004255,8.171609,[76 41] ; [208  56],[87.21259843 29.78740157] ; [196.78740157  67.21259843],0
u1,1,0.006275,7.46946,[  8 109] ; [ 46 218],[ 16.58267717 100.41732283] ; [ 37.41732283 226.58267717],0
p3,1,0.006369,7.442793,[40 76] ; [130 132],[52.16931217 63.83068783] ; [117.83068783 144.16931217],0
p7,1,0.006772,7.332573,[57 60] ; [164  94],[68.952 48.048] ; [152.048 105.952],0
p11,1,0.007121,7.242267,[77 40] ; [208  56],[87.51968504 29.48031496] ; [197.48031496  66.51968504],0
s6,1,0.01226,6.272927,[41 74] ; [129 131],[52.13333333 62.86666667] ; [117.86666667 142.13333333],0
v3,1,0.012584,6.226692,[28 82] ; [101 158],[38.45528455 71.54471545] ; [ 90.54471545 168.45528455],0
a2,1,0.013098,6.155874,[ 16 101] ; [ 66 198],[25.18110236 91.81889764] ; [ 56.81889764 207.18110236],0
p2,1,0.013165,6.146739,[83 33] ; [216  45],[92. 24.] ; [207.  54.],0
v4,1,0.013811,6.062106,[98 17] ; [246  18],[104.37994723  10.62005277] ; [239.62005277  24.37994723],0
a6,1,0.019187,5.484374,[73 44] ; [196  68],[82.60629921 34.39370079] ; [186.39370079  77.60629921],0
a8,1,0.028219,4.814635,[  7 100] ; [ 35 199],[13.17888563 93.82111437] ; [ 28.82111437 205.17888563],0
d4,1,0.035531,4.419474,[108   9] ; [222  41],[101.60526316  15.39473684] ; [228.39473684  34.60526316],0
a1,1,0.039443,4.241664,[  1 116] ; [ 14 250],[  4.60629921 112.39370079] ; [ 10.39370079 253.60629921],0
n1,1,0.04102,4.175193,[ 9 31] ; [25 34],[13.73737374 26.26262626] ; [20.26262626 38.73737374],0
s1,1,0.051069,3.806015,[  5 112] ; [  3 258],[  2.47619048 114.52380952] ; [  5.52380952 255.47619048],0
