Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000849,11.132005,[21 19] ; [66 15],[28.76033058 11.23966942] ; [58.23966942 22.76033058],1
n4,1,0.002582,9.081275,[25 15] ; [70 11],[31.40495868  8.59504132] ; [63.59504132 17.40495868],0
b1,1,0.004841,7.937758,[23 17] ; [25 56],[15.8677686 24.1322314] ; [32.1322314 48.8677686],0
r3,1,0.00952,6.722525,[33  7] ; [78  3],[36.69421488  3.30578512] ; [74.30578512  6.69421488],0
p1,1,0.020858,5.338623,[ 8 32] ; [ 5 76],[ 4.29752066 35.70247934] ; [ 8.70247934 72.29752066],0
p10,1,0.021015,5.325526,[24 14] ; [66 14],[28.98305085  9.01694915] ; [61.01694915 18.98305085],0
p5,1,0.030713,4.668925,[ 6 34] ; [ 3 75],[ 3.05084746 36.94915254] ; [ 5.94915254 72.05084746],0
a3,1,0.067683,3.338348,[26 14] ; [65 16],[30.08264463  9.91735537] ; [60.91735537 20.08264463],0
s5,1,0.074325,3.184822,[16 21] ; [19 53],[11.88073394 25.11926606] ; [23.11926606 48.88073394],0
s7,1,0.077347,3.11979,[29  6] ; [52 26],[25.08849558  9.91150442] ; [55.91150442 22.08849558],0
p9,1,0.079202,3.081197,[29  9] ; [71  9],[32.20338983  5.79661017] ; [67.79661017 12.20338983],0
a8,1,0.081039,3.04394,[ 1 33] ; [10 61],[ 3.56190476 30.43809524] ; [ 7.43809524 63.56190476],0
p12,1,0.090205,2.87071,[ 2 37] ; [13 68],[ 4.875 34.125] ; [10.125 70.875],0
s3,1,0.090292,2.869151,[25 15] ; [61 18],[28.90756303 11.09243697] ; [57.09243697 21.90756303],0
d3,1,0.094,2.804509,[29 11] ; [46 35],[24.79338843 15.20661157] ; [50.20661157 30.79338843],0
b3,1,0.104715,2.632216,[ 6 19] ; [26 35],[ 9.30232558 15.69767442] ; [22.69767442 38.30232558],0
b2,1,0.104715,2.632216,[ 6 19] ; [26 35],[ 9.30232558 15.69767442] ; [22.69767442 38.30232558],0
s4,1,0.225346,1.47,[ 9 31] ; [11 69],[ 6.66666667 33.33333333] ; [13.33333333 66.66666667],0
u2,1,0.237552,1.395061,[8 5] ; [13  3],[9.4137931 3.5862069] ; [11.5862069  4.4137931],0
n6,1,0.265684,1.238894,[32  8] ; [71 10],[34.04958678  5.95041322] ; [68.95041322 12.04958678],0
d5,1,0.289509,1.121901,[36  4] ; [67 14],[34.04958678  5.95041322] ; [68.95041322 12.04958678],0
v2,1,0.31534,1.008178,[18 20] ; [43 32],[20.51327434 17.48672566] ; [40.48672566 34.51327434],0
a6,1,0.324102,0.972321,[23 17] ; [54 27],[25.45454545 14.54545455] ; [51.54545455 29.45454545],0
v3,1,0.382646,0.762183,[14 23] ; [34 39],[16.14545455 20.85454545] ; [31.85454545 41.14545455],0
d2,1,0.390418,0.737639,[24 16] ; [55 26],[26.11570248 13.88429752] ; [52.88429752 28.11570248],0
p3,1,0.39258,0.730937,[15 25] ; [37 44],[17.19008264 22.80991736] ; [34.80991736 46.19008264],0
n5,1,0.460914,0.543675,[28 12] ; [61 19],[29.66666667 10.33333333] ; [59.33333333 20.66666667],0
d4,1,0.496241,0.462967,[35  5] ; [67 14],[33.71900826  6.28099174] ; [68.28099174 12.71900826],0
r4,1,0.504183,0.446121,[35  5] ; [74  7],[36.03305785  3.96694215] ; [72.96694215  8.03305785],0
r1,1,0.523673,0.406653,[34  6] ; [65 16],[32.72727273  7.27272727] ; [66.27272727 14.72727273],0
d1,1,0.525841,0.402422,[28 12] ; [52 29],[26.44628099 13.55371901] ; [53.55371901 27.44628099],0
a1,1,0.526134,0.401852,[ 1 39] ; [ 4 77],[ 1.65289256 38.34710744] ; [ 3.34710744 77.65289256],0
u4,1,0.526134,0.401852,[ 1 39] ; [ 4 77],[ 1.65289256 38.34710744] ; [ 3.34710744 77.65289256],0
v4,1,0.526134,0.401852,[39  1] ; [77  4],[38.34710744  1.65289256] ; [77.65289256  3.34710744],0
p8,1,0.533388,0.387933,[12 28] ; [20 61],[10.5785124 29.4214876] ; [21.4214876 59.5785124],0
s2,1,0.539438,0.376582,[30 10] ; [55 24],[28.57142857 11.42857143] ; [56.42857143 22.57142857],0
s6,1,0.546702,0.363258,[31  8] ; [68 13],[32.175  6.825] ; [66.825 14.175],0
a4,1,0.560885,0.338173,[18 22] ; [41 40],[19.50413223 20.49586777] ; [39.49586777 41.50413223],0
v1,1,0.599338,0.275995,[18 21] ; [38 36],[19.32743363 19.67256637] ; [36.67256637 37.32743363],0
r2,1,0.639207,0.21978,[37  2] ; [75  6],[36.4  2.6] ; [75.6  5.4],0
n2,1,0.650506,0.205263,[14  6] ; [12  7],[13.33333333  6.66666667] ; [12.66666667  6.33333333],0
a2,1,0.693234,0.155607,[10 30] ; [23 58],[10.90909091 29.09090909] ; [22.09090909 58.90909091],0
b4,1,0.731757,0.117505,[25 15] ; [48 33],[24.1322314 15.8677686] ; [48.8677686 32.1322314],0
n3,1,0.732396,0.116923,[12  7] ; [13  6],[12.5  6.5] ; [12.5  6.5],0
u3,1,0.743421,0.107143,[12  2] ; [13  3],[11.66666667  2.33333333] ; [13.33333333  2.66666667],0
p4,1,0.744154,0.106509,[22 18] ; [42 39],[21.15702479 18.84297521] ; [42.84297521 38.15702479],0
s1,1,0.746673,0.104348,[ 2 38] ; [ 3 77],[ 1.66666667 38.33333333] ; [ 3.33333333 76.66666667],0
b5,1,0.749624,0.101848,[26 14] ; [55 26],[26.7768595 13.2231405] ; [54.2231405 26.7768595],0
n1,1,0.757914,0.095,[11  9] ; [9 9],[10.52631579  9.47368421] ; [9.47368421 8.52631579],0
u1,1,0.851608,0.034994,[10 30] ; [19 62],[ 9.58677686 30.41322314] ; [19.41322314 61.58677686],0
a7,1,0.922679,0.009421,[28 12] ; [56 25],[27.76859504 12.23140496] ; [56.23140496 24.76859504],0
p2,1,0.964566,0.001974,[27 13] ; [55 26],[27.10743802 12.89256198] ; [54.89256198 26.10743802],0
p6,1,0.970496,0.001368,[10 30] ; [20 61],[ 9.91735537 30.08264463] ; [20.08264463 60.91735537],0
