Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,50.820487,[32 67] ; [193  71],[61.36363636 37.63636364] ; [163.63636364 100.36363636],1
a3,1,1e-06,24.053477,[60 39] ; [224  41],[77.24175824 21.75824176] ; [206.75824176  58.24175824],1
n4,1,2e-06,22.204299,[66 33] ; [233  32],[81.32142857 17.67857143] ; [217.67857143  47.32142857],1
s6,1,7e-06,20.283824,[74 24] ; [244  19],[86.32686981 11.67313019] ; [231.67313019  31.32686981],1
n5,1,0.000222,13.636559,[67 31] ; [225  38],[79.26869806 18.73130194] ; [212.73130194  50.26869806],1
n6,1,0.000435,12.375866,[75 22] ; [238  23],[84.80726257 12.19273743] ; [228.19273743  32.80726257],1
p9,1,0.001087,10.673854,[76 20] ; [242  22],[84.8 11.2] ; [233.2  30.8],0
p5,1,0.00126,10.399539,[ 4 94] ; [ 45 217],[13.33888889 84.66111111] ; [ 35.66111111 226.33888889],0
s5,1,0.001335,10.292863,[33 64] ; [135 119],[46.42735043 50.57264957] ; [121.57264957 132.42735043],0
a4,1,0.004134,8.223853,[38 61] ; [147 119],[50.17808219 48.82191781] ; [134.82191781 131.17808219],0
d2,1,0.005383,7.746187,[43 55] ; [159 105],[54.68508287 43.31491713] ; [147.31491713 116.68508287],0
a5,1,0.014256,6.00612,[69 30] ; [217  49],[77.57260274 21.42739726] ; [208.42739726  57.57260274],0
p8,1,0.018457,5.552267,[44 54] ; [154 108],[53.9 44.1] ; [144.1 117.9],0
a7,1,0.020362,5.380594,[82 16] ; [191  75],[73.5 24.5] ; [199.5  66.5],0
p3,1,0.025404,4.996113,[42 56] ; [148 116],[51.43646409 46.56353591] ; [138.56353591 125.43646409],0
u1,1,0.026273,4.937937,[17 82] ; [ 76 190],[25.22465753 73.77534247] ; [ 67.77534247 198.22465753],0
a1,1,0.027717,4.845568,[ 1 98] ; [ 18 248],[ 5.15342466 93.84657534] ; [ 13.84657534 252.15342466],0
p1,1,0.028418,4.80253,[ 4 94] ; [ 31 233],[ 9.47513812 88.52486188] ; [ 25.52486188 238.47513812],0
p4,1,0.032657,4.56369,[55 43] ; [180  84],[63.61878453 34.38121547] ; [171.38121547  92.61878453],0
p6,1,0.035057,4.442401,[34 62] ; [126 137],[42.78551532 53.21448468] ; [117.21448468 145.78551532],0
d1,1,0.040764,4.185819,[58 41] ; [186  80],[66.18082192 32.81917808] ; [177.81917808  88.18082192],0
v1,1,0.053366,3.732408,[48 47] ; [161  99],[55.92957746 39.07042254] ; [153.07042254 106.92957746],0
a8,1,0.057935,3.595545,[10 85] ; [ 46 195],[15.83333333 79.16666667] ; [ 40.16666667 200.83333333],0
s3,1,0.070124,3.280126,[84 14] ; [243  21],[88.52486188  9.47513812] ; [238.47513812  25.52486188],0
d3,1,0.075963,3.149221,[65 34] ; [198  66],[71.72727273 27.27272727] ; [191.27272727  72.72727273],0
a2,1,0.079456,3.075985,[23 76] ; [ 87 179],[29.83561644 69.16438356] ; [ 80.16438356 185.83561644],0
n1,1,0.083137,3.002481,[ 6 15] ; [25 24],[ 9.3 11.7] ; [21.7 27.3],0
u4,1,0.086394,2.940305,[ 1 98] ; [ 13 253],[ 3.79726027 95.20273973] ; [ 10.20273973 255.79726027],0
v2,1,0.088721,2.897425,[49 42] ; [165  93],[55.79942693 35.20057307] ; [158.20057307  99.79942693],0
s1,1,0.097449,2.746797,[ 2 95] ; [ 17 246],[ 5.11944444 91.88055556] ; [ 13.88055556 249.11944444],0
p10,1,0.116236,2.467325,[79 19] ; [231  34],[83.69146006 14.30853994] ; [226.30853994  38.69146006],0
p7,1,0.133176,2.255088,[60 35] ; [183  73],[65.76923077 29.23076923] ; [177.23076923  78.76923077],0
v3,1,0.146575,2.107534,[37 58] ; [121 133],[43.00859599 51.99140401] ; [114.99140401 139.00859599],0
d5,1,0.229519,1.443843,[80 19] ; [226  37],[83.68508287 15.31491713] ; [222.31491713  40.68508287],0
p2,1,0.255645,1.292188,[80 18] ; [229  36],[83.4214876 14.5785124] ; [225.5785124  39.4214876],0
u3,1,0.266694,1.233671,[23 14] ; [31 11],[25.29113924 11.70886076] ; [28.70886076 13.29113924],0
b1,1,0.268963,1.222026,[35 64] ; [111 155],[39.6 59.4] ; [106.4 159.6],0
v4,1,0.347138,0.883893,[96  3] ; [261   4],[97.09615385  1.90384615] ; [259.90384615   5.09615385],0
a6,1,0.373665,0.791439,[70 29] ; [173  90],[66.4558011 32.5441989] ; [176.5441989  86.4558011],0
s4,1,0.401455,0.703964,[18 77] ; [ 61 203],[20.90529248 74.09470752] ; [ 58.09470752 205.90529248],0
r3,1,0.435941,0.606942,[98  1] ; [258   6],[97.09090909  1.90909091] ; [258.90909091   5.09090909],0
p11,1,0.494901,0.465853,[81 18] ; [209  57],[78.65753425 20.34246575] ; [211.34246575  54.65753425],0
n2,1,0.601921,0.272109,[16  5] ; [40  9],[16.8  4.2] ; [39.2  9.8],0
r4,1,0.607431,0.263933,[97  2] ; [258   8],[96.28767123  2.71232877] ; [258.71232877   7.28767123],0
b2,1,0.619555,0.246493,[19 29] ; [ 78 101],[20.51101322 27.48898678] ; [ 76.48898678 102.51101322],0
b3,1,0.619555,0.246493,[19 29] ; [ 78 101],[20.51101322 27.48898678] ; [ 76.48898678 102.51101322],0
p12,1,0.620704,0.24488,[10 88] ; [ 32 233],[11.33884298 86.66115702] ; [ 30.66115702 234.33884298],0
u2,1,0.67783,0.172579,[22 16] ; [25 15],[22.8974359 15.1025641] ; [24.1025641 15.8974359],0
r2,1,0.722672,0.125947,[97  1] ; [261   4],[96.65013774  1.34986226] ; [261.34986226   3.65013774],0
n3,1,0.733355,0.116054,[17  5] ; [36 13],[16.42253521  5.57746479] ; [36.57746479 12.42253521],0
