Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.015089,5.906033,[119  53] ; [19  1],[123.625  48.375] ; [14.375  5.625],0
v1,1,0.065479,3.392857,[ 54 117] ; [10  9],[ 57.6 113.4] ; [ 6.4 12.6],0
p1,1,0.072202,3.232243,[  8 164] ; [ 3 18],[  9.80310881 162.19689119] ; [ 1.19689119 19.80310881],0
n6,1,0.106408,2.60677,[108  63] ; [17  4],[111.328125  59.671875] ; [13.671875  7.328125],0
p5,1,0.12575,2.344199,[  5 167] ; [ 2 19],[  6.23834197 165.76165803] ; [ 0.76165803 20.23834197],0
d1,1,0.129913,2.293549,[ 69 104] ; [12  9],[ 72.23195876 100.76804124] ; [ 8.76804124 12.23195876],0
p2,1,0.133908,2.246601,[102  70] ; [16  5],[105.16062176  66.83937824] ; [12.83937824  8.16062176],0
b4,1,0.135998,2.222666,[94 79] ; [15  6],[97.20103093 75.79896907] ; [11.79896907  9.20103093],0
r2,1,0.14171,2.159294,[140  29] ; [20  1],[142.31578947  26.68421053] ; [17.68421053  3.31578947],0
d5,1,0.14562,2.117542,[112  60] ; [17  4],[114.96373057  57.03626943] ; [14.03626943  6.96373057],0
p11,1,0.152114,2.050922,[104  69] ; [16  5],[107.01030928  65.98969072] ; [12.98969072  8.01030928],0
b5,1,0.159301,1.980853,[94 79] ; [ 8 13],[90.95876289 82.04123711] ; [11.04123711  9.95876289],0
d2,1,0.166676,1.912588,[ 67 105] ; [11  9],[ 69.875 102.125] ; [ 8.125 11.875],0
v2,1,0.178997,1.80593,[ 61 103] ; [11 10],[ 63.82702703 100.17297297] ; [ 8.17297297 12.82702703],0
n1,1,0.208722,1.580268,[21 44] ; [3 2],[22.28571429 42.71428571] ; [1.71428571 3.28571429],0
v3,1,0.218802,1.512208,[ 44 121] ; [ 3 18],[ 41.69354839 123.30645161] ; [ 5.30645161 15.69354839],0
s3,1,0.222388,1.488895,[ 44 128] ; [ 8 13],[ 46.34196891 125.65803109] ; [ 5.65803109 15.34196891],0
p10,1,0.242597,1.365437,[91 80] ; [14  7],[93.515625 77.484375] ; [11.484375  9.515625],0
p3,1,0.279141,1.171267,[ 39 133] ; [ 7 14],[ 40.99481865 131.00518135] ; [ 5.00518135 15.99481865],0
n3,1,0.419242,0.652439,[39 24] ; [4 1],[39.83823529 23.16176471] ; [3.16176471 1.83823529],0
a2,1,0.425299,0.635626,[ 28 145] ; [ 2 19],[ 26.75257732 146.24742268] ; [ 3.24742268 17.75257732],0
a4,1,0.443943,0.58607,[ 67 105] ; [10 11],[ 68.62176166 103.37823834] ; [ 8.37823834 12.62176166],0
n5,1,0.469461,0.523245,[103  67] ; [11 10],[101.46596859  68.53403141] ; [12.53403141  8.46596859],0
s2,1,0.474646,0.51114,[ 30 142] ; [ 5 16],[ 31.19170984 140.80829016] ; [ 3.80829016 17.19170984],0
p7,1,0.518567,0.416742,[ 61 110] ; [ 9 12],[ 62.34375 108.65625] ; [ 7.65625 13.34375],0
