Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0003,13.073235,[101  50] ; [1 9],[95.66459627 55.33540373] ; [6.33540373 3.66459627],1
r4,1,0.000766,11.322753,[135  18] ; [5 5],[131.41104294  21.58895706] ; [8.58895706 1.41104294],1
r2,1,0.002455,9.173677,[142   9] ; [6 3],[139.675  11.325] ; [8.325 0.675],0
p2,1,0.008529,6.918933,[126  25] ; [5 5],[122.86335404  28.13664596] ; [8.13664596 1.86335404],0
u4,1,0.009293,6.765694,[  1 152] ; [1 9],[  1.87730061 151.12269939] ; [0.12269939 9.87730061],0
p3,1,0.015805,5.824418,[74 76] ; [1 9],[70.3125 79.6875] ; [4.6875 5.3125],0
n1,1,0.01982,5.427692,[ 6 24] ; [4 2],[ 8.33333333 21.66666667] ; [1.66666667 4.33333333],0
p10,1,0.024916,5.029713,[117  34] ; [4 5],[114.19375  36.80625] ; [6.80625 2.19375],0
v3,1,0.026762,4.906097,[83 65] ; [2 8],[79.62025316 68.37974684] ; [5.37974684 4.62025316],0
a6,1,0.037927,4.308276,[109  44] ; [4 6],[106.06748466  46.93251534] ; [6.93251534 3.06748466],0
d3,1,0.062402,3.472355,[105  48] ; [4 6],[102.31288344  50.68711656] ; [6.68711656 3.31288344],0
n5,1,0.072515,3.22515,[103  49] ; [4 6],[100.39506173  51.60493827] ; [6.60493827 3.39506173],0
r1,1,0.080977,3.045179,[126  27] ; [6 4],[123.90184049  29.09815951] ; [8.09815951 1.90184049],0
s1,1,0.113126,2.510002,[  3 149] ; [1 9],[  3.75308642 148.24691358] ; [0.24691358 9.75308642],0
b4,1,0.130288,2.289066,[85 68] ; [8 2],[87.29447853 65.70552147] ; [5.70552147 4.29447853],0
v1,1,0.131128,2.279094,[89 62] ; [3 6],[86.825 64.175] ; [5.175 3.825],0
p8,1,0.141147,2.165414,[81 69] ; [3 7],[78.75 71.25] ; [5.25 4.75],0
b1,1,0.194552,1.682809,[60 93] ; [6 4],[61.95092025 91.04907975] ; [4.04907975 5.95092025],0
p4,1,0.198391,1.654179,[76 73] ; [3 7],[74.03144654 74.96855346] ; [4.96855346 5.03144654],0
a3,1,0.264062,1.247335,[116  37] ; [6 4],[114.51533742  38.48466258] ; [7.48466258 2.51533742],0
a5,1,0.313103,1.017542,[114  39] ; [6 4],[112.63803681  40.36196319] ; [7.36196319 2.63803681],0
p9,1,0.322483,0.978848,[118  34] ; [5 3],[116.85  35.15] ; [6.15 1.85],0
b3,1,0.390695,0.736779,[43 52] ; [2 5],[41.91176471 53.08823529] ; [3.08823529 3.91176471],0
b2,1,0.390695,0.736779,[43 52] ; [2 5],[41.91176471 53.08823529] ; [3.08823529 3.91176471],0
d5,1,0.405287,0.692583,[121  32] ; [9 1],[122.02453988  30.97546012] ; [7.97546012 2.02453988],0
u3,1,0.422608,0.643051,[17 20] ; [1 3],[16.24390244 20.75609756] ; [1.75609756 2.24390244],0
n6,1,0.428157,0.627817,[123  30] ; [7 3],[122.02453988  30.97546012] ; [7.97546012 2.02453988],0
a2,1,0.428667,0.626432,[ 31 122] ; [1 9],[ 30.03680982 122.96319018] ; [1.96319018 8.03680982],0
d2,1,0.43871,0.599653,[72 80] ; [6 4],[73.18518519 78.81481481] ; [4.81481481 5.18518519],0
n2,1,0.444379,0.58495,[21 10] ; [5 1],[21.78378378  9.21621622] ; [4.21621622 1.78378378],0
b5,1,0.451286,0.567421,[80 73] ; [4 6],[78.84662577 74.15337423] ; [5.15337423 4.84662577],0
d1,1,0.473008,0.514941,[94 59] ; [5 5],[92.92638037 60.07361963] ; [6.07361963 3.92638037],0
s2,1,0.477893,0.503669,[ 32 121] ; [1 8],[ 31.16666667 121.83333333] ; [1.83333333 7.16666667],0
a7,1,0.488187,0.48052,[107  45] ; [6 4],[106.02469136  45.97530864] ; [6.97530864 3.02469136],0
s3,1,0.544163,0.367879,[ 37 115] ; [3 6],[ 37.76397516 114.23602484] ; [2.23602484 6.76397516],0
s5,1,0.629179,0.233176,[ 26 124] ; [1 8],[ 25.47169811 124.52830189] ; [1.52830189 7.47169811],0
s8,1,0.636527,0.223313,[ 41 112] ; [2 8],[ 40.36196319 112.63803681] ; [2.63803681 7.36196319],0
s4,1,0.672249,0.178983,[ 10 143] ; [1 9],[ 10.32515337 142.67484663] ; [0.67484663 9.32515337],0
n4,1,0.730585,0.118575,[115  38] ; [8 2],[115.45398773  37.54601227] ; [7.54601227 2.45398773],0
u1,1,0.738347,0.111585,[ 21 132] ; [1 9],[ 20.65030675 132.34969325] ; [1.34969325 8.65030675],0
a4,1,0.762921,0.090991,[69 84] ; [5 5],[69.4601227 83.5398773] ; [4.5398773 5.4601227],0
p11,1,0.762929,0.090985,[128  25] ; [8 2],[127.65644172  25.34355828] ; [8.34355828 1.65644172],0
s7,1,0.842721,0.039368,[ 36 107] ; [2 7],[ 35.75 107.25] ; [2.25 6.75],0
d4,1,0.858152,0.031943,[125  27] ; [8 2],[124.79012346  27.20987654] ; [8.20987654 1.79012346],0
a8,1,0.867034,0.028032,[ 13 125] ; [1 8],[ 13.14285714 124.85714286] ; [0.85714286 8.14285714],0
