Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.024246,5.076923,[21 11] ; [ 5 11],[17.33333333 14.66666667] ; [8.66666667 7.33333333],0
n3,1,0.052261,3.767399,[12  1] ; [2 2],[10.70588235  2.29411765] ; [3.29411765 0.70588235],0
d3,1,0.071383,3.250918,[ 8 25] ; [8 8],[10.7755102 22.2244898] ; [ 5.2244898 10.7755102],0
b1,1,0.083641,2.992691,[11 22] ; [10  7],[13.86 19.14] ; [7.14 9.86],0
v4,1,0.083825,2.989132,[30  1] ; [14  3],[28.41666667  2.58333333] ; [15.58333333  1.41666667],0
p9,1,0.125876,2.342636,[22 11] ; [7 9],[19.53061224 13.46938776] ; [9.46938776 6.53061224],0
r1,1,0.180029,1.797386,[22 11] ; [8 9],[19.8 13.2] ; [10.2  6.8],0
p6,1,0.209846,1.572492,[ 9 24] ; [ 2 15],[ 7.26 25.74] ; [ 3.74 13.26],0
s1,1,0.217971,1.51768,[ 1 32] ; [ 2 15],[ 1.98 31.02] ; [ 1.02 15.98],0
v2,1,0.231427,1.43207,[13 19] ; [ 4 13],[11.10204082 20.89795918] ; [ 5.89795918 11.10204082],0
a7,1,0.252943,1.306976,[17 16] ; [11  5],[18.85714286 14.14285714] ; [9.14285714 6.85714286],0
p4,1,0.260561,1.265773,[12 21] ; [9 8],[13.86 19.14] ; [7.14 9.86],0
b4,1,0.271546,1.208922,[19 14] ; [ 7 10],[17.16 15.84] ; [8.84 8.16],0
v1,1,0.320882,0.98535,[12 20] ; [ 4 13],[10.44897959 21.55102041] ; [ 5.55102041 11.44897959],0
a8,1,0.426006,0.633688,[ 4 26] ; [ 1 16],[ 3.19148936 26.80851064] ; [ 1.80851064 15.19148936],0
u3,1,0.430223,0.622222,[ 8 10] ; [6 4],[9. 9.] ; [5. 5.],0
n2,1,0.472766,0.515503,[10  3] ; [3 2],[9.38888889 3.61111111] ; [3.61111111 1.38888889],0
a6,1,0.479677,0.499597,[19 14] ; [8 9],[17.82 15.18] ; [9.18 7.82],0
d2,1,0.557659,0.343774,[ 6 27] ; [ 2 15],[ 5.28 27.72] ; [ 2.72 14.28],0
p3,1,0.557659,0.343774,[ 9 24] ; [ 6 11],[ 9.9 23.1] ; [ 5.1 11.9],0
p2,1,0.55924,0.341022,[25  7] ; [12  5],[24.16326531  7.83673469] ; [12.83673469  4.16326531],0
s6,1,0.566477,0.328613,[14 18] ; [ 6 11],[13.06122449 18.93877551] ; [ 6.93877551 10.06122449],0
s8,1,0.61333,0.255355,[10 23] ; [ 4 13],[ 9.24 23.76] ; [ 4.76 12.24],0
n4,1,0.623022,0.241643,[12 21] ; [ 5 12],[11.22 21.78] ; [ 5.78 11.22],0
s3,1,0.664877,0.187653,[13 19] ; [8 9],[13.71428571 18.28571429] ; [7.28571429 9.71428571],0
p7,1,0.702655,0.145725,[17 15] ; [10  7],[17.63265306 14.36734694] ; [9.36734694 7.63265306],0
p1,1,0.713191,0.13511,[ 5 27] ; [ 2 15],[ 4.57142857 27.42857143] ; [ 2.42857143 14.57142857],0
a4,1,0.74371,0.106893,[ 5 28] ; [ 2 15],[ 4.62 28.38] ; [ 2.38 14.62],0
a5,1,0.754476,0.097808,[14 19] ; [8 9],[14.52 18.48] ; [7.48 9.52],0
r3,1,0.765291,0.089127,[30  3] ; [15  2],[29.7  3.3] ; [15.3  1.7],0
a3,1,0.772822,0.083339,[15 18] ; [ 7 10],[14.52 18.48] ; [7.48 9.52],0
s2,1,0.773848,0.082567,[10 22] ; [ 6 11],[10.44897959 21.55102041] ; [ 5.55102041 11.44897959],0
d5,1,0.773848,0.082567,[11 22] ; [ 6 10],[11.44897959 21.55102041] ; [ 5.55102041 10.44897959],0
b5,1,0.777233,0.080047,[20 13] ; [11  6],[20.46 12.54] ; [10.54  6.46],0
v3,1,0.801573,0.063158,[ 7 25] ; [ 3 13],[ 6.66666667 25.33333333] ; [ 3.33333333 12.66666667],0
u2,1,0.819872,0.051852,[ 8 10] ; [4 6],[ 7.71428571 10.28571429] ; [4.28571429 5.71428571],0
p8,1,0.914138,0.011625,[15 18] ; [8 9],[15.18 17.82] ; [7.82 9.18],0
n6,1,0.940505,0.00557,[21 12] ; [11  6],[21.12 11.88] ; [10.88  6.12],0
s7,1,0.953884,0.003344,[ 8 25] ; [ 4 12],[ 8.08163265 24.91836735] ; [ 3.91836735 12.08163265],0
r4,1,0.955404,0.003127,[25  8] ; [13  4],[25.08  7.92] ; [12.92  4.08],0
s4,1,0.962813,0.002174,[ 6 27] ; [ 3 14],[ 5.94 27.06] ; [ 3.06 13.94],0
r2,1,0.970686,0.00135,[29  4] ; [15  2],[29.04  3.96] ; [14.96  2.04],0
b3,1,1.0,0.0,[ 4 16] ; [2 8],[ 4. 16.] ; [2. 8.],0
b2,1,1.0,0.0,[ 4 16] ; [2 8],[ 4. 16.] ; [2. 8.],0
