Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.528829,0.39664,[25 20] ; [14  8],[26.19402985 18.80597015] ; [12.80597015  9.19402985],0
p8,1,0.532012,0.390546,[23 22] ; [ 9 12],[21.81818182 23.18181818] ; [10.18181818 10.81818182],0
p6,1,0.587261,0.294643,[17 27] ; [ 7 15],[16. 28.] ; [ 8. 14.],0
p5,1,0.658727,0.195074,[ 6 39] ; [ 2 19],[ 5.45454545 39.54545455] ; [ 2.54545455 18.45454545],0
p11,1,0.668431,0.183443,[20 25] ; [11 11],[20.82089552 24.17910448] ; [10.17910448 11.82089552],0
