Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,25.924138,[23 34] ; [29  1],[34.06896552 22.93103448] ; [17.93103448 12.06896552],1
d2,1,1e-06,25.102431,[10 47] ; [21  8],[20.54651163 36.45348837] ; [10.45348837 18.54651163],1
d3,1,1e-06,24.43713,[16 40] ; [26  5],[27.03448276 28.96551724] ; [14.96551724 16.03448276],1
a4,1,9e-06,19.818239,[ 8 49] ; [18 12],[17.03448276 39.96551724] ; [ 8.96551724 21.03448276],1
a5,1,8.5e-05,15.442618,[21 36] ; [25  6],[29.79545455 27.20454545] ; [16.20454545 14.79545455],1
a3,1,0.003036,8.78544,[23 33] ; [23  8],[29.6091954 26.3908046] ; [16.3908046 14.6091954],0
v2,1,0.010161,6.606428,[14 41] ; [16 14],[19.41176471 35.58823529] ; [10.58823529 19.41176471],0
n1,1,0.01046,6.554768,[12 16] ; [ 1 15],[ 8.27272727 19.72727273] ; [ 4.72727273 11.27272727],0
p3,1,0.011563,6.376632,[ 8 49] ; [11 18],[12.59302326 44.40697674] ; [ 6.40697674 22.59302326],0
p4,1,0.01177,6.345202,[14 43] ; [15 14],[19.22093023 37.77906977] ; [ 9.77906977 19.22093023],0
a2,1,0.014481,5.978529,[ 3 54] ; [ 7 24],[ 6.47727273 50.52272727] ; [ 3.52272727 27.47727273],0
s5,1,0.037165,4.342854,[ 3 54] ; [ 6 25],[ 5.82954545 51.17045455] ; [ 3.17045455 27.82954545],0
s2,1,0.08152,3.034342,[ 4 53] ; [ 6 25],[ 6.47727273 50.52272727] ; [ 3.52272727 27.47727273],0
p5,1,0.085631,2.954646,[ 2 55] ; [ 4 26],[ 3.93103448 53.06896552] ; [ 2.06896552 27.93103448],0
a6,1,0.10351,2.650616,[21 36] ; [17 14],[24.61363636 32.38636364] ; [13.38636364 17.61363636],0
b3,1,0.10409,2.641726,[13 15] ; [ 5 16],[10.28571429 17.71428571] ; [ 7.71428571 13.28571429],0
b2,1,0.10409,2.641726,[13 15] ; [ 5 16],[10.28571429 17.71428571] ; [ 7.71428571 13.28571429],0
v3,1,0.126295,2.337463,[10 46] ; [10 21],[12.87356322 43.12643678] ; [ 7.12643678 23.87356322],0
r2,1,0.142017,2.15597,[26 29] ; [18 10],[29.15662651 25.84337349] ; [14.84337349 13.15662651],0
n6,1,0.16456,1.931818,[30 25] ; [21  9],[33. 22.] ; [18. 12.],0
p7,1,0.186651,1.743858,[19 36] ; [ 6 23],[16.36904762 38.63095238] ; [ 8.63095238 20.36904762],0
p2,1,0.249367,1.326848,[32 25] ; [12 16],[29.50588235 27.49411765] ; [14.49411765 13.50588235],0
n2,1,0.276981,1.181845,[17 11] ; [7 9],[15.27272727 12.72727273] ; [8.72727273 7.27272727],0
b4,1,0.282311,1.155929,[30 27] ; [20 11],[32.38636364 24.61363636] ; [17.61363636 13.38636364],0
a7,1,0.287713,1.13029,[25 31] ; [17 13],[27.34883721 28.65116279] ; [14.65116279 15.34883721],0
n4,1,0.322712,0.977924,[30 26] ; [20 11],[32.18390805 23.81609195] ; [17.81609195 13.18390805],0
p1,1,0.358925,0.841653,[ 4 53] ; [ 4 27],[ 5.18181818 51.81818182] ; [ 2.81818182 28.18181818],0
p11,1,0.392207,0.732088,[24 33] ; [16 15],[25.90909091 31.09090909] ; [14.09090909 16.90909091],0
s4,1,0.424821,0.63694,[ 9 48] ; [ 3 28],[ 7.77272727 49.22727273] ; [ 4.22727273 26.77272727],0
u1,1,0.432596,0.615843,[ 3 54] ; [ 3 28],[ 3.88636364 53.11363636] ; [ 2.11363636 28.88636364],0
p6,1,0.450448,0.569526,[ 8 48] ; [ 6 23],[ 9.22352941 46.77647059] ; [ 4.77647059 24.22352941],0
s1,1,0.452172,0.565202,[ 4 52] ; [ 1 30],[ 3.2183908 52.7816092] ; [ 1.7816092 29.2183908],0
r3,1,0.487248,0.482598,[25 30] ; [16 14],[26.52941176 28.47058824] ; [14.47058824 15.52941176],0
v4,1,0.501791,0.451147,[32 24] ; [20 11],[33.47126437 22.52873563] ; [18.52873563 12.47126437],0
p10,1,0.504151,0.446189,[28 27] ; [13 17],[26.52941176 28.47058824] ; [14.47058824 15.52941176],0
b5,1,0.518517,0.416842,[29 28] ; [18 13],[30.44318182 26.55681818] ; [16.55681818 14.44318182],0
p8,1,0.51965,0.414589,[17 40] ; [ 7 23],[15.72413793 41.27586207] ; [ 8.27586207 21.72413793],0
n3,1,0.530801,0.392857,[15 13] ; [7 9],[14. 14.] ; [8. 8.],0
u2,1,0.54313,0.369769,[12 21] ; [2 6],[11.26829268 21.73170732] ; [2.73170732 5.26829268],0
s7,1,0.570723,0.321474,[ 9 46] ; [ 6 22],[ 9.93975904 45.06024096] ; [ 5.06024096 22.93975904],0
n5,1,0.576231,0.312367,[37 18] ; [19 12],[35.81395349 19.18604651] ; [20.18604651 10.81395349],0
b1,1,0.624894,0.239049,[30 27] ; [18 13],[31.09090909 25.90909091] ; [16.90909091 14.09090909],0
p12,1,0.649936,0.205981,[ 1 55] ; [ 1 29],[ 1.30232558 54.69767442] ; [ 0.69767442 29.30232558],0
a8,1,0.656607,0.197671,[ 3 50] ; [ 1 28],[ 2.58536585 50.41463415] ; [ 1.41463415 27.58536585],0
u3,1,0.69472,0.154023,[10 23] ; [3 5],[10.46341463 22.53658537] ; [2.53658537 5.46341463],0
s6,1,0.752519,0.099427,[13 44] ; [ 8 23],[13.60227273 43.39772727] ; [ 7.39772727 23.60227273],0
p9,1,0.81849,0.052665,[28 27] ; [14 15],[27.5 27.5] ; [14.5 14.5],0
s8,1,0.900097,0.01576,[ 6 51] ; [ 3 28],[ 5.82954545 51.17045455] ; [ 3.17045455 27.82954545],0
a1,1,0.900097,0.01576,[ 6 51] ; [ 3 28],[ 5.82954545 51.17045455] ; [ 3.17045455 27.82954545],0
v1,1,0.910595,0.012608,[18 38] ; [10 20],[18.23255814 37.76744186] ; [ 9.76744186 20.23255814],0
r1,1,0.933948,0.006869,[14 42] ; [ 8 23],[14.16091954 41.83908046] ; [ 7.83908046 23.16091954],0
