Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,23.163636,[12 33] ; [27  6],[22.5 22.5] ; [16.5 16.5],1
r2,1,0.405011,0.693397,[42  3] ; [29  4],[40.96153846  4.03846154] ; [30.03846154  2.96153846],0
n6,1,0.431512,0.61875,[27 18] ; [22 10],[28.63636364 16.36363636] ; [20.36363636 11.63636364],0
v2,1,0.434706,0.610218,[25 20] ; [20 11],[26.64473684 18.35526316] ; [18.35526316 12.64473684],0
n5,1,0.52403,0.405955,[22 23] ; [18 14],[23.37662338 21.62337662] ; [16.62337662 15.37662338],0
d5,1,0.544807,0.366702,[32 14] ; [25  8],[33.18987342 12.81012658] ; [23.81012658  9.18987342],0
a5,1,0.544807,0.366702,[32 14] ; [25  8],[33.18987342 12.81012658] ; [23.81012658  9.18987342],0
a2,1,0.544807,0.366702,[14 32] ; [ 8 25],[12.81012658 33.18987342] ; [ 9.18987342 23.81012658],0
d2,1,0.55577,0.347081,[22 24] ; [18 15],[23.29113924 22.70886076] ; [16.70886076 16.29113924],0
v4,1,0.562319,0.335705,[39  6] ; [30  3],[39.80769231  5.19230769] ; [29.19230769  3.80769231],0
p6,1,0.647066,0.209619,[10 34] ; [ 9 24],[10.85714286 33.14285714] ; [ 8.14285714 24.85714286],0
b4,1,0.657372,0.196732,[27 19] ; [21 12],[27.94936709 18.05063291] ; [20.05063291 12.94936709],0
u2,1,0.67329,0.177778,[7 8] ; [5 4],[7.5 7.5] ; [4.5 4.5],0
p11,1,0.690049,0.159033,[23 23] ; [18 15],[23.87341772 22.12658228] ; [17.12658228 15.87341772],0
n2,1,0.702195,0.146199,[11  4] ; [8 2],[11.4  3.6] ; [7.6 2.4],0
a4,1,0.72361,0.12506,[20 25] ; [16 17],[20.76923077 24.23076923] ; [15.23076923 17.76923077],0
p9,1,0.728932,0.120095,[16 29] ; [13 20],[16.73076923 28.26923077] ; [12.26923077 20.73076923],0
b1,1,0.746357,0.104618,[22 24] ; [17 16],[22.70886076 23.29113924] ; [16.29113924 16.70886076],0
s1,1,0.749192,0.102211,[ 2 43] ; [ 2 31],[ 2.30769231 42.69230769] ; [ 1.69230769 31.30769231],0
r3,1,0.7714,0.084416,[40  5] ; [30  3],[40.38461538  4.61538462] ; [29.61538462  3.38461538],0
a3,1,0.776926,0.080274,[30 15] ; [23 10],[30.57692308 14.42307692] ; [22.42307692 10.57692308],0
r4,1,0.777739,0.079675,[35 11] ; [26  7],[35.51898734 10.48101266] ; [25.48101266  7.51898734],0
p12,1,0.82348,0.049761,[ 1 44] ; [ 1 32],[ 1.15384615 43.84615385] ; [ 0.84615385 32.15384615],0
n3,1,0.855702,0.033069,[11  4] ; [7 3],[10.8  4.2] ; [7.2 2.8],0
n1,1,0.87018,0.026709,[7 8] ; [5 5],[7.2 7.8] ; [4.8 5.2],0
r1,1,0.873961,0.025163,[34 10] ; [26  7],[34.28571429  9.71428571] ; [25.71428571  7.28571429],0
p2,1,0.884801,0.020992,[30 16] ; [21 12],[29.69620253 16.30379747] ; [21.30379747 11.69620253],0
p1,1,0.933837,0.006892,[ 3 43] ; [ 2 31],[ 2.91139241 43.08860759] ; [ 2.08860759 30.91139241],0
p8,1,0.946104,0.00457,[15 31] ; [11 22],[15.13924051 30.86075949] ; [10.86075949 22.13924051],0
p7,1,0.951776,0.003657,[20 25] ; [14 18],[19.87012987 25.12987013] ; [14.12987013 17.87012987],0
d3,1,0.98998,0.000158,[32 14] ; [23 10],[32.02531646 13.97468354] ; [22.97468354 10.02531646],0
