Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001394,10.213621,[ 8 68] ; [14 26],[14.4137931 61.5862069] ; [ 7.5862069 32.4137931],0
p3,1,0.027369,4.867403,[13 64] ; [14 26],[17.76923077 59.23076923] ; [ 9.23076923 30.76923077],0
p11,1,0.049922,3.844066,[26 51] ; [21 19],[30.93162393 46.06837607] ; [16.06837607 23.93162393],0
b1,1,0.572497,0.318522,[42 35] ; [24 16],[43.43589744 33.56410256] ; [22.56410256 17.43589744],0
