Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,69.170675,[131  19] ; [11 34],[109.23076923  40.76923077] ; [32.76923077 12.23076923],1
s6,1,0.0,37.216178,[137  11] ; [25 21],[123.58762887  24.41237113] ; [38.41237113  7.58762887],1
s5,1,9e-06,19.743492,[88 50] ; [12 34],[75. 63.] ; [25. 21.],1
a4,1,0.005196,7.81008,[88 63] ; [16 30],[79.71573604 71.28426396] ; [24.28426396 21.71573604],0
d2,1,0.008058,7.02062,[95 55] ; [19 27],[87.24489796 62.75510204] ; [26.75510204 19.24489796],0
s8,1,0.009478,6.730535,[117  33] ; [27 19],[110.20408163  39.79591837] ; [33.79591837 12.20408163],0
d1,1,0.014544,5.97094,[108  43] ; [24 22],[101.17766497  49.82233503] ; [30.82233503 15.17766497],0
s4,1,0.037132,4.344368,[ 42 107] ; [ 6 40],[ 36.67692308 112.32307692] ; [11.32307692 34.67692308],0
n2,1,0.037762,4.315709,[24  5] ; [8 7],[21.09090909  7.90909091] ; [10.90909091  4.09090909],0
a5,1,0.038626,4.277242,[126  25] ; [32 14],[121.10659898  29.89340102] ; [36.89340102  9.10659898],0
r2,1,0.047121,3.941053,[148   2] ; [42  3],[146.15384615   3.84615385] ; [43.84615385  1.15384615],0
b1,1,0.051432,3.794161,[67 84] ; [13 33],[61.31979695 89.68020305] ; [18.68020305 27.31979695],0
a1,1,0.091648,2.845184,[ 15 136] ; [ 1 45],[ 12.26395939 138.73604061] ; [ 3.73604061 42.26395939],0
u1,1,0.096572,2.761262,[ 45 106] ; [ 8 38],[ 40.62436548 110.37563452] ; [12.37563452 33.62436548],0
a2,1,0.109474,2.561792,[ 48 103] ; [ 9 37],[ 43.69035533 107.30964467] ; [13.30964467 32.69035533],0
v3,1,0.121013,2.404157,[66 82] ; [26 19],[70.5492228 77.4507772] ; [21.4507772 23.5492228],0
n1,1,0.163444,1.942069,[18 11] ; [6 9],[15.81818182 13.18181818] ; [8.18181818 6.81818182],0
d4,1,0.198872,1.650639,[131  18] ; [37  9],[128.36923077  20.63076923] ; [39.63076923  6.36923077],0
p12,1,0.203554,1.616693,[ 25 126] ; [ 4 41],[ 22.34183673 128.65816327] ; [ 6.65816327 38.34183673],0
u3,1,0.207119,1.591453,[22  4] ; [8 4],[20.52631579  5.47368421] ; [9.47368421 2.52631579],0
a3,1,0.238224,1.391073,[125  25] ; [34 11],[122.30769231  27.69230769] ; [36.69230769  8.30769231],0
p9,1,0.238952,1.386766,[142   9] ; [40  5],[140.21428571  10.78571429] ; [41.78571429  3.21428571],0
s1,1,0.249955,1.323557,[ 10 141] ; [ 1 45],[  8.43147208 142.56852792] ; [ 2.56852792 43.43147208],0
n5,1,0.256232,1.289,[128  22] ; [36 10],[125.51020408  24.48979592] ; [38.48979592  7.51020408],0
d5,1,0.318966,0.993182,[126  23] ; [36 10],[123.78461538  25.21538462] ; [38.21538462  7.78461538],0
b5,1,0.329737,0.949932,[91 60] ; [24 22],[88.14720812 62.85279188] ; [26.85279188 19.14720812],0
v1,1,0.381821,0.764832,[98 51] ; [27 19],[95.51282051 53.48717949] ; [29.48717949 16.51282051],0
p5,1,0.48825,0.48038,[ 37 114] ; [ 9 37],[ 35.25888325 115.74111675] ; [10.74111675 35.25888325],0
p8,1,0.51326,0.427414,[104  47] ; [28 16],[102.21538462  48.78461538] ; [29.78461538 14.21538462],0
p11,1,0.513892,0.426134,[118  33] ; [38  8],[119.57360406  31.42639594] ; [36.42639594  9.57360406],0
a8,1,0.51706,0.419754,[ 24 116] ; [ 5 34],[ 22.68156425 117.31843575] ; [ 6.31843575 32.68156425],0
p10,1,0.521135,0.411646,[133  18] ; [38  7],[131.73979592  19.26020408] ; [39.26020408  5.73979592],0
p4,1,0.528248,0.39776,[121  29] ; [39  7],[122.44897959  27.55102041] ; [37.55102041  8.44897959],0
