Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001418,10.182122,[19  6] ; [25 40],[12.22222222 12.77777778] ; [31.77777778 33.22222222],0
r1,1,0.004218,8.187584,[25  2] ; [43 25],[19.32631579  7.67368421] ; [48.67368421 19.32631579],0
a5,1,0.029564,4.734475,[21  6] ; [37 32],[16.3125 10.6875] ; [41.6875 27.3125],0
r4,1,0.037054,4.347924,[24  3] ; [47 22],[19.96875  7.03125] ; [51.03125 17.96875],0
n3,1,0.059894,3.540305,[2 4] ; [15  5],[3.92307692 2.07692308] ; [13.07692308  6.92307692],0
a2,1,0.078033,3.105398,[ 1 26] ; [12 57],[ 3.65625 23.34375] ; [ 9.34375 59.65625],0
n2,1,0.164725,1.930303,[4 2] ; [18  2],[5.07692308 0.92307692] ; [16.92307692  3.07692308],0
v1,1,0.171652,1.868452,[15 12] ; [26 39],[12.0326087 14.9673913] ; [28.9673913 36.0326087],0
s5,1,0.199416,1.646646,[ 4 23] ; [18 48],[ 6.38709677 20.61290323] ; [15.61290323 50.38709677],0
s8,1,0.226368,1.463536,[13 14] ; [24 45],[10.40625 16.59375] ; [26.59375 42.40625],0
b4,1,0.245392,1.349349,[18  9] ; [37 32],[15.46875 11.53125] ; [39.53125 29.46875],0
s3,1,0.245715,1.347504,[12 14] ; [41 28],[14.50526316 11.49473684] ; [38.49473684 30.50526316],0
d3,1,0.32865,0.95421,[21  6] ; [46 22],[19.04210526  7.95789474] ; [47.95789474 20.04210526],0
d2,1,0.335504,0.927536,[ 7 20] ; [25 44],[ 9. 18.] ; [23. 46.],0
p9,1,0.34528,0.890729,[25  2] ; [59 10],[23.625  3.375] ; [60.375  8.625],0
n4,1,0.348658,0.878336,[15 12] ; [31 38],[12.9375 14.0625] ; [33.0625 35.9375],0
a7,1,0.34906,0.876872,[21  6] ; [47 22],[19.125  7.875] ; [48.875 20.125],0
p5,1,0.367924,0.810664,[ 3 24] ; [ 4 65],[ 1.96875 25.03125] ; [ 5.03125 63.96875],0
a8,1,0.375109,0.786668,[ 1 22] ; [ 7 60],[ 2.04444444 20.95555556] ; [ 5.95555556 61.04444444],0
v4,1,0.380201,0.77005,[26  1] ; [61  6],[24.9893617  2.0106383] ; [62.0106383  4.9893617],0
p8,1,0.380596,0.768775,[15 12] ; [31 37],[13.07368421 13.92631579] ; [32.92631579 35.07368421],0
b3,1,0.420236,0.649656,[4 8] ; [ 9 32],[2.94339623 9.05660377] ; [10.05660377 30.94339623],0
b2,1,0.420236,0.649656,[4 8] ; [ 9 32],[2.94339623 9.05660377] ; [10.05660377 30.94339623],0
r3,1,0.435689,0.607611,[25  2] ; [60  9],[23.90625  3.09375] ; [61.09375  7.90625],0
b5,1,0.457269,0.55257,[15 12] ; [44 25],[16.59375 10.40625] ; [42.40625 26.59375],0
b1,1,0.495868,0.463768,[12 15] ; [36 33],[13.5 13.5] ; [34.5 34.5],0
p1,1,0.5379,0.379447,[ 3 24] ; [ 5 64],[ 2.25 24.75] ; [ 5.75 63.25],0
p7,1,0.573138,0.31746,[15 12] ; [39 24],[16.2 10.8] ; [37.8 25.2],0
s6,1,0.586861,0.295274,[14 13] ; [40 29],[15.1875 11.8125] ; [38.8125 30.1875],0
d5,1,0.593746,0.284532,[21  6] ; [50 19],[19.96875  7.03125] ; [51.03125 17.96875],0
u3,1,0.610823,0.258978,[5 3] ; [18  7],[5.57575758 2.42424242] ; [17.42424242  7.57575758],0
s4,1,0.642238,0.215827,[ 4 23] ; [13 56],[ 4.78125 22.21875] ; [12.21875 56.78125],0
d1,1,0.722764,0.12586,[14 13] ; [33 36],[13.21875 13.78125] ; [33.78125 35.21875],0
a6,1,0.731208,0.118005,[17 10] ; [46 23],[17.71875  9.28125] ; [45.28125 23.71875],0
a3,1,0.78948,0.071281,[18  9] ; [44 25],[17.4375  9.5625] ; [44.5625 24.4375],0
p11,1,0.837486,0.04207,[19  8] ; [50 19],[19.40625  7.59375] ; [49.59375 19.40625],0
r2,1,0.860594,0.030842,[23  4] ; [58  9],[23.26595745  3.73404255] ; [57.73404255  9.26595745],0
s2,1,0.864345,0.029188,[12 15] ; [32 37],[12.375 14.625] ; [31.625 37.375],0
p3,1,0.884664,0.021042,[11 16] ; [27 42],[10.6875 16.3125] ; [27.3125 41.6875],0
a1,1,0.88708,0.020164,[ 1 26] ; [ 3 66],[ 1.125 25.875] ; [ 2.875 66.125],0
a4,1,0.891396,0.018643,[ 9 18] ; [22 47],[ 8.71875 18.28125] ; [22.28125 46.71875],0
p2,1,0.891642,0.018558,[21  6] ; [52 16],[20.74736842  6.25263158] ; [52.25263158 15.74736842],0
p6,1,0.894212,0.017683,[ 7 20] ; [18 48],[ 7.25806452 19.74193548] ; [17.74193548 48.25806452],0
d4,1,0.919337,0.010255,[21  6] ; [53 16],[20.8125  6.1875] ; [53.1875 15.8125],0
p4,1,0.923592,0.009199,[13 14] ; [32 36],[12.78947368 14.21052632] ; [32.21052632 35.78947368],0
s7,1,0.937185,0.006211,[10 15] ; [27 39],[10.16483516 14.83516484] ; [26.83516484 39.16483516],0
n5,1,0.976652,0.000857,[12 15] ; [30 37],[12.06382979 14.93617021] ; [29.93617021 37.06382979],0
u1,1,0.978233,0.000744,[ 2 25] ; [ 5 64],[ 1.96875 25.03125] ; [ 5.03125 63.96875],0
