Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,73.155699,[268   8] ; [2 5],[263.32155477  12.67844523] ; [6.67844523 0.32155477],1
r4,1,0.0,58.662317,[267  11] ; [2 5],[262.39298246  15.60701754] ; [6.60701754 0.39298246],1
r1,1,0.001988,9.560464,[238  40] ; [3 4],[235.08070175  42.91929825] ; [5.91929825 1.08070175],0
r3,1,0.010728,6.509761,[273   4] ; [6 1],[272.12323944   4.87676056] ; [6.87676056 0.12323944],0
p2,1,0.018288,5.568353,[241  34] ; [4 3],[238.91843972  36.08156028] ; [6.08156028 0.91843972],0
p9,1,0.048231,3.901931,[247  25] ; [4 2],[245.58273381  26.41726619] ; [5.41726619 0.58273381],0
p7,1,0.072254,3.231055,[197  71] ; [3 4],[194.90909091  73.09090909] ; [5.09090909 1.90909091],0
p3,1,0.084042,2.984944,[167 107] ; [2 5],[164.79003559 109.20996441] ; [4.20996441 2.79003559],0
s8,1,0.096099,2.769111,[148 126] ; [6 1],[150.16370107 123.83629893] ; [3.83629893 3.16370107],0
a8,1,0.189324,1.722874,[ 35 212] ; [2 4],[ 36.12252964 210.87747036] ; [0.87747036 5.12252964],0
s5,1,0.199518,1.645902,[102 166] ; [1 6],[100.37818182 167.62181818] ; [2.62181818 4.37818182],0
p4,1,0.213532,1.547317,[179  94] ; [3 4],[177.45  95.55] ; [4.55 2.45],0
s7,1,0.23535,1.408232,[156 107] ; [5 1],[157.40892193 105.59107807] ; [3.59107807 2.40892193],0
a2,1,0.289951,1.119851,[ 70 208] ; [3 4],[ 71.20701754 206.79298246] ; [1.79298246 5.20701754],0
p12,1,0.291128,1.114399,[ 39 234] ; [2 5],[ 39.975 233.025] ; [1.025 5.975],0
s2,1,0.293806,1.1021,[151 124] ; [2 4],[149.73309609 125.26690391] ; [3.26690391 2.73309609],0
p8,1,0.308189,1.038423,[167 103] ; [3 4],[165.70397112 104.29602888] ; [4.29602888 2.70397112],0
a7,1,0.362683,0.828583,[200  75] ; [4 3],[198.93617021  76.06382979] ; [5.06382979 1.93617021],0
b5,1,0.419592,0.651459,[156 122] ; [5 2],[157.04561404 120.95438596] ; [3.95438596 3.04561404],0
d3,1,0.425971,0.633783,[196  80] ; [4 3],[195.05300353  80.94699647] ; [4.94699647 2.05300353],0
v1,1,0.448005,0.575695,[193  81] ; [4 3],[192.09252669  81.90747331] ; [4.90747331 2.09252669],0
n6,1,0.604169,0.268753,[253  24] ; [6 1],[252.61619718  24.38380282] ; [6.38380282 0.61619718],0
d1,1,0.632826,0.228248,[183  95] ; [4 3],[182.40701754  95.59298246] ; [4.59298246 2.40701754],0
p10,1,0.6364,0.223481,[244  29] ; [5 1],[243.64516129  29.35483871] ; [5.35483871 0.64516129],0
b1,1,0.647765,0.20873,[ 96 182] ; [3 4],[ 96.56842105 181.43157895] ; [2.43157895 4.56842105],0
b2,1,0.674,0.176959,[ 78 108] ; [2 4],[ 77.5 108.5] ; [2.5 3.5],0
b3,1,0.674,0.176959,[ 78 108] ; [2 4],[ 77.5 108.5] ; [2.5 3.5],0
n1,1,0.677415,0.17305,[16 29] ; [1 1],[16.27659574 28.72340426] ; [0.72340426 1.27659574],0
a5,1,0.680402,0.169674,[216  61] ; [5 2],[215.5528169  61.4471831] ; [5.4471831 1.5528169],0
s3,1,0.763254,0.090728,[163 106] ; [4 2],[163.35636364 105.64363636] ; [3.64363636 2.35636364],0
v2,1,0.785059,0.074383,[223  50] ; [6 1],[223.275  49.725] ; [5.725 1.275],0
d2,1,0.787946,0.07235,[143 132] ; [4 3],[143.35106383 131.64893617] ; [3.64893617 3.35106383],0
p5,1,0.794578,0.067793,[ 50 226] ; [1 6],[ 49.7385159 226.2614841] ; [1.2614841 5.7385159],0
a4,1,0.809505,0.058112,[131 145] ; [3 4],[130.68551237 145.31448763] ; [3.31448763 3.68551237],0
d5,1,0.848533,0.036477,[229  47] ; [6 1],[229.18727915  46.81272085] ; [5.81272085 1.18727915],0
p1,1,0.851518,0.035037,[ 33 243] ; [1 6],[ 33.1590106 242.8409894] ; [0.8409894 6.1590106],0
p6,1,0.8947,0.017519,[109 161] ; [3 4],[109.16967509 160.83032491] ; [2.83032491 4.16967509],0
s6,1,0.907205,0.013587,[188  83] ; [5 2],[188.14028777  82.85971223] ; [4.85971223 2.14028777],0
a6,1,0.910803,0.01255,[191  84] ; [5 2],[191.13475177  83.86524823] ; [4.86524823 2.13475177],0
n5,1,0.949041,0.004085,[235  42] ; [6 1],[235.05985915  41.94014085] ; [5.94014085 1.05985915],0
n4,1,0.965648,0.001855,[239  38] ; [6 1],[238.96126761  38.03873239] ; [6.03873239 0.96126761],0
