Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.00075,11.361113,[366  46] ; [2 3],[363.58752998  48.41247002] ; [4.41247002 0.58752998],1
v4,1,0.015264,5.885701,[399  10] ; [4 1],[398.13285024  10.86714976] ; [4.86714976 0.13285024],0
p9,1,0.037665,4.320109,[399  13] ; [4 1],[398.16786571  13.83213429] ; [4.83213429 0.16786571],0
p7,1,0.082639,3.012225,[266 135] ; [1 3],[264.36296296 136.63703704] ; [2.63703704 1.36296296],0
a6,1,0.136375,2.218392,[291 121] ; [2 3],[289.48681055 122.51318945] ; [3.51318945 1.48681055],0
u1,1,0.17483,1.841033,[ 70 343] ; [2 3],[ 71.13875598 341.86124402] ; [0.86124402 4.13875598],0
s7,1,0.187923,1.73383,[201 198] ; [4 1],[202.46287129 196.53712871] ; [2.53712871 2.46287129],0
n1,1,0.205732,1.601208,[26 56] ; [2 1],[27.01176471 54.98823529] ; [0.98823529 2.01176471],0
s2,1,0.210137,1.570482,[212 197] ; [4 1],[213.39130435 195.60869565] ; [2.60869565 2.39130435],0
p6,1,0.262413,1.255982,[146 262] ; [3 2],[147.19612591 260.80387409] ; [1.80387409 3.19612591],0
s3,1,0.275967,1.186843,[226 180] ; [4 1],[227.20194647 178.79805353] ; [2.79805353 2.20194647],0
b4,1,0.376029,0.783643,[246 167] ; [2 3],[245.03349282 167.96650718] ; [2.96650718 2.03349282],0
a4,1,0.378614,0.775196,[167 245] ; [3 2],[167.9616307 244.0383693] ; [2.0383693 2.9616307],0
v2,1,0.390958,0.735961,[243 154] ; [4 1],[243.9278607 153.0721393] ; [3.0721393 1.9278607],0
a7,1,0.41395,0.667428,[313 100] ; [3 2],[312.22009569 100.77990431] ; [3.77990431 1.22009569],0
n6,1,0.415188,0.663895,[371  38] ; [4 1],[370.47101449  38.52898551] ; [4.52898551 0.47101449],0
p1,1,0.442358,0.590159,[ 40 372] ; [1 4],[ 40.50839329 371.49160671] ; [0.49160671 4.50839329],0
v3,1,0.488721,0.479342,[167 229] ; [1 3],[166.32 229.68] ; [1.68 2.32],0
s8,1,0.506507,0.441276,[185 225] ; [3 2],[185.73493976 224.26506024] ; [2.26506024 2.73493976],0
d3,1,0.549859,0.357569,[297 115] ; [3 2],[296.4028777 115.5971223] ; [3.5971223 1.4028777],0
p3,1,0.633414,0.227459,[209 203] ; [2 3],[208.47002398 203.52997602] ; [2.52997602 2.47002398],0
a3,1,0.647169,0.209489,[287 126] ; [3 2],[286.53110048 126.46889952] ; [3.46889952 1.53110048],0
s6,1,0.651341,0.204213,[288 119] ; [4 1],[288.45631068 118.54368932] ; [3.54368932 1.45631068],0
n2,1,0.683584,0.166119,[63 19] ; [2 1],[62.70588235 19.29411765] ; [2.29411765 0.70588235],0
a5,1,0.772915,0.083269,[307 106] ; [4 1],[307.27990431 105.72009569] ; [3.72009569 1.27990431],0
u2,1,0.792937,0.068906,[74 51] ; [1 1],[73.81889764 51.18110236] ; [1.18110236 0.81889764],0
n3,1,0.803315,0.06203,[60 22] ; [2 1],[59.81176471 22.18823529] ; [2.18823529 0.81176471],0
u3,1,0.839559,0.040989,[72 54] ; [1 1],[71.859375 54.140625] ; [1.140625 0.859375],0
p4,1,0.892886,0.018132,[258 152] ; [3 2],[257.85542169 152.14457831] ; [3.14457831 1.85542169],0
n5,1,0.904284,0.01446,[318  91] ; [4 1],[318.11111111  90.88888889] ; [3.88888889 1.11111111],0
v1,1,0.914261,0.011592,[231 170] ; [3 2],[231.1182266 169.8817734] ; [2.8817734 2.1182266],0
p8,1,0.915299,0.011312,[234 172] ; [3 2],[234.11678832 171.88321168] ; [2.88321168 2.11678832],0
a2,1,0.943405,0.00504,[ 88 325] ; [1 4],[ 87.9354067 325.0645933] ; [1.0645933 3.9354067],0
b5,1,0.945335,0.004701,[254 159] ; [3 2],[253.92583732 159.07416268] ; [3.07416268 1.92583732],0
b3,1,0.973909,0.00107,[101 147] ; [2 3],[100.96442688 147.03557312] ; [2.03557312 2.96442688],0
b2,1,0.973909,0.00107,[101 147] ; [2 3],[100.96442688 147.03557312] ; [2.03557312 2.96442688],0
