Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,79.464883,[44 54] ; [224  26],[75.47126437 22.52873563] ; [192.52873563  57.47126437],1
r2,1,0.0,28.58987,[71 23] ; [236  12],[84.38011696  9.61988304] ; [222.61988304  25.38011696],1
v4,1,0.0,25.694568,[70 27] ; [228  18],[84.27405248 12.72594752] ; [213.72594752  32.27405248],1
r3,1,1e-06,24.557675,[70 27] ; [229  19],[84.06666667 12.93333333] ; [214.93333333  33.06666667],1
v2,1,3e-06,22.162645,[25 71] ; [127 106],[44.35258359 51.64741641] ; [107.64741641 125.35258359],1
s8,1,8e-06,20.059038,[11 87] ; [ 88 161],[27.95965418 70.04034582] ; [ 71.04034582 177.95965418],1
a5,1,0.000162,14.226452,[47 51] ; [174  76],[62.23563218 35.76436782] ; [158.76436782  91.23563218],1
d4,1,0.000177,14.056146,[61 37] ; [201  46],[74.42318841 23.57681159] ; [187.57681159  59.42318841],1
d1,1,0.000372,12.668315,[31 67] ; [132 118],[45.90229885 52.09770115] ; [117.09770115 132.90229885],1
s7,1,0.001044,10.747824,[18 77] ; [ 89 148],[30.61746988 64.38253012] ; [ 76.38253012 160.61746988],0
s6,1,0.001088,10.671931,[36 61] ; [140 107],[49.62790698 47.37209302] ; [126.37209302 120.62790698],0
p1,1,0.001731,9.814591,[10 87] ; [  6 242],[ 4.49855072 92.50144928] ; [ 11.50144928 236.49855072],0
a4,1,0.002961,8.83116,[26 71] ; [110 139],[38.12716763 58.87283237] ; [ 97.87283237 151.12716763],0
a6,1,0.003151,8.717842,[49 49] ; [167  82],[61.00288184 36.99711816] ; [154.99711816  94.00288184],0
v1,1,0.003893,8.333153,[25 69] ; [107 138],[36.60176991 57.39823009] ; [ 95.39823009 149.60176991],0
d3,1,0.003912,8.324175,[46 52] ; [159  90],[57.8962536 40.1037464] ; [147.1037464 101.8962536],0
a3,1,0.004634,8.017038,[52 45] ; [173  75],[63.26086957 33.73913043] ; [161.73913043  86.26086957],0
d5,1,0.005037,7.865943,[61 37] ; [192  57],[71.45244957 26.54755043] ; [181.54755043  67.45244957],0
p2,1,0.005429,7.730628,[52 45] ; [173  76],[63.07803468 33.92196532] ; [161.92196532  87.07803468],0
u3,1,0.009374,6.750088,[14 32] ; [42 35],[20.94308943 25.05691057] ; [35.05691057 41.94308943],0
s3,1,0.011412,6.400081,[35 62] ; [126 120],[45.53061224 51.46938776] ; [115.46938776 130.53061224],0
p7,1,0.014968,5.920224,[27 69] ; [103 140],[36.81415929 59.18584071] ; [ 93.18584071 149.81415929],0
p11,1,0.02073,5.349372,[58 40] ; [180  70],[67.02298851 30.97701149] ; [170.97701149  79.02298851],0
s2,1,0.022189,5.230877,[27 71] ; [101 147],[36.25433526 61.74566474] ; [ 91.74566474 156.25433526],0
a7,1,0.023864,5.10449,[56 42] ; [174  75],[64.95677233 33.04322767] ; [165.04322767  83.95677233],0
n4,1,0.035018,4.444317,[56 42] ; [172  77],[64.39193084 33.60806916] ; [163.60806916  85.39193084],0
v3,1,0.035103,4.440145,[22 74] ; [ 83 156],[30.08955224 65.91044776] ; [ 74.91044776 164.08955224],0
a2,1,0.036923,4.353953,[11 87] ; [ 52 198],[17.74137931 80.25862069] ; [ 45.25862069 204.74137931],0
u2,1,0.058782,3.571429,[16 29] ; [40 35],[21. 24.] ; [35. 40.],0
