Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,82.588795,[596  18] ; [14 10],[587.05329154  26.94670846] ; [22.94670846  1.05329154],1
r4,1,0.0,78.759033,[585  33] ; [12 13],[573.78849145  44.21150855] ; [23.21150855  1.78849145],1
r1,1,1.5e-05,18.692754,[509 108] ; [12 13],[500.71183801 116.28816199] ; [20.28816199  4.71183801],1
p8,1,0.01048,6.551491,[353 257] ; [ 8 17],[346.78740157 263.21259843] ; [14.21259843 10.78740157],0
a7,1,0.013931,6.046907,[457 159] ; [13 12],[451.66926677 164.33073323] ; [18.33073323  6.66926677],0
n1,1,0.020046,5.407891,[44 78] ; [5 1],[46.703125 75.296875] ; [2.296875 3.703125],0
a6,1,0.021681,5.2712,[430 187] ; [12 13],[424.78816199 192.21183801] ; [17.21183801  7.78816199],0
b1,1,0.023488,5.132029,[210 408] ; [14 11],[215.29082426 402.70917574] ; [ 8.70917574 16.29082426],0
s2,1,0.024413,5.065034,[337 277] ; [ 8 17],[331.50234742 282.49765258] ; [13.49765258 11.50234742],0
a2,1,0.049617,3.854358,[156 462] ; [ 2 23],[151.85692068 466.14307932] ; [ 6.14307932 18.85692068],0
d3,1,0.050599,3.821498,[434 183] ; [13 12],[429.59345794 187.40654206] ; [17.40654206  7.59345794],0
v3,1,0.058611,3.576249,[258 341] ; [ 6 19],[253.42307692 345.57692308] ; [10.57692308 14.42307692],0
d1,1,0.073275,3.208092,[382 236] ; [11 14],[377.72006221 240.27993779] ; [15.27993779  9.72006221],0
v1,1,0.080902,3.046689,[347 255] ; [10 15],[342.76555024 259.23444976] ; [14.23444976 10.76555024],0
p2,1,0.100448,2.698418,[537  78] ; [19  6],[534.28125  80.71875] ; [21.71875  3.28125],0
a8,1,0.108452,2.576629,[ 76 490] ; [ 6 18],[ 78.66440678 487.33559322] ; [ 3.33559322 20.66440678],0
s6,1,0.126549,2.334335,[432 174] ; [13 10],[428.7281399 177.2718601] ; [16.2718601  6.7281399],0
d4,1,0.1275,2.322682,[516 101] ; [18  7],[513.20560748 103.79439252] ; [20.79439252  4.20560748],0
a4,1,0.157917,1.994061,[286 331] ; [ 8 17],[282.55140187 334.44859813] ; [11.44859813 13.55140187],0
b4,1,0.166232,1.916604,[359 259] ; [18  7],[362.34214619 255.65785381] ; [14.65785381 10.34214619],0
p4,1,0.197522,1.660604,[398 218] ; [13 12],[394.97035881 221.02964119] ; [16.02964119  8.97035881],0
p7,1,0.207366,1.589718,[411 193] ; [14 11],[408.10810811 195.89189189] ; [16.89189189  8.10810811],0
r3,1,0.252865,1.307404,[594  23] ; [22  2],[592.93603744  24.06396256] ; [23.06396256  0.93603744],0
s7,1,0.259802,1.26981,[316 276] ; [10 14],[313.2987013 278.7012987] ; [12.7012987 11.2987013],0
u3,1,0.283415,1.150639,[92 70] ; [3 5],[90.52941176 71.47058824] ; [4.47058824 3.52941176],0
u2,1,0.316585,1.003002,[90 72] ; [3 5],[88.62352941 73.37647059] ; [4.37647059 3.62352941],0
u1,1,0.373649,0.791494,[118 500] ; [ 3 22],[116.29548989 501.70451011] ; [ 4.70451011 20.29548989],0
s8,1,0.402245,0.701604,[299 317] ; [10 15],[296.94851794 319.05148206] ; [12.05148206 12.94851794],0
p11,1,0.407063,0.687362,[531  87] ; [20  5],[529.57698289  88.42301711] ; [21.42301711  3.57698289],0
s5,1,0.457682,0.551558,[227 369] ; [ 7 16],[225.30533118 370.69466882] ; [ 8.69466882 14.30533118],0
p9,1,0.510392,0.433264,[585  31] ; [23  2],[584.28705148  31.71294852] ; [23.71294852  1.28705148],0
a3,1,0.514213,0.425485,[455 161] ; [17  8],[453.59126365 162.40873635] ; [18.40873635  6.59126365],0
p3,1,0.519556,0.414774,[336 280] ; [12 13],[334.4274571 281.5725429] ; [13.5725429 11.4274571],0
n2,1,0.664891,0.187637,[91 31] ; [4 2],[90.546875 31.453125] ; [4.453125 1.546875],0
p6,1,0.698354,0.15019,[244 368] ; [ 9 16],[243.07064364 368.92935636] ; [ 9.92935636 15.07064364],0
s1,1,0.717741,0.130668,[ 17 595] ; [ 1 24],[ 17.29356358 594.70643642] ; [ 0.70643642 24.29356358],0
p5,1,0.72534,0.123433,[ 83 530] ; [ 4 21],[ 83.59090909 529.40909091] ; [ 3.40909091 21.59090909],0
d5,1,0.734264,0.115232,[509 107] ; [20  5],[508.36817473 107.63182527] ; [20.63182527  4.36817473],0
p12,1,0.78146,0.07696,[ 62 554] ; [ 2 22],[ 61.6 554.4] ; [ 2.4 21.6],0
s4,1,0.797982,0.065515,[110 501] ; [ 4 21],[109.51886792 501.48113208] ; [ 4.48113208 20.51886792],0
b5,1,0.810306,0.057615,[361 257] ; [14 11],[360.41990669 257.58009331] ; [14.58009331 10.41990669],0
d2,1,0.81973,0.051935,[306 310] ; [13 12],[306.55850234 309.44149766] ; [12.44149766 12.55850234],0
p1,1,0.831725,0.045152,[ 57 559] ; [ 2 23],[ 56.69890796 559.30109204] ; [ 2.30109204 22.69890796],0
n4,1,0.880789,0.022491,[512 106] ; [21  4],[512.27682737 105.72317263] ; [20.72317263  4.27682737],0
v2,1,0.895886,0.017124,[348 245] ; [15 10],[348.31553398 244.68446602] ; [14.68446602 10.31553398],0
s3,1,0.906222,0.013878,[350 262] ; [14 11],[349.71428571 262.28571429] ; [14.28571429 10.71428571],0
b3,1,0.910613,0.012603,[148 220] ; [ 7 11],[147.77202073 220.22797927] ; [ 7.22797927 10.77202073],0
b2,1,0.910613,0.012603,[148 220] ; [ 7 11],[147.77202073 220.22797927] ; [ 7.22797927 10.77202073],0
n5,1,0.910715,0.012575,[513 104] ; [21  4],[513.20560748 103.79439252] ; [20.79439252  4.20560748],0
a5,1,0.935426,0.006564,[474 144] ; [19  6],[473.83203733 144.16796267] ; [19.16796267  5.83203733],0
