Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.074791,3.174603,[ 4 16] ; [3 2],[ 5.6 14.4] ; [1.4 3.6],0
p7,1,0.161178,1.963141,[ 9 11] ; [4 1],[10.4  9.6] ; [2.6 2.4],0
p4,1,0.2113,1.5625,[ 6 14] ; [3 2],[ 7.2 12.8] ; [1.8 3.2],0
s8,1,0.2113,1.5625,[ 3 17] ; [2 3],[ 4. 16.] ; [1. 4.],0
a6,1,0.2113,1.5625,[ 6 14] ; [3 2],[ 7.2 12.8] ; [1.8 3.2],0
a8,1,0.235595,1.406759,[ 3 16] ; [2 3],[ 3.95833333 15.04166667] ; [1.04166667 3.95833333],0
v2,1,0.263128,1.252222,[ 3 15] ; [2 3],[ 3.91304348 14.08695652] ; [1.08695652 3.91304348],0
a7,1,0.307434,1.041667,[ 7 13] ; [3 2],[ 8. 12.] ; [2. 3.],0
p11,1,0.307434,1.041667,[11  9] ; [4 1],[12.  8.] ; [3. 2.],0
u2,1,0.313267,1.016852,[7 8] ; [3 1],[7.89473684 7.10526316] ; [2.10526316 1.89473684],0
a4,1,0.348972,0.877193,[ 4 16] ; [2 3],[ 4.8 15.2] ; [1.2 3.8],0
n6,1,0.420345,0.649351,[12  8] ; [2 3],[11.2  8.8] ; [2.8 2.2],0
v4,1,0.420345,0.649351,[12  8] ; [2 3],[11.2  8.8] ; [2.8 2.2],0
r3,1,0.477197,0.505263,[12  7] ; [4 1],[12.66666667  6.33333333] ; [3.33333333 1.66666667],0
p3,1,0.504036,0.446429,[ 5 15] ; [2 3],[ 5.6 14.4] ; [1.4 3.6],0
s2,1,0.538253,0.378788,[ 2 18] ; [1 4],[ 2.4 17.6] ; [0.6 4.4],0
b3,1,0.57077,0.321396,[2 9] ; [1 2],[2.35714286 8.64285714] ; [0.64285714 2.35714286],0
b2,1,0.57077,0.321396,[2 9] ; [1 2],[2.35714286 8.64285714] ; [0.64285714 2.35714286],0
s3,1,0.656005,0.198413,[ 6 14] ; [1 4],[ 5.6 14.4] ; [1.4 3.6],0
r1,1,0.656005,0.198413,[ 6 14] ; [1 4],[ 5.6 14.4] ; [1.4 3.6],0
s6,1,0.668108,0.183824,[ 6 14] ; [2 3],[ 6.4 13.6] ; [1.6 3.4],0
p9,1,0.768589,0.086566,[10  9] ; [3 2],[10.29166667  8.70833333] ; [2.70833333 2.29166667],0
a3,1,0.771671,0.084211,[ 5 14] ; [1 4],[ 4.75 14.25] ; [1.25 3.75],0
n5,1,0.814871,0.054825,[15  5] ; [4 1],[15.2  4.8] ; [3.8 1.2],0
r4,1,0.814871,0.054825,[ 5 15] ; [1 4],[ 4.8 15.2] ; [1.2 3.8],0
d2,1,0.814871,0.054825,[ 5 15] ; [1 4],[ 4.8 15.2] ; [1.2 3.8],0
b1,1,0.834969,0.043403,[13  7] ; [3 2],[12.8  7.2] ; [3.2 1.8],0
n4,1,0.840342,0.040584,[11  9] ; [3 2],[11.2  8.8] ; [2.8 2.2],0
b4,1,0.840342,0.040584,[ 9 11] ; [2 3],[ 8.8 11.2] ; [2.2 2.8],0
p8,1,0.896743,0.016842,[ 7 12] ; [2 3],[ 7.125 11.875] ; [1.875 3.125],0
p10,1,0.932294,0.007218,[ 8 11] ; [2 3],[ 7.91666667 11.08333333] ; [2.08333333 2.91666667],0
v1,1,1.0,0.0,[ 4 16] ; [1 4],[ 4. 16.] ; [1. 4.],0
a5,1,1.0,0.0,[ 8 12] ; [2 3],[ 8. 12.] ; [2. 3.],0
