Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.007201,7.222028,[6 6] ; [ 2 20],[2.82352941 9.17647059] ; [ 5.17647059 16.82352941],0
p10,1,0.024772,5.039763,[5 7] ; [ 2 20],[2.47058824 9.52941176] ; [ 4.52941176 17.47058824],0
b4,1,0.097298,2.749282,[9 3] ; [10 12],[6.70588235 5.29411765] ; [12.29411765  9.70588235],0
p7,1,0.137987,2.200269,[5 7] ; [ 4 18],[3.17647059 8.82352941] ; [ 5.82352941 16.17647059],0
r1,1,0.156929,2.003571,[3 9] ; [11 11],[4.94117647 7.05882353] ; [ 9.05882353 12.94117647],0
p1,1,0.210677,1.566771,[3 9] ; [ 2 20],[ 1.76470588 10.23529412] ; [ 3.23529412 18.76470588],0
r3,1,0.217597,1.520149,[7 5] ; [ 8 14],[5.29411765 6.70588235] ; [ 9.70588235 12.29411765],0
b5,1,0.217597,1.520149,[7 5] ; [ 8 14],[5.29411765 6.70588235] ; [ 9.70588235 12.29411765],0
b1,1,0.240848,1.375624,[9 3] ; [12 10],[7.41176471 4.58823529] ; [13.58823529  8.41176471],0
p4,1,0.319577,0.990676,[4 8] ; [ 4 18],[2.82352941 9.17647059] ; [ 5.17647059 16.82352941],0
n4,1,0.33068,0.946233,[5 7] ; [13  9],[6.35294118 5.64705882] ; [11.64705882 10.35294118],0
v3,1,0.338352,0.916667,[3 8] ; [ 3 19],[2. 9.] ; [ 4. 18.],0
b3,1,0.3411,0.906294,[3 6] ; [8 7],[4.125 4.875] ; [6.875 8.125],0
b2,1,0.3411,0.906294,[3 6] ; [8 7],[4.125 4.875] ; [6.875 8.125],0
p8,1,0.371332,0.799201,[3 8] ; [ 3 18],[2.0625 8.9375] ; [ 3.9375 17.0625],0
r4,1,0.406186,0.689935,[3 9] ; [ 3 19],[2.11764706 9.88235294] ; [ 3.88235294 18.11764706],0
p2,1,0.407016,0.6875,[4 7] ; [ 5 17],[3. 8.] ; [ 6. 16.],0
s3,1,0.442695,0.589286,[5 7] ; [ 6 15],[4. 8.] ; [ 7. 14.],0
a8,1,0.45067,0.568966,[2 9] ; [ 2 20],[1.33333333 9.66666667] ; [ 2.66666667 19.33333333],0
d2,1,0.472917,0.515152,[5 7] ; [12 10],[6. 6.] ; [11. 11.],0
d3,1,0.492529,0.470996,[4 8] ; [10 12],[4.94117647 7.05882353] ; [ 9.05882353 12.94117647],0
v2,1,0.502927,0.448754,[4 8] ; [ 5 17],[3.17647059 8.82352941] ; [ 5.82352941 16.17647059],0
s7,1,0.515579,0.422727,[2 9] ; [ 2 18],[1.41935484 9.58064516] ; [ 2.58064516 17.41935484],0
a3,1,0.59015,0.29011,[8 4] ; [12  9],[7.27272727 4.72727273] ; [12.72727273  8.27272727],0
r2,1,0.59015,0.29011,[8 4] ; [12  9],[7.27272727 4.72727273] ; [12.72727273  8.27272727],0
s6,1,0.638447,0.220779,[3 9] ; [ 4 18],[2.47058824 9.52941176] ; [ 4.52941176 17.47058824],0
p3,1,0.638447,0.220779,[3 9] ; [ 4 18],[2.47058824 9.52941176] ; [ 4.52941176 17.47058824],0
d5,1,0.64177,0.216435,[7 5] ; [11 11],[6.35294118 5.64705882] ; [11.64705882 10.35294118],0
s1,1,0.64649,0.210354,[ 1 11] ; [ 3 19],[ 1.41176471 10.58823529] ; [ 2.58823529 19.41176471],0
d1,1,0.664001,0.1887,[4 8] ; [ 9 13],[4.58823529 7.41176471] ; [ 8.41176471 13.58823529],0
p6,1,0.73137,0.117857,[2 9] ; [ 3 19],[1.66666667 9.33333333] ; [ 3.33333333 18.66666667],0
a6,1,0.799681,0.064394,[6 6] ; [10 12],[5.64705882 6.35294118] ; [10.35294118 11.64705882],0
a7,1,0.799681,0.064394,[6 6] ; [12 10],[6.35294118 5.64705882] ; [11.64705882 10.35294118],0
s2,1,0.811555,0.056844,[ 2 10] ; [ 3 19],[ 1.76470588 10.23529412] ; [ 3.23529412 18.76470588],0
s4,1,0.811555,0.056844,[ 2 10] ; [ 3 19],[ 1.76470588 10.23529412] ; [ 3.23529412 18.76470588],0
s5,1,0.811555,0.056844,[ 2 10] ; [ 3 19],[ 1.76470588 10.23529412] ; [ 3.23529412 18.76470588],0
a5,1,0.831657,0.045189,[7 5] ; [12 10],[6.70588235 5.29411765] ; [12.29411765  9.70588235],0
a4,1,0.831657,0.045189,[5 7] ; [10 12],[5.29411765 6.70588235] ; [ 9.70588235 12.29411765],0
n5,1,0.831657,0.045189,[5 7] ; [10 12],[5.29411765 6.70588235] ; [ 9.70588235 12.29411765],0
u2,1,0.851596,0.035,[1 3] ; [3 7],[1.14285714 2.85714286] ; [2.85714286 7.14285714],0
d4,1,0.859748,0.031221,[8 4] ; [14  8],[7.76470588 4.23529412] ; [14.23529412  7.76470588],0
v1,1,0.885857,0.020606,[3 9] ; [ 6 16],[3.17647059 8.82352941] ; [ 5.82352941 16.17647059],0
a2,1,0.911815,0.012266,[ 2 10] ; [ 4 18],[2.11764706 9.88235294] ; [ 3.88235294 18.11764706],0
a1,1,0.911815,0.012266,[ 2 10] ; [ 4 18],[2.11764706 9.88235294] ; [ 3.88235294 18.11764706],0
