Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,92.012644,[314  28] ; [38 42],[285.27014218  56.72985782] ; [66.72985782 13.27014218],1
n6,1,0.0,34.032465,[312  28] ; [54 26],[296.28571429  43.71428571] ; [69.71428571 10.28571429],1
p4,1,5e-06,20.887558,[249  91] ; [38 43],[231.78147268 108.21852732] ; [55.21852732 25.78147268],1
p6,1,0.000685,11.528861,[165 172] ; [22 57],[151.48798077 185.51201923] ; [35.51201923 43.48798077],1
p11,1,0.001017,10.796241,[300  43] ; [59 22],[290.41745283  52.58254717] ; [68.58254717 12.41745283],0
r4,1,0.001027,10.778854,[322  21] ; [67 14],[314.68632075  28.31367925] ; [74.31367925  6.68632075],0
p7,1,0.001056,10.72684,[244  89] ; [43 36],[231.9684466 101.0315534] ; [55.0315534 23.9684466],0
d2,1,0.001518,10.056505,[181 161] ; [27 54],[168.17021277 173.82978723] ; [39.82978723 41.17021277],0
d1,1,0.00153,10.041847,[226 117] ; [38 43],[213.56603774 129.43396226] ; [50.43396226 30.56603774],0
p8,1,0.00187,9.673108,[216 119] ; [37 44],[203.73798077 131.26201923] ; [49.26201923 31.73798077],0
n1,1,0.00324,8.667027,[26 19] ; [ 7 23],[19.8 25.2] ; [13.2 16.8],0
p3,1,0.003266,8.652692,[208 132] ; [35 46],[196.24703088 143.75296912] ; [46.75296912 34.24703088],0
a8,1,0.0052,7.808705,[ 55 249] ; [ 4 73],[ 47.07611549 256.92388451] ; [11.92388451 65.07611549],0
p2,1,0.008573,6.909698,[305  35] ; [64 17],[298.00475059  41.99524941] ; [70.99524941 10.00475059],0
v3,1,0.012657,6.216432,[175 156] ; [29 49],[165.09535452 165.90464548] ; [38.90464548 39.09535452],0
r1,1,0.021675,5.271707,[290  52] ; [60 21],[282.9787234  59.0212766] ; [67.0212766 13.9787234],0
p5,1,0.021748,5.265839,[ 61 279] ; [ 6 74],[ 54.23809524 285.76190476] ; [12.76190476 67.23809524],0
d5,1,0.023946,5.098515,[292  49] ; [61 20],[285.24407583  55.75592417] ; [67.75592417 13.24407583],0
r3,1,0.044898,4.022476,[330  12] ; [74  7],[326.63829787  15.36170213] ; [77.36170213  3.63829787],0
u1,1,0.048245,3.901425,[ 76 267] ; [10 71],[ 69.57075472 273.42924528] ; [16.42924528 64.57075472],0
s7,1,0.049464,3.859527,[185 142] ; [35 44],[177.19211823 149.80788177] ; [42.80788177 36.19211823],0
s8,1,0.050206,3.834553,[188 152] ; [35 46],[180.09501188 159.90498812] ; [42.90498812 38.09501188],0
a5,1,0.094755,2.79167,[271  72] ; [57 24],[265.33962264  77.66037736] ; [62.66037736 18.33962264],0
a3,1,0.106949,2.598735,[264  76] ; [56 25],[258.43230404  81.56769596] ; [61.56769596 19.43230404],0
a4,1,0.116413,2.464932,[172 169] ; [33 48],[165.65165877 175.34834123] ; [39.34834123 41.65165877],0
p12,1,0.128809,2.306801,[ 41 300] ; [ 5 76],[ 37.17061611 303.82938389] ; [ 8.82938389 72.17061611],0
s4,1,0.129701,2.29608,[ 48 290] ; [17 64],[ 52.43436754 285.56563246] ; [12.56563246 68.43436754],0
n3,1,0.191598,1.70529,[34 10] ; [19 11],[31.51351351 12.48648649] ; [21.48648649  8.51351351],0
p10,1,0.192263,1.700193,[321  20] ; [73  8],[318.37440758  22.62559242] ; [75.62559242  5.37440758],0
s6,1,0.216396,1.528111,[249  86] ; [54 26],[244.59036145  90.40963855] ; [58.40963855 21.59036145],0
s2,1,0.219357,1.508571,[193 146] ; [40 41],[188.06428571 150.93571429] ; [44.93571429 36.06428571],0
r2,1,0.269105,1.221305,[327  12] ; [75  5],[325.24582339  13.75417661] ; [76.75417661  3.24582339],0
d3,1,0.295413,1.094788,[244  98] ; [53 28],[240.12765957 101.87234043] ; [56.87234043 24.12765957],0
a2,1,0.303097,1.060516,[ 91 252] ; [17 64],[ 87.36792453 255.63207547] ; [20.63207547 60.36792453],0
s3,1,0.305776,1.048833,[194 143] ; [41 39],[189.91606715 147.08393285] ; [45.08393285 34.91606715],0
u3,1,0.30904,1.034772,[48 31] ; [18  7],[50.13461538 28.86538462] ; [15.86538462  9.13461538],0
u4,1,0.335649,0.926978,[ 11 332] ; [ 1 80],[  9.70754717 333.29245283] ; [ 2.29245283 78.70754717],0
d4,1,0.349369,0.875748,[292  49] ; [66 15],[289.28436019  51.71563981] ; [68.71563981 12.28436019],0
v4,1,0.353309,0.861536,[331  10] ; [76  4],[329.66033254  11.33966746] ; [77.33966746  2.66033254],0
s5,1,0.410573,0.677139,[135 192] ; [29 51],[131.76412776 195.23587224] ; [32.23587224 47.76412776],0
n2,1,0.42053,0.648835,[34 11] ; [25  5],[35.4  9.6] ; [23.6  6.4],0
b4,1,0.443358,0.587576,[200 143] ; [51 30],[203.0495283 139.9504717] ; [47.9504717 33.0495283],0
v2,1,0.450155,0.570261,[231 102] ; [50 27],[228.22682927 104.77317073] ; [52.77317073 24.22682927],0
