Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,53.875845,[125   5] ; [16 18],[111.76829268  18.23170732] ; [29.23170732  4.76829268],1
r1,1,0.0,43.606563,[115  15] ; [12 22],[100.67073171  29.32926829] ; [26.32926829  7.67073171],1
v4,1,0.0,27.670771,[125   7] ; [21 13],[116.09638554  15.90361446] ; [29.90361446  4.09638554],1
s6,1,7e-06,20.178087,[92 37] ; [10 24],[80.72392638 48.27607362] ; [21.27607362 12.72392638],1
n6,1,8e-06,19.891241,[99 32] ; [12 22],[88.12727273 42.87272727] ; [22.87272727 11.12727273],1
s2,1,5.4e-05,16.304858,[74 57] ; [ 6 28],[63.51515152 67.48484848] ; [16.48484848 17.51515152],1
p2,1,0.00018,14.031794,[95 36] ; [13 21],[85.74545455 45.25454545] ; [22.25454545 11.74545455],1
s7,1,0.000381,12.623916,[63 59] ; [ 5 26],[54.22222222 67.77777778] ; [13.77777778 17.22222222],1
s8,1,0.0004,12.530482,[54 77] ; [ 3 31],[45.25454545 85.74545455] ; [11.74545455 22.25454545],1
p9,1,0.00163,9.926048,[88 37] ; [14 20],[80.18867925 44.81132075] ; [21.81132075 12.18867925],0
p4,1,0.007175,7.228662,[64 66] ; [ 8 26],[57.07317073 72.92682927] ; [14.92682927 19.07317073],0
a1,1,0.007341,7.187463,[  4 128] ; [ 5 29],[  7.15662651 124.84337349] ; [ 1.84337349 32.15662651],0
p8,1,0.009,6.822739,[46 83] ; [ 4 29],[39.81481481 89.18518519] ; [10.18518519 22.81481481],0
s3,1,0.012103,6.295667,[74 57] ; [11 23],[67.48484848 63.51515152] ; [17.51515152 16.48484848],0
u3,1,0.017289,5.666836,[25 14] ; [3 9],[21.41176471 17.58823529] ; [6.58823529 5.41176471],0
u1,1,0.018004,5.595731,[ 32 100] ; [ 2 32],[ 27.03614458 104.96385542] ; [ 6.96385542 27.03614458],0
v1,1,0.023507,5.130632,[63 68] ; [ 9 25],[57.16363636 73.83636364] ; [14.83636364 19.16363636],0
p10,1,0.023607,5.12331,[75 50] ; [13 21],[69.18238994 55.81761006] ; [18.81761006 15.18238994],0
p7,1,0.039083,4.257237,[63 65] ; [10 24],[57.67901235 70.32098765] ; [15.32098765 18.67901235],0
s5,1,0.042305,4.122969,[42 81] ; [ 5 27],[37.29677419 85.70322581] ; [ 9.70322581 22.29677419],0
n3,1,0.045659,3.994132,[32 10] ; [9 9],[28.7 13.3] ; [12.3  5.7],0
n2,1,0.063898,3.433196,[32 11] ; [9 9],[28.90163934 14.09836066] ; [12.09836066  5.90163934],0
d5,1,0.073802,3.19637,[113  18] ; [25  9],[109.56363636  21.43636364] ; [28.43636364  5.56363636],0
n5,1,0.083867,2.988325,[83 48] ; [16 18],[78.6 52.4] ; [20.4 13.6],0
p3,1,0.084976,2.967069,[53 78] ; [ 8 25],[48.72560976 82.27439024] ; [12.27439024 20.72560976],0
v2,1,0.103338,2.653256,[62 64] ; [11 22],[57.8490566 68.1509434] ; [15.1509434 17.8490566],0
n4,1,0.132119,2.267429,[84 47] ; [17 17],[80.18787879 50.81212121] ; [20.81212121 13.18787879],0
a2,1,0.174269,1.84583,[43 89] ; [ 7 27],[39.75903614 92.24096386] ; [10.24096386 23.75903614],0
s1,1,0.189977,1.717799,[  7 122] ; [ 4 30],[  8.70552147 120.29447853] ; [ 2.29447853 31.70552147],0
b5,1,0.194548,1.682837,[93 39] ; [20 14],[89.85542169 42.14457831] ; [23.14457831 10.85542169],0
b2,1,0.211145,1.563559,[17 49] ; [ 7 10],[19.08433735 46.91566265] ; [ 4.91566265 12.08433735],0
b3,1,0.211145,1.563559,[17 49] ; [ 7 10],[19.08433735 46.91566265] ; [ 4.91566265 12.08433735],0
p6,1,0.225721,1.467624,[41 87] ; [ 7 26],[38.16149068 89.83850932] ; [ 9.83850932 23.16149068],0
d1,1,0.237575,1.394924,[77 55] ; [16 18],[73.95180723 58.04819277] ; [19.04819277 14.95180723],0
a8,1,0.255699,1.291893,[15 98] ; [ 2 31],[13.15753425 99.84246575] ; [ 3.84246575 29.15753425],0
a5,1,0.286976,1.133754,[94 38] ; [21 13],[91.44578313 40.55421687] ; [23.55421687 10.44578313],0
b1,1,0.314276,1.012619,[61 71] ; [19 15],[63.61445783 68.38554217] ; [16.38554217 17.61445783],0
p5,1,0.340385,0.908979,[ 10 120] ; [ 1 32],[  8.77300613 121.22699387] ; [ 2.22699387 30.77300613],0
