Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.575442,[362  79] ; [29 41],[337.43835616 103.56164384] ; [53.56164384 16.43835616],1
n4,1,0.0,50.770807,[369  73] ; [32 38],[346.17578125  95.82421875] ; [54.82421875 15.17578125],1
r4,1,4.3e-05,16.722951,[416  26] ; [56 14],[407.46875  34.53125] ; [64.53125  5.46875],1
p10,1,0.000143,14.462716,[377  60] ; [47 22],[366.18181818  70.81818182] ; [57.81818182 11.18181818],1
p9,1,0.001304,10.337155,[389  47] ; [52 17],[380.74455446  55.25544554] ; [60.25544554  8.74455446],0
a4,1,0.001622,9.93516,[228 213] ; [22 48],[215.75342466 225.24657534] ; [34.24657534 35.75342466],0
p11,1,0.002162,9.406288,[356  86] ; [45 25],[346.17578125  95.82421875] ; [54.82421875 15.17578125],0
u1,1,0.005848,7.596518,[110 332] ; [ 7 63],[101.00390625 340.99609375] ; [15.99609375 54.00390625],0
r2,1,0.006066,7.530665,[420  17] ; [61  8],[415.40909091  21.59090909] ; [65.59090909  3.40909091],0
a5,1,0.007994,7.034769,[353  89] ; [46 24],[344.44921875  97.55078125] ; [54.55078125 15.44921875],0
p4,1,0.010577,6.534996,[301 139] ; [37 33],[291.60784314 148.39215686] ; [46.39215686 23.60784314],0
a3,1,0.014169,6.016964,[343  98] ; [45 25],[334.84931507 106.15068493] ; [53.15068493 16.84931507],0
p8,1,0.0187,5.529359,[245 189] ; [28 40],[236.01992032 197.98007968] ; [36.98007968 31.01992032],0
s7,1,0.021131,5.315961,[268 156] ; [33 35],[259.39837398 164.60162602] ; [41.60162602 26.39837398],0
v3,1,0.021808,5.261042,[186 244] ; [18 46],[177.5708502 252.4291498] ; [26.4291498 37.5708502],0
v4,1,0.030539,4.678674,[427  14] ; [64  6],[423.73972603  17.26027397] ; [67.26027397  2.73972603],0
u2,1,0.030986,4.653722,[58 39] ; [20  4],[62.52892562 34.47107438] ; [15.47107438  8.52892562],0
p6,1,0.033896,4.499959,[190 246] ; [20 47],[182.027833 253.972167] ; [27.972167 39.027833],0
p2,1,0.045123,4.014053,[379  60] ; [54 16],[373.4518664  65.5481336] ; [59.5481336 10.4518664],0
p3,1,0.047734,3.919329,[245 196] ; [30 40],[237.32876712 203.67123288] ; [37.67123288 32.32876712],0
a2,1,0.060345,3.527876,[130 312] ; [13 57],[123.44921875 318.55078125] ; [19.55078125 50.44921875],0
d2,1,0.067326,3.347039,[247 194] ; [31 39],[239.91780822 201.08219178] ; [38.08219178 31.91780822],0
p12,1,0.07147,3.24893,[ 50 390] ; [ 3 67],[ 45.7254902 394.2745098] ; [ 7.2745098 62.7254902],0
r1,1,0.089033,2.891771,[370  72] ; [52 17],[365.01761252  76.98238748] ; [56.98238748 12.01761252],0
p5,1,0.098413,2.731075,[ 64 375] ; [ 5 64],[ 59.62795276 379.37204724] ; [ 9.37204724 59.62795276],0
b1,1,0.10066,2.695054,[163 279] ; [33 37],[169.203125 272.796875] ; [26.796875 43.203125],0
s8,1,0.104849,2.630188,[253 187] ; [33 37],[246.74509804 193.25490196] ; [39.25490196 30.74509804],0
s5,1,0.105898,2.614398,[199 230] ; [24 43],[192.87701613 236.12298387] ; [30.12298387 36.87701613],0
d5,1,0.113024,2.511414,[395  47] ; [58 12],[391.06640625  50.93359375] ; [61.93359375  8.06640625],0
a8,1,0.140084,2.177036,[ 59 344] ; [ 5 59],[ 55.22912206 347.77087794] ; [ 8.77087794 55.22912206],0
r3,1,0.220175,1.503228,[428  13] ; [65  4],[426.3  14.7] ; [66.7  2.3],0
p7,1,0.231048,1.434401,[289 139] ; [39 26],[284.75456389 143.24543611] ; [43.24543611 21.75456389],0
n2,1,0.236356,1.402198,[66 24] ; [22  4],[68.27586207 21.72413793] ; [19.72413793  6.27586207],0
s2,1,0.263429,1.250649,[300 140] ; [43 27],[295.92156863 144.07843137] ; [47.07843137 22.92156863],0
b2,1,0.273226,1.200481,[109 160] ; [14 30],[105.70926518 163.29073482] ; [17.29073482 26.70926518],0
b3,1,0.273226,1.200481,[109 160] ; [14 30],[105.70926518 163.29073482] ; [17.29073482 26.70926518],0
a7,1,0.303434,1.059041,[334 107] ; [49 21],[330.53424658 110.46575342] ; [52.46575342 17.53424658],0
u3,1,0.304405,1.054795,[62 35] ; [18  6],[64.1322314 32.8677686] ; [15.8677686  8.1322314],0
s3,1,0.345657,0.889338,[305 132] ; [52 17],[308.31818182 128.68181818] ; [48.68181818 20.31818182],0
a6,1,0.349899,0.873823,[302 139] ; [44 26],[298.60273973 142.39726027] ; [47.39726027 22.60273973],0
b4,1,0.3933,0.728714,[270 172] ; [39 31],[266.75390625 175.24609375] ; [42.24609375 27.75390625],0
p1,1,0.406123,0.690122,[ 38 401] ; [ 4 66],[ 36.22396857 402.77603143] ; [ 5.77603143 64.22396857],0
v1,1,0.459713,0.546592,[255 176] ; [37 31],[252.20841683 178.79158317] ; [39.79158317 28.20841683],0
d1,1,0.644575,0.212808,[315 127] ; [48 22],[313.37109375 128.62890625] ; [49.62890625 20.37109375],0
n3,1,0.678988,0.171268,[62 27] ; [17  9],[61.13913043 27.86086957] ; [17.86086957  8.13913043],0
s4,1,0.679393,0.17081,[ 90 345] ; [16 54],[ 91.30693069 343.69306931] ; [14.69306931 55.30693069],0
v2,1,0.772042,0.083929,[255 172] ; [37 27],[253.9389002 173.0610998] ; [38.0610998 25.9389002],0
n1,1,0.776472,0.080611,[37 52] ; [10 16],[36.37391304 52.62608696] ; [10.62608696 15.37391304],0
a1,1,0.788644,0.071863,[ 29 413] ; [ 4 66],[ 28.48828125 413.51171875] ; [ 4.51171875 65.48828125],0
s1,1,0.834477,0.043665,[ 15 422] ; [ 2 66],[ 14.71089109 422.28910891] ; [ 2.28910891 65.71089109],0
b5,1,0.842038,0.039716,[277 165] ; [43 27],[276.25 165.75] ; [43.75 26.25],0
d3,1,0.956237,0.003011,[346  96] ; [55 15],[346.17578125  95.82421875] ; [54.82421875 15.17578125],0
