Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.671991,[98 15] ; [68 48],[81.91266376 31.08733624] ; [84.08733624 31.91266376],1
s6,1,0.000103,15.083636,[104   7] ; [86 29],[93.31858407 17.68141593] ; [96.68141593 18.31858407],1
v3,1,0.005209,7.80531,[67 46] ; [46 67],[56.5 56.5] ; [56.5 56.5],0
p7,1,0.00607,7.52952,[102   9] ; [90 24],[94.72 16.28] ; [97.28 16.72],0
p5,1,0.006117,7.515385,[36 77] ; [19 97],[27.13973799 85.86026201] ; [27.86026201 88.13973799],0
s3,1,0.009821,6.667121,[92 19] ; [79 37],[83.61674009 27.38325991] ; [87.38325991 28.61674009],0
p6,1,0.012811,6.195003,[71 41] ; [54 61],[61.67400881 50.32599119] ; [63.32599119 51.67400881],0
p9,1,0.022638,5.19604,[108   5] ; [101  15],[103.13100437   9.86899563] ; [105.86899563  10.13100437],0
v1,1,0.027639,4.850436,[79 34] ; [63 50],[71. 42.] ; [71. 42.],0
v2,1,0.031984,4.599328,[74 37] ; [60 54],[66.10666667 44.89333333] ; [67.89333333 46.10666667],0
p10,1,0.036638,4.367139,[106   7] ; [99 17],[101.15720524  11.84279476] ; [103.84279476  12.15720524],0
b5,1,0.055184,3.676509,[49 64] ; [65 51],[56.25327511 56.74672489] ; [57.74672489 58.25327511],0
s8,1,0.057429,3.610118,[86 25] ; [76 39],[79.56637168 31.43362832] ; [82.43362832 32.56637168],0
s4,1,0.058667,3.57466,[31 81] ; [20 96],[25.05263158 86.94736842] ; [25.94736842 90.05263158],0
a5,1,0.069543,3.293778,[94 19] ; [85 31],[88.32751092 24.67248908] ; [90.67248908 25.32751092],0
p3,1,0.087202,2.925282,[82 30] ; [72 43],[75.98237885 36.01762115] ; [78.01762115 36.98237885],0
r4,1,0.087541,2.919024,[108   5] ; [104  12],[104.61135371   8.38864629] ; [107.38864629   8.61135371],0
p2,1,0.088066,2.909371,[103  10] ; [112   4],[106.09170306   6.90829694] ; [108.90829694   7.09170306],0
a1,1,0.088066,2.909371,[ 10 103] ; [  4 112],[  6.90829694 106.09170306] ; [  7.09170306 108.90829694],0
n3,1,0.102308,2.669186,[18  8] ; [7 9],[15.47619048 10.52380952] ; [9.52380952 6.47619048],0
n6,1,0.139773,2.180456,[103   7] ; [102  14],[99.77876106 10.22123894] ; [105.22123894  10.77876106],0
