Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.006845,7.313143,[66 20] ; [37 29],[58.27631579 27.72368421] ; [44.72368421 21.27631579],0
v2,1,0.008061,7.019965,[29 52] ; [36 26],[36.81818182 44.18181818] ; [28.18181818 33.81818182],0
s8,1,0.011357,6.408518,[18 69] ; [26 40],[25.01960784 61.98039216] ; [18.98039216 47.01960784],0
s5,1,0.026063,4.95181,[11 70] ; [18 45],[16.3125 64.6875] ; [12.6875 50.3125],0
v3,1,0.035546,4.418759,[17 62] ; [23 38],[22.57142857 56.42857143] ; [17.42857143 43.57142857],0
p9,1,0.051823,3.781465,[51 35] ; [47 16],[56.56375839 29.43624161] ; [41.43624161 21.56375839],0
s6,1,0.07899,3.085556,[37 50] ; [37 28],[42.35526316 44.64473684] ; [31.64473684 33.35526316],0
b3,1,0.081095,3.042827,[12 37] ; [16 22],[15.77011494 33.22988506] ; [12.22988506 25.77011494],0
b2,1,0.081095,3.042827,[12 37] ; [16 22],[15.77011494 33.22988506] ; [12.22988506 25.77011494],0
p2,1,0.084144,2.982985,[53 33] ; [48 16],[57.90666667 28.09333333] ; [43.09333333 20.90666667],0
s2,1,0.100224,2.701973,[30 57] ; [31 34],[34.91447368 52.08552632] ; [26.08552632 38.91447368],0
p3,1,0.108591,2.574603,[27 60] ; [28 36],[31.68874172 55.31125828] ; [23.31125828 40.68874172],0
r1,1,0.121049,2.403691,[61 25] ; [54 12],[65.06578947 20.93421053] ; [49.93421053 16.06578947],0
p6,1,0.126462,2.335406,[15 70] ; [17 43],[18.75862069 66.24137931] ; [13.24137931 46.75862069],0
a3,1,0.126724,2.332185,[53 34] ; [48 18],[57.43137255 29.56862745] ; [43.56862745 22.43137255],0
s7,1,0.154969,2.022647,[23 59] ; [24 37],[26.95104895 55.04895105] ; [20.04895105 40.95104895],0
n3,1,0.219343,1.508666,[19 12] ; [17  5],[21.05660377  9.94339623] ; [14.94339623  7.05660377],0
p5,1,0.243728,1.358903,[ 3 83] ; [ 5 59],[ 4.58666667 81.41333333] ; [ 3.41333333 60.58666667],0
p11,1,0.27351,1.19906,[45 42] ; [40 26],[48.33333333 38.66666667] ; [36.66666667 29.33333333],0
p1,1,0.276981,1.181843,[ 6 80] ; [ 8 58],[ 7.92105263 78.07894737] ; [ 6.07894737 59.92105263],0
a7,1,0.281811,1.158337,[60 27] ; [40 26],[56.8627451 30.1372549] ; [43.1372549 22.8627451],0
n1,1,0.290607,1.116805,[11 20] ; [11 11],[12.86792453 18.13207547] ; [ 9.13207547 12.86792453],0
b1,1,0.31463,1.01114,[39 48] ; [35 31],[42.07843137 44.92156863] ; [31.92156863 34.07843137],0
n5,1,0.31615,1.004808,[34 52] ; [31 34],[37.01986755 48.98013245] ; [27.98013245 37.01986755],0
n4,1,0.339924,0.910719,[42 45] ; [37 29],[44.92156863 42.07843137] ; [34.07843137 31.92156863],0
p10,1,0.344528,0.893509,[46 40] ; [38 24],[48.81081081 37.18918919] ; [35.18918919 26.81081081],0
d5,1,0.344761,0.892647,[62 24] ; [52 14],[64.5 21.5] ; [49.5 16.5],0
b5,1,0.36138,0.833093,[49 38] ; [42 24],[51.74509804 35.25490196] ; [39.25490196 26.74509804],0
a8,1,0.362489,0.829252,[ 5 78] ; [ 6 53],[ 6.42957746 76.57042254] ; [ 4.57042254 54.42957746],0
r4,1,0.375003,0.787019,[66 21] ; [54 12],[68.23529412 18.76470588] ; [51.76470588 14.23529412],0
a5,1,0.382201,0.763612,[52 35] ; [44 22],[54.58823529 32.41176471] ; [41.41176471 24.58823529],0
v4,1,0.435239,0.608802,[73 13] ; [58  7],[74.60927152 11.39072848] ; [56.39072848  8.60927152],0
b4,1,0.500695,0.453463,[48 39] ; [40 26],[50.03921569 36.96078431] ; [37.96078431 28.03921569],0
d4,1,0.504102,0.446289,[63 22] ; [52 14],[64.73509934 20.26490066] ; [50.26490066 15.73509934],0
u2,1,0.534217,0.386364,[21 13] ; [12  5],[22. 12.] ; [11.  6.],0
n2,1,0.536564,0.381944,[23 10] ; [17  5],[24.  9.] ; [16.  6.],0
a1,1,0.54045,0.374706,[ 6 81] ; [ 3 63],[ 5.11764706 81.88235294] ; [ 3.88235294 62.11764706],0
s4,1,0.54367,0.368781,[15 72] ; [ 9 57],[13.64705882 73.35294118] ; [10.35294118 55.64705882],0
a2,1,0.562374,0.33561,[14 73] ; [13 53],[15.35294118 71.64705882] ; [11.64705882 54.35294118],0
d1,1,0.590702,0.28925,[41 46] ; [34 32],[42.64705882 44.35294118] ; [32.35294118 33.64705882],0
p4,1,0.626102,0.237384,[37 49] ; [25 39],[35.54666667 50.45333333] ; [26.45333333 37.54666667],0
u3,1,0.682824,0.166964,[22 11] ; [13  5],[22.64705882 10.35294118] ; [12.35294118  5.64705882],0
d2,1,0.685654,0.16383,[38 48] ; [27 39],[36.77631579 49.22368421] ; [28.22368421 37.77631579],0
s3,1,0.726954,0.121927,[46 41] ; [32 32],[44.94039735 42.05960265] ; [33.05960265 30.94039735],0
a4,1,0.741506,0.108808,[32 55] ; [26 40],[32.98039216 54.01960784] ; [25.01960784 40.98039216],0
p8,1,0.763278,0.090708,[29 56] ; [23 40],[29.86486486 55.13513514] ; [22.13513514 40.86486486],0
d3,1,0.774241,0.082272,[56 29] ; [42 24],[55.16556291 29.83443709] ; [42.83443709 23.16556291],0
s1,1,0.778369,0.079211,[ 5 81] ; [ 3 60],[ 4.61744966 81.38255034] ; [ 3.38255034 59.61744966],0
p7,1,0.827219,0.047641,[39 44] ; [28 34],[38.35172414 44.64827586] ; [28.64827586 33.35172414],0
u1,1,0.982287,0.000493,[ 8 79] ; [ 6 60],[ 7.96078431 79.03921569] ; [ 6.03921569 59.96078431],0
r3,1,0.992518,8.8e-05,[75 12] ; [56  9],[74.98026316 12.01973684] ; [56.01973684  8.98026316],0
