Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.908846,[177 104] ; [ 3 91],[134.88 146.12] ; [45.12 48.88],1
d3,1,0.0,70.220825,[217  64] ; [27 65],[183.81769437  97.18230563] ; [60.18230563 31.81769437],1
d5,1,0.0,60.53684,[230  51] ; [37 56],[200.60695187  80.39304813] ; [66.39304813 26.60695187],1
r3,1,0.0,27.600694,[261  19] ; [67 25],[246.88172043  33.11827957] ; [81.11827957 10.88172043],1
a7,1,0.0,25.640321,[211  70] ; [43 49],[191.35120643  89.64879357] ; [62.64879357 29.35120643],1
r1,1,7e-06,20.295714,[216  64] ; [49 44],[198.92761394  81.07238606] ; [66.07238606 26.92761394],1
r4,1,7e-06,20.088354,[231  50] ; [56 38],[215.05866667  65.94133333] ; [71.94133333 22.05866667],1
d2,1,9e-06,19.678838,[129 151] ; [19 75],[110.80213904 169.19786096] ; [37.19786096 56.80213904],1
a3,1,1.8e-05,18.387254,[195  86] ; [41 51],[177.79088472 103.20911528] ; [58.20911528 33.79088472],1
v2,1,0.00024,13.492553,[140 129] ; [26 62],[125.08123249 143.91876751] ; [40.91876751 47.08123249],1
a6,1,0.000261,13.333359,[196  85] ; [46 48],[181.33866667  99.66133333] ; [60.66133333 33.33866667],1
a5,1,0.000432,12.386743,[186  95] ; [43 51],[171.59733333 109.40266667] ; [57.40266667 36.59733333],1
a4,1,0.000669,11.574565,[116 164] ; [20 72],[102.3655914 177.6344086] ; [33.6344086 58.3655914],1
u1,1,0.002404,9.212304,[ 37 244] ; [ 2 92],[ 29.224 251.776] ; [ 9.776 84.224],0
u2,1,0.006102,7.519932,[54 31] ; [21 32],[46.19565217 38.80434783] ; [28.80434783 24.19565217],0
p9,1,0.008163,6.99736,[206  69] ; [55 36],[196.10655738  78.89344262] ; [64.89344262 26.10655738],0
p11,1,0.009767,6.676918,[207  74] ; [56 38],[197.07466667  83.92533333] ; [65.92533333 28.07466667],0
v4,1,0.013428,6.111773,[253  28] ; [73 18],[246.25268817  34.74731183] ; [79.74731183 11.25268817],0
v3,1,0.015007,5.915612,[ 89 181] ; [18 74],[ 79.80662983 190.19337017] ; [27.19337017 64.80662983],0
a2,1,0.015569,5.850862,[ 54 227] ; [ 8 86],[ 46.45866667 234.54133333] ; [15.54133333 78.45866667],0
r2,1,0.024181,5.081638,[247  29] ; [74 18],[240.75  35.25] ; [80.25 11.75],0
p10,1,0.026393,4.930113,[194  84] ; [52 39],[185.33333333  92.66666667] ; [60.66666667 30.33333333],0
b4,1,0.027478,4.860503,[171 110] ; [45 49],[161.856 119.144] ; [54.144 39.856],0
p1,1,0.028801,4.779441,[  7 273] ; [ 7 87],[ 10.48128342 269.51871658] ; [ 3.51871658 90.48128342],0
n6,1,0.030725,4.668235,[212  67] ; [60 33],[204.  75.] ; [68. 25.],0
s6,1,0.031995,4.598768,[142 136] ; [36 58],[133.02150538 144.97849462] ; [44.97849462 49.02150538],0
u3,1,0.037766,4.315531,[47 37] ; [20 33],[41.08029197 42.91970803] ; [25.91970803 27.08029197],0
s1,1,0.045184,4.011757,[  8 268] ; [ 7 84],[ 11.28065395 264.71934605] ; [ 3.71934605 87.28065395],0
p4,1,0.069278,3.300042,[ 99 178] ; [24 70],[ 91.83557951 185.16442049] ; [31.16442049 62.83557951],0
b5,1,0.075512,3.158935,[187  94] ; [53 41],[179.84 101.16] ; [60.16 33.84],0
p8,1,0.103558,2.649873,[102 175] ; [25 66],[ 95.5951087 181.4048913] ; [31.4048913 59.5951087],0
s7,1,0.105155,2.625563,[ 88 181] ; [21 68],[ 81.90223464 187.09776536] ; [27.09776536 61.90223464],0
p2,1,0.107223,2.594674,[206  74] ; [61 33],[199.89304813  80.10695187] ; [67.10695187 26.89304813],0
n4,1,0.196564,1.667721,[192  88] ; [57 36],[186.91689008  93.08310992] ; [62.08310992 30.91689008],0
s8,1,0.215686,1.532847,[ 78 203] ; [20 74],[ 73.43466667 207.56533333] ; [24.56533333 69.43466667],0
s2,1,0.222523,1.488023,[ 99 179] ; [27 67],[ 94.16129032 183.83870968] ; [31.83870968 62.16129032],0
p7,1,0.225052,1.471862,[124 147] ; [35 56],[119.03038674 151.96961326] ; [39.96961326 51.03038674],0
n1,1,0.248004,1.334511,[27 59] ; [16 22],[29.82258065 56.17741935] ; [13.17741935 24.82258065],0
n3,1,0.248938,1.329252,[51 35] ; [26 11],[53.83739837 32.16260163] ; [23.16260163 13.83739837],0
b1,1,0.361834,0.831517,[ 96 185] ; [37 57],[ 99.66133333 181.33866667] ; [33.33866667 60.66133333],0
p6,1,0.461583,0.542053,[ 58 219] ; [16 76],[ 55.5501355 221.4498645] ; [18.4498645 73.5501355],0
a8,1,0.490523,0.47538,[ 35 228] ; [ 9 77],[ 33.15759312 229.84240688] ; [10.84240688 75.15759312],0
s4,1,0.51049,0.433062,[ 29 249] ; [12 81],[ 30.72237197 247.27762803] ; [10.27762803 82.72237197],0
b2,1,0.524776,0.404498,[ 49 106] ; [14 38],[ 47.17391304 107.82608696] ; [15.82608696 36.17391304],0
b3,1,0.524776,0.404498,[ 49 106] ; [14 38],[ 47.17391304 107.82608696] ; [15.82608696 36.17391304],0
a1,1,0.559716,0.340197,[ 11 270] ; [ 5 89],[ 11.98933333 269.01066667] ; [ 4.01066667 89.98933333],0
s3,1,0.615915,0.251651,[118 158] ; [37 56],[115.93495935 160.06504065] ; [39.06504065 53.93495935],0
n5,1,0.783191,0.075715,[184  94] ; [63 30],[185.08355795  92.91644205] ; [61.91644205 31.08355795],0
