Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,165.182735,[237  64] ; [ 87 233],[157.04347826 143.95652174] ; [166.95652174 153.04347826],1
s2,1,0.0,86.245949,[229  82] ; [122 207],[170.5640625 140.4359375] ; [180.4359375 148.5640625],1
s3,1,0.0,69.581877,[233  76] ; [140 187],[181.22169811 127.77830189] ; [191.77830189 135.22169811],1
s6,1,0.0,59.569045,[261  48] ; [182 141],[216.59335443  92.40664557] ; [226.40664557  96.59335443],1
v3,1,1e-06,24.881816,[151 147] ; [ 98 219],[120.65365854 177.34634146] ; [128.34634146 188.65365854],1
p6,1,1e-06,23.986543,[154 155] ; [100 225],[123.79495268 185.20504732] ; [130.20504732 194.79495268],1
s5,1,1e-06,23.862913,[141 155] ; [ 91 228],[111.66178862 184.33821138] ; [120.33821138 198.66178862],1
p3,1,1.7e-05,18.51784,[192 121] ; [146 183],[164.78816199 148.21183801] ; [173.21183801 155.78816199],1
a3,1,1.7e-05,18.446706,[262  50] ; [229 100],[238.98907956  73.01092044] ; [252.01092044  76.98907956],1
d2,1,7.9e-05,15.58593,[190 123] ; [149 181],[165.01866252 147.98133748] ; [173.98133748 156.01866252],1
v1,1,0.000129,14.657287,[197 106] ; [160 161],[173.35096154 129.64903846] ; [183.64903846 137.35096154],1
d1,1,0.000239,13.49859,[241  72] ; [211 120],[219.68322981  93.31677019] ; [232.31677019  98.68322981],1
n4,1,0.000406,12.503329,[263  49] ; [241  90],[244.55365474  67.44634526] ; [259.44634526  71.55365474],1
p4,1,0.000742,11.379952,[218  94] ; [187 141],[197.4375 114.5625] ; [207.5625 120.4375],1
a5,1,0.000831,11.169594,[262  51] ; [241  90],[244.47049689  68.52950311] ; [258.52950311  72.47049689],1
p12,1,0.001311,10.327206,[ 41 270] ; [ 19 310],[ 29.15625 281.84375] ; [ 30.84375 298.15625],0
u1,1,0.001381,10.230777,[ 80 233] ; [ 51 280],[ 63.66925466 249.33074534] ; [ 67.33074534 263.66925466],0
p8,1,0.001685,9.863958,[188 120] ; [159 168],[168.30866142 139.69133858] ; [178.69133858 148.30866142],0
p5,1,0.002504,9.137618,[ 54 254] ; [ 31 299],[ 41.03448276 266.96551724] ; [ 43.96551724 286.03448276],0
u4,1,0.002848,8.902367,[ 15 298] ; [  3 327],[  8.76205288 304.23794712] ; [  9.23794712 320.76205288],0
n5,1,0.003196,8.692064,[252  58] ; [234  94],[236.14420063  73.85579937] ; [249.85579937  78.14420063],0
b2,1,0.003361,8.600145,[102 114] ; [ 57 118],[ 87.83631714 128.16368286] ; [ 71.16368286 103.83631714],0
b3,1,0.003361,8.600145,[102 114] ; [ 57 118],[ 87.83631714 128.16368286] ; [ 71.16368286 103.83631714],0
r1,1,0.003512,8.52033,[268  44] ; [253  76],[253.59126365  58.40873635] ; [267.40873635  61.59126365],0
p7,1,0.009498,6.72672,[216  86] ; [200 124],[200.69009585 101.30990415] ; [215.30990415 108.69009585],0
r4,1,0.01774,5.62164,[293  20] ; [292  39],[284.32453416  28.67546584] ; [300.67546584  30.32453416],0
v4,1,0.02301,5.16775,[305   7] ; [309  19],[299.325  12.675] ; [314.675  13.325],0
a8,1,0.025497,4.989792,[ 52 234] ; [ 35 266],[ 42.38841567 243.61158433] ; [ 44.61158433 256.38841567],0
n6,1,0.026809,4.903041,[276  34] ; [272  56],[266.26959248  43.73040752] ; [281.73040752  46.26959248],0
a2,1,0.033528,4.518624,[ 94 219] ; [ 75 256],[ 82.13819876 230.86180124] ; [ 86.86180124 244.13819876],0
p1,1,0.046973,3.946342,[ 31 280] ; [ 19 311],[ 24.25897036 286.74102964] ; [ 25.74102964 304.25897036],0
v2,1,0.050479,3.82546,[190 111] ; [175 141],[178.06320908 122.93679092] ; [186.93679092 129.06320908],0
d5,1,0.055948,3.653595,[283  30] ; [283  48],[275.09006211  37.90993789] ; [290.90993789  40.09006211],0
u3,1,0.094804,2.790851,[36 15] ; [56 43],[31.28 19.72] ; [60.72 38.28],0
s4,1,0.135295,2.230672,[ 61 251] ; [ 49 276],[ 53.87755102 258.12244898] ; [ 56.12244898 268.87755102],0
r2,1,0.195,1.679431,[296  12] ; [305  20],[292.42969984  15.57030016] ; [308.57030016  16.42969984],0
n1,1,0.241677,1.370784,[29 37] ; [25 48],[25.64028777 40.35971223] ; [28.35971223 44.64028777],0
a7,1,0.244329,1.355442,[224  88] ; [251  80],[230.48211509  81.51788491] ; [244.51788491  86.48211509],0
b1,1,0.308991,1.034985,[116 197] ; [110 221],[109.84161491 203.15838509] ; [116.15838509 214.84161491],0
a6,1,0.311152,1.025777,[210 102] ; [235  96],[215.92534992  96.07465008] ; [229.07465008 101.92534992],0
n3,1,0.348069,0.880484,[45 21] ; [55 18],[47.48201439 18.51798561] ; [52.51798561 20.48201439],0
a4,1,0.385799,0.75214,[162 151] ; [160 171],[156.5 156.5] ; [165.5 165.5],0
u2,1,0.406601,0.688718,[33 17] ; [59 41],[30.66666667 19.33333333] ; [61.33333333 38.66666667],0
p11,1,0.468189,0.526247,[263  50] ; [271  60],[259.53726708  53.46273292] ; [274.46273292  56.53726708],0
s1,1,0.543949,0.36827,[ 10 299] ; [  8 320],[  8.73155416 300.26844584] ; [  9.26844584 318.73155416],0
n2,1,0.549921,0.357459,[47 19] ; [56 18],[48.55714286 17.44285714] ; [54.44285714 19.55714286],0
b4,1,0.610512,0.25943,[182 131] ; [199 132],[185.17546584 127.82453416] ; [195.82453416 135.17546584],0
r3,1,0.62213,0.242885,[302  11] ; [314  14],[300.7925117  12.2074883] ; [315.2074883  12.7925117],0
p2,1,0.642384,0.215638,[270  42] ; [287  40],[271.96244131  40.03755869] ; [285.03755869  41.96244131],0
b5,1,0.689513,0.159613,[190 123] ; [206 125],[192.46583851 120.53416149] ; [203.53416149 127.46583851],0
p10,1,0.734561,0.114965,[285  27] ; [298  31],[283.76911076  28.23088924] ; [299.23088924  29.76911076],0
d3,1,0.851489,0.035051,[243  70] ; [259  72],[243.98447205  69.01552795] ; [258.01552795  72.98447205],0
a1,1,0.862916,0.029812,[ 18 295] ; [ 18 313],[ 17.49689441 295.50310559] ; [ 18.50310559 312.49689441],0
