Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.006434,7.424471,[20 12] ; [1 8],[16.3902439 15.6097561] ; [4.6097561 4.3902439],0
s6,1,0.006985,7.276885,[ 4 27] ; [5 4],[ 6.975 24.025] ; [2.025 6.975],0
s2,1,0.013505,6.101789,[ 3 29] ; [4 5],[ 5.46341463 26.53658537] ; [1.53658537 7.46341463],0
u3,1,0.052261,3.767399,[ 1 12] ; [2 2],[ 2.29411765 10.70588235] ; [0.70588235 3.29411765],0
d2,1,0.063603,3.44086,[10 21] ; [6 3],[12.4 18.6] ; [3.6 5.4],0
s7,1,0.072998,3.214286,[ 3 25] ; [3 5],[ 4.66666667 23.33333333] ; [1.33333333 6.66666667],0
p2,1,0.176998,1.822654,[ 7 25] ; [4 5],[ 8.58536585 23.41463415] ; [2.41463415 6.58536585],0
s3,1,0.21706,1.523701,[ 7 23] ; [4 5],[ 8.46153846 21.53846154] ; [2.53846154 6.46153846],0
p7,1,0.228332,1.451221,[10 22] ; [1 8],[ 8.58536585 23.41463415] ; [2.41463415 6.58536585],0
a4,1,0.229421,1.444444,[10 20] ; [5 4],[11.53846154 18.46153846] ; [3.46153846 5.53846154],0
s5,1,0.231998,1.428571,[ 3 29] ; [2 6],[ 4. 28.] ; [1. 7.],0
d1,1,0.257363,1.282886,[ 8 24] ; [4 5],[ 9.36585366 22.63414634] ; [2.63414634 6.36585366],0
b5,1,0.293989,1.101265,[15 17] ; [6 3],[16.3902439 15.6097561] ; [4.6097561 4.3902439],0
s1,1,0.298086,1.082735,[ 3 29] ; [2 7],[ 3.90243902 28.09756098] ; [1.09756098 7.90243902],0
u2,1,0.301409,1.067949,[ 3 10] ; [2 2],[3.82352941 9.17647059] ; [1.17647059 2.82352941],0
u1,1,0.325805,0.9655,[ 1 31] ; [1 8],[ 1.56097561 30.43902439] ; [0.43902439 8.56097561],0
n6,1,0.368126,0.809981,[12 19] ; [5 4],[13.175 17.825] ; [3.825 5.175],0
v3,1,0.37383,0.790895,[ 8 24] ; [1 8],[ 7.02439024 24.97560976] ; [1.97560976 7.02439024],0
n1,1,0.408451,0.683304,[9 8] ; [2 4],[8.13043478 8.86956522] ; [2.86956522 3.13043478],0
r2,1,0.424688,0.637307,[19 13] ; [3 4],[18.05128205 13.94871795] ; [3.94871795 3.05128205],0
v4,1,0.425232,0.635811,[13 19] ; [5 4],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
p9,1,0.425792,0.634274,[ 7 23] ; [1 8],[ 6.15384615 23.84615385] ; [1.84615385 7.15384615],0
a7,1,0.469555,0.523022,[15 17] ; [3 6],[14.04878049 17.95121951] ; [3.95121951 5.04878049],0
p3,1,0.471604,0.518216,[ 7 25] ; [1 8],[ 6.24390244 25.75609756] ; [1.75609756 7.24390244],0
p4,1,0.471604,0.518216,[ 7 25] ; [1 8],[ 6.24390244 25.75609756] ; [1.75609756 7.24390244],0
v1,1,0.471604,0.518216,[ 7 25] ; [1 8],[ 6.24390244 25.75609756] ; [1.75609756 7.24390244],0
a1,1,0.471604,0.518216,[ 7 25] ; [1 8],[ 6.24390244 25.75609756] ; [1.75609756 7.24390244],0
n4,1,0.48883,0.4791,[21 11] ; [7 2],[21.85365854 10.14634146] ; [6.14634146 2.85365854],0
a5,1,0.530357,0.393707,[18 14] ; [4 5],[17.17073171 14.82926829] ; [4.82926829 4.17073171],0
n2,1,0.559847,0.33997,[8 9] ; [2 4],[7.39130435 9.60869565] ; [2.60869565 3.39130435],0
b1,1,0.579534,0.306989,[21 11] ; [5 4],[20.29268293 11.70731707] ; [5.70731707 3.29268293],0
v2,1,0.590536,0.289507,[ 6 26] ; [1 8],[ 5.46341463 26.53658537] ; [1.53658537 7.46341463],0
n5,1,0.618144,0.248485,[24  8] ; [6 3],[23.41463415  8.58536585] ; [6.58536585 2.41463415],0
s8,1,0.640351,0.218283,[ 2 29] ; [1 8],[ 2.325 28.675] ; [0.675 8.325],0
p6,1,0.640351,0.218283,[ 2 29] ; [1 8],[ 2.325 28.675] ; [0.675 8.325],0
b4,1,0.645324,0.211847,[17 15] ; [4 5],[16.3902439 15.6097561] ; [4.6097561 4.3902439],0
d4,1,0.645324,0.211847,[15 17] ; [5 4],[15.6097561 16.3902439] ; [4.3902439 4.6097561],0
d5,1,0.645324,0.211847,[15 17] ; [5 4],[15.6097561 16.3902439] ; [4.3902439 4.6097561],0
a3,1,0.674012,0.176944,[19 11] ; [5 4],[18.46153846 11.53846154] ; [5.53846154 3.46153846],0
b3,1,0.689995,0.159091,[ 9 13] ; [3 3],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
b2,1,0.689995,0.159091,[ 9 13] ; [3 3],[ 9.42857143 12.57142857] ; [2.57142857 3.42857143],0
d3,1,0.705945,0.142361,[12 20] ; [4 5],[12.48780488 19.51219512] ; [3.51219512 5.48780488],0
n3,1,0.793166,0.06875,[7 9] ; [3 3],[7.27272727 8.72727273] ; [2.72727273 3.27272727],0
p1,1,0.876764,0.024047,[ 3 29] ; [1 8],[ 3.12195122 28.87804878] ; [0.87804878 8.12195122],0
r1,1,0.905546,0.01408,[10 22] ; [3 6],[10.14634146 21.85365854] ; [2.85365854 6.14634146],0
r4,1,0.910434,0.012654,[ 4 28] ; [1 8],[ 3.90243902 28.09756098] ; [1.09756098 7.90243902],0
a2,1,0.910434,0.012654,[ 4 28] ; [1 8],[ 3.90243902 28.09756098] ; [1.09756098 7.90243902],0
p11,1,0.982262,0.000494,[ 7 25] ; [2 7],[ 7.02439024 24.97560976] ; [1.97560976 7.02439024],0
