Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.621454,[78  9] ; [16 25],[63.890625 23.109375] ; [30.109375 10.890625],1
a2,1,0.136802,2.213571,[28 59] ; [ 8 33],[24.46875 62.53125] ; [11.53125 29.46875],0
s2,1,0.150272,2.069488,[41 45] ; [14 27],[37.24409449 48.75590551] ; [17.75590551 23.24409449],0
s4,1,0.173689,1.850814,[19 66] ; [ 5 36],[16.19047619 68.80952381] ; [ 7.80952381 33.19047619],0
n1,1,0.241674,1.370805,[17 16] ; [ 7 13],[14.94339623 18.05660377] ; [ 9.05660377 10.94339623],0
p5,1,0.253089,1.306172,[10 76] ; [ 2 37],[ 8.256 77.744] ; [ 3.744 35.256],0
a3,1,0.285522,1.140617,[64 22] ; [34  7],[66.36220472 19.63779528] ; [31.63779528  9.36220472],0
a4,1,0.30837,1.037644,[54 33] ; [21 19],[51.37795276 35.62204724] ; [23.62204724 16.37795276],0
b2,1,0.327623,0.958271,[24 38] ; [13 13],[26.06818182 35.93181818] ; [10.93181818 15.06818182],0
b3,1,0.327623,0.958271,[24 38] ; [13 13],[26.06818182 35.93181818] ; [10.93181818 15.06818182],0
n2,1,0.364753,0.821463,[25  9] ; [13  8],[23.49090909 10.50909091] ; [14.50909091  6.49090909],0
p6,1,0.367925,0.810659,[19 68] ; [ 6 34],[17.12598425 69.87401575] ; [ 7.87401575 32.12598425],0
s1,1,0.407817,0.685156,[ 5 82] ; [ 4 37],[ 6.1171875 80.8828125] ; [ 2.8828125 38.1171875],0
d5,1,0.407955,0.684753,[65 20] ; [34  7],[66.78571429 18.21428571] ; [32.21428571  8.78571429],0
b1,1,0.408857,0.682121,[42 45] ; [23 18],[44.1796875 42.8203125] ; [20.8203125 20.1796875],0
p4,1,0.424357,0.638217,[31 54] ; [12 29],[29.00793651 55.99206349] ; [13.99206349 27.00793651],0
u2,1,0.42956,0.624013,[10 12] ; [2 5],[ 9.10344828 12.89655172] ; [2.89655172 4.10344828],0
d4,1,0.469413,0.523357,[69 16] ; [31 10],[67.46031746 17.53968254] ; [32.53968254  8.46031746],0
p7,1,0.498179,0.458813,[24 61] ; [14 27],[25.63492063 59.36507937] ; [12.36507937 28.63492063],0
d3,1,0.501309,0.452165,[53 32] ; [23 18],[51.26984127 33.73015873] ; [24.73015873 16.26984127],0
u3,1,0.525741,0.402618,[13 10] ; [3 4],[12.26666667 10.73333333] ; [3.73333333 3.26666667],0
u4,1,0.556415,0.34595,[ 4 83] ; [ 1 40],[ 3.3984375 83.6015625] ; [ 1.6015625 39.3984375],0
d2,1,0.57663,0.311714,[50 35] ; [25 14],[51.41129032 33.58870968] ; [23.58870968 15.41129032],0
n5,1,0.627451,0.235533,[61 26] ; [27 14],[59.8125 27.1875] ; [28.1875 12.8125],0
a8,1,0.671635,0.179695,[10 71] ; [ 4 37],[ 9.29508197 71.70491803] ; [ 4.70491803 36.29508197],0
p3,1,0.697486,0.1511,[31 55] ; [13 27],[30.03174603 55.96825397] ; [13.96825397 26.03174603],0
a1,1,0.754315,0.09794,[ 9 78] ; [ 5 36],[ 9.515625 77.484375] ; [ 4.484375 36.515625],0
b5,1,0.825871,0.0484,[47 40] ; [23 18],[47.578125 39.421875] ; [22.421875 18.578125],0
d1,1,0.905479,0.0141,[54 33] ; [25 16],[53.6953125 33.3046875] ; [25.3046875 15.6953125],0
p8,1,0.972361,0.0012,[22 65] ; [10 30],[21.92125984 65.07874016] ; [10.07874016 29.92125984],0
b4,1,0.980959,0.00057,[49 38] ; [23 18],[48.9375 38.0625] ; [23.0625 17.9375],0
a6,1,0.986782,0.000274,[60 25] ; [29 12],[60.03968254 24.96031746] ; [28.96031746 12.03968254],0
