Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.004615,8.024332,[ 85 106] ; [30 14],[93.46808511 97.53191489] ; [21.53191489 22.46808511],0
v3,1,0.009916,6.649956,[120  73] ; [19 27],[112.24686192  80.75313808] ; [26.75313808 19.24686192],0
n5,1,0.012211,6.2799,[171  26] ; [33 13],[165.38271605  31.61728395] ; [38.61728395  7.38271605],0
v2,1,0.018671,5.532093,[146  48] ; [26 19],[139.61506276  54.38493724] ; [32.38493724 12.61506276],0
a8,1,0.029271,4.751622,[ 39 136] ; [ 3 38],[ 34.02777778 140.97222222] ; [ 7.97222222 33.02777778],0
n4,1,0.037912,4.30898,[171  27] ; [34 12],[166.35245902  31.64754098] ; [38.64754098  7.35245902],0
s2,1,0.092042,2.838292,[145  54] ; [39  7],[149.45306122  49.54693878] ; [34.54693878 11.45306122],0
p7,1,0.099701,2.710324,[138  55] ; [36  7],[142.29661017  50.70338983] ; [31.70338983 11.29661017],0
b2,1,0.131964,2.269251,[71 80] ; [10 21],[67.2032967 83.7967033] ; [13.7967033 17.2032967],0
b3,1,0.131964,2.269251,[71 80] ; [10 21],[67.2032967 83.7967033] ; [13.7967033 17.2032967],0
d5,1,0.134298,2.2421,[163  35] ; [42  4],[166.35245902  31.64754098] ; [38.64754098  7.35245902],0
a7,1,0.137755,2.202861,[144  56] ; [28 18],[139.83739837  60.16260163] ; [32.16260163 13.83739837],0
s3,1,0.137768,2.202714,[141  55] ; [38  8],[144.97520661  51.02479339] ; [34.02479339 11.97520661],0
b1,1,0.17471,1.842059,[ 74 126] ; [22 24],[ 78.04878049 121.95121951] ; [17.95121951 28.04878049],0
a3,1,0.205796,1.60076,[161  37] ; [41  5],[163.91803279  34.08196721] ; [38.08196721  7.91803279],0
v4,1,0.243634,1.359441,[192   6] ; [42  3],[190.66666667   7.33333333] ; [43.33333333  1.66666667],0
a6,1,0.247485,1.337446,[138  60] ; [28 18],[134.70491803  63.29508197] ; [31.29508197 14.70491803],0
n6,1,0.258901,1.274624,[173  22] ; [38  8],[170.72614108  24.27385892] ; [40.27385892  5.72614108],0
u1,1,0.291288,1.113657,[ 50 150] ; [15 31],[ 52.84552846 147.15447154] ; [12.15447154 33.84552846],0
a2,1,0.311685,1.023524,[ 63 137] ; [11 35],[ 60.16260163 139.83739837] ; [13.83739837 32.16260163],0
a5,1,0.314489,1.011727,[165  35] ; [35 11],[162.60162602  37.39837398] ; [37.39837398  8.60162602],0
s8,1,0.315723,1.006584,[151  46] ; [32 14],[148.35802469  48.64197531] ; [34.64197531 11.35802469],0
p10,1,0.383036,0.760936,[170  27] ; [41  4],[171.76446281  25.23553719] ; [39.23553719  5.76446281],0
u4,1,0.403035,0.699252,[ 10 190] ; [ 1 45],[  8.94308943 191.05691057] ; [ 2.05691057 43.94308943],0
s1,1,0.403868,0.69678,[ 10 186] ; [ 1 44],[  8.94605809 187.05394191] ; [ 2.05394191 42.94605809],0
r4,1,0.447238,0.577642,[185  15] ; [44  2],[186.17886179  13.82113821] ; [42.82113821  3.17886179],0
p12,1,0.458041,0.550676,[ 25 173] ; [ 4 42],[ 23.53278689 174.46721311] ; [ 5.46721311 40.53278689],0
b4,1,0.522469,0.409017,[119  81] ; [25 21],[117.07317073  82.92682927] ; [26.92682927 19.07317073],0
r3,1,0.566779,0.328102,[192   8] ; [44  1],[192.65306122   7.34693878] ; [43.34693878  1.65306122],0
