Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,28.04196,[57 19] ; [30 59],[40.07272727 35.92727273] ; [46.92727273 42.07272727],1
p11,1,0.000181,14.02042,[64 17] ; [47 44],[52.27325581 28.72674419] ; [58.72674419 32.27325581],1
p6,1,0.00032,12.952213,[29 52] ; [11 78],[19.05882353 61.94117647] ; [20.94117647 68.05882353],1
p3,1,0.005962,7.561764,[38 43] ; [24 66],[29.36842105 51.63157895] ; [32.63157895 57.36842105],0
p4,1,0.007265,7.206189,[45 36] ; [32 59],[36.26162791 44.73837209] ; [40.73837209 50.26162791],0
p2,1,0.052912,3.746696,[67 12] ; [66 25],[61.80588235 17.19411765] ; [71.19411765 19.80588235],0
b1,1,0.053258,3.735817,[20 61] ; [35 56],[25.90116279 55.09883721] ; [29.09883721 61.90116279],0
s8,1,0.066557,3.365943,[32 49] ; [24 67],[26.37209302 54.62790698] ; [29.62790698 61.37209302],0
p9,1,0.109606,2.559898,[68 13] ; [65 23],[63.74556213 17.25443787] ; [69.25443787 18.74556213],0
n2,1,0.133083,2.256169,[15  5] ; [22 18],[12.33333333  7.66666667] ; [24.66666667 15.33333333],0
p10,1,0.133767,2.248233,[63 17] ; [61 28],[58.69822485 21.30177515] ; [65.30177515 23.69822485],0
n5,1,0.145203,2.121937,[30 51] ; [24 66],[25.57894737 55.42105263] ; [28.42105263 61.57894737],0
v2,1,0.174191,1.846501,[44 33] ; [39 45],[39.69565217 37.30434783] ; [43.30434783 40.69565217],0
a5,1,0.176037,1.830771,[51 30] ; [48 43],[46.62209302 34.37790698] ; [52.37790698 38.62209302],0
a2,1,0.187396,1.737971,[10 71] ; [18 73],[13.18604651 67.81395349] ; [14.81395349 76.18604651],0
a3,1,0.209618,1.574065,[44 37] ; [58 33],[48.03488372 32.96511628] ; [53.96511628 37.03488372],0
u1,1,0.249098,1.328358,[ 7 74] ; [13 78],[ 9.41860465 71.58139535] ; [10.58139535 80.41860465],0
v1,1,0.249229,1.32762,[35 42] ; [33 57],[31.35329341 45.64670659] ; [36.64670659 53.35329341],0
v3,1,0.260505,1.266069,[25 50] ; [22 65],[21.75925926 53.24074074] ; [25.24074074 61.75925926],0
u3,1,0.263766,1.248881,[20 16] ; [22 10],[22.23529412 13.76470588] ; [19.76470588 12.23529412],0
d2,1,0.284258,1.146618,[24 57] ; [34 57],[27.31395349 53.68604651] ; [30.68604651 60.31395349],0
s4,1,0.30494,1.052465,[16 65] ; [24 67],[18.8372093 62.1627907] ; [21.1627907 69.8372093],0
r4,1,0.32431,0.971485,[68 13] ; [71 20],[65.45930233 15.54069767] ; [73.54069767 17.45930233],0
r1,1,0.335333,0.928191,[62 19] ; [63 27],[59.21052632 21.78947368] ; [65.78947368 24.21052632],0
p5,1,0.38801,0.745171,[ 6 74] ; [ 4 87],[ 4.67836257 75.32163743] ; [ 5.32163743 85.67836257],0
s7,1,0.405257,0.692672,[29 49] ; [27 60],[26.47272727 51.52727273] ; [29.52727273 57.47272727],0
a6,1,0.409162,0.681235,[55 26] ; [67 24],[57.45348837 23.54651163] ; [64.54651163 26.45348837],0
d5,1,0.434193,0.611581,[60 21] ; [72 19],[62.1627907 18.8372093] ; [69.8372093 21.1627907],0
n3,1,0.522223,0.409501,[12  8] ; [28 13],[13.1147541  6.8852459] ; [26.8852459 14.1147541],0
s1,1,0.557347,0.344319,[ 3 78] ; [ 2 89],[ 2.35465116 78.64534884] ; [ 2.64534884 88.35465116],0
d1,1,0.558722,0.341921,[40 41] ; [49 42],[41.9127907 39.0872093] ; [47.0872093 43.9127907],0
b5,1,0.581391,0.303992,[54 27] ; [57 34],[52.27325581 28.72674419] ; [58.72674419 32.27325581],0
a8,1,0.602701,0.270941,[ 2 67] ; [ 4 85],[ 2.62025316 66.37974684] ; [ 3.37974684 85.62025316],0
a4,1,0.602885,0.270667,[22 59] ; [28 63],[23.54651163 57.45348837] ; [26.45348837 64.54651163],0
v4,1,0.60698,0.264596,[74  6] ; [85  5],[74.82352941  5.17647059] ; [84.17647059  5.82352941],0
d3,1,0.61021,0.259869,[63 18] ; [67 23],[61.57894737 19.42105263] ; [68.42105263 21.57894737],0
s3,1,0.664193,0.18847,[40 40] ; [42 48],[38.58823529 41.41176471] ; [43.41176471 46.58823529],0
b2,1,0.699298,0.149203,[13 27] ; [12 30],[12.19512195 27.80487805] ; [12.80487805 29.19512195],0
b3,1,0.699298,0.149203,[13 27] ; [12 30],[12.19512195 27.80487805] ; [12.80487805 29.19512195],0
