Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.008759,6.871221,[6 1] ; [41 73],[2.71900826 4.28099174] ; [44.28099174 69.71900826],0
a8,1,0.010955,6.472539,[3 4] ; [11 96],[0.85964912 6.14035088] ; [13.14035088 93.85964912],0
v1,1,0.039661,4.232347,[6 2] ; [43 70],[3.23966942 4.76033058] ; [45.76033058 67.23966942],0
a6,1,0.044756,4.027817,[1 7] ; [56 58],[3.73770492 4.26229508] ; [53.26229508 60.73770492],0
a3,1,0.047634,3.922847,[1 7] ; [54 57],[3.69747899 4.30252101] ; [51.30252101 59.69747899],0
p1,1,0.048535,3.891356,[2 6] ; [  7 107],[0.59016393 7.40983607] ; [  8.40983607 105.59016393],0
v3,1,0.051685,3.785937,[5 3] ; [32 77],[2.52991453 5.47008547] ; [34.47008547 74.52991453],0
s5,1,0.056172,3.646944,[4 4] ; [23 88],[1.81512605 6.18487395] ; [25.18487395 85.81512605],0
n6,1,0.119807,2.419842,[7 1] ; [67 45],[4.93333333 3.06666667] ; [69.06666667 42.93333333],0
n5,1,0.142044,2.155673,[7 1] ; [69 43],[5.06666667 2.93333333] ; [70.93333333 41.06666667],0
p6,1,0.172681,1.859512,[3 5] ; [20 92],[1.53333333 6.46666667] ; [21.46666667 90.53333333],0
s3,1,0.257468,1.282321,[5 3] ; [47 65],[3.46666667 4.53333333] ; [48.53333333 63.46666667],0
u2,1,0.298837,1.079375,[4 3] ; [21 36],[2.734375 4.265625] ; [22.265625 34.734375],0
s7,1,0.309469,1.032942,[4 4] ; [35 73],[2.68965517 5.31034483] ; [36.31034483 71.68965517],0
s8,1,0.318979,0.993129,[3 5] ; [25 88],[1.85123967 6.14876033] ; [26.14876033 86.85123967],0
r1,1,0.3223,0.979592,[6 2] ; [64 48],[4.66666667 3.33333333] ; [65.33333333 46.66666667],0
p7,1,0.3528,0.863361,[5 3] ; [51 61],[3.73333333 4.26666667] ; [52.26666667 59.73333333],0
p2,1,0.365425,0.819161,[6 2] ; [67 47],[4.78688525 3.21311475] ; [68.21311475 45.78688525],0
b2,1,0.375706,0.784704,[1 5] ; [19 36],[1.96721311 4.03278689] ; [18.03278689 36.96721311],0
b3,1,0.375706,0.784704,[1 5] ; [19 36],[1.96721311 4.03278689] ; [18.03278689 36.96721311],0
d3,1,0.387061,0.748155,[4 4] ; [39 73],[2.86666667 5.13333333] ; [40.13333333 71.86666667],0
p8,1,0.389097,0.741762,[3 5] ; [27 86],[1.98347107 6.01652893] ; [28.01652893 84.98347107],0
d5,1,0.421095,0.647257,[3 5] ; [59 54],[4.09917355 3.90082645] ; [57.90082645 55.09917355],0
u3,1,0.426266,0.632976,[4 3] ; [24 34],[3.01538462 3.98461538] ; [24.98461538 33.01538462],0
p10,1,0.485612,0.486234,[4 3] ; [48 62],[3.11111111 3.88888889] ; [48.88888889 61.11111111],0
v4,1,0.490257,0.475962,[7 1] ; [87 26],[6.21487603 1.78512397] ; [87.78512397 25.21487603],0
p3,1,0.529653,0.395056,[3 5] ; [31 83],[2.2295082 5.7704918] ; [31.7704918 82.2295082],0
d4,1,0.556326,0.346106,[5 3] ; [59 55],[4.19672131 3.80327869] ; [59.80327869 54.19672131],0
a5,1,0.556326,0.346106,[3 5] ; [55 59],[3.80327869 4.19672131] ; [54.19672131 59.80327869],0
v2,1,0.570293,0.322193,[2 6] ; [38 71],[2.73504274 5.26495726] ; [37.26495726 71.73504274],0
p9,1,0.576657,0.31167,[5 3] ; [57 52],[4.23931624 3.76068376] ; [57.76068376 51.23931624],0
a7,1,0.585066,0.298115,[4 4] ; [67 45],[4.73333333 3.26666667] ; [66.26666667 45.73333333],0
s1,1,0.590713,0.289232,[1 7] ; [  8 102],[0.61016949 7.38983051] ; [  8.38983051 101.61016949],0
s2,1,0.591661,0.287758,[4 4] ; [46 68],[3.27868852 4.72131148] ; [46.72131148 67.27868852],0
d2,1,0.595939,0.281164,[2 6] ; [20 94],[1.44262295 6.55737705] ; [20.55737705 93.44262295],0
b1,1,0.662489,0.190515,[4 4] ; [66 48],[4.59016393 3.40983607] ; [65.40983607 48.59016393],0
r2,1,0.666349,0.185902,[7 1] ; [92 21],[6.54545455 1.45454545] ; [92.45454545 20.54545455],0
a4,1,0.753783,0.098379,[2 6] ; [23 90],[1.65289256 6.34710744] ; [23.34710744 89.65289256],0
b5,1,0.873669,0.025281,[5 3] ; [68 46],[4.78688525 3.21311475] ; [68.21311475 45.78688525],0
b4,1,0.923532,0.009213,[4 4] ; [59 55],[4.13114754 3.86885246] ; [58.86885246 55.13114754],0
