Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,35.819445,[85  4] ; [10 12],[76.17117117 12.82882883] ; [18.82882883  3.17117117],1
r1,1,0.0,35.535391,[73 16] ; [ 4 19],[61.1875 27.8125] ; [15.8125  7.1875],1
v4,1,0.0,29.191919,[86  2] ; [13  9],[79.2  8.8] ; [19.8  2.2],1
r3,1,1e-06,24.430992,[86  3] ; [14  9],[79.46428571  9.53571429] ; [20.53571429  2.46428571],1
n6,1,0.000538,11.979097,[76 13] ; [12 11],[69.92857143 19.07142857] ; [18.07142857  4.92857143],1
a6,1,0.002622,9.053743,[58 31] ; [ 7 16],[51.65178571 37.34821429] ; [13.34821429  9.65178571],0
u3,1,0.002654,9.0312,[23 15] ; [ 1 10],[18.6122449 19.3877551] ; [5.3877551 5.6122449],0
s7,1,0.003378,8.590909,[46 38] ; [ 4 17],[40. 44.] ; [10. 11.],0
p11,1,0.004568,8.04299,[72 17] ; [12 11],[66.75 22.25] ; [17.25  5.75],0
s5,1,0.016724,5.725108,[31 57] ; [ 2 20],[26.4 61.6] ; [ 6.6 15.4],0
p9,1,0.0169,5.706742,[68 20] ; [12 11],[63.42342342 24.57657658] ; [16.57657658  6.42342342],0
a5,1,0.0172,5.675814,[48 41] ; [ 6 17],[42.91071429 46.08928571] ; [11.08928571 11.91071429],0
v2,1,0.022101,5.23782,[45 40] ; [ 6 17],[40.13888889 44.86111111] ; [10.86111111 12.13888889],0
v3,1,0.025688,4.976902,[33 55] ; [ 3 20],[28.54054054 59.45945946] ; [ 7.45945946 15.54054054],0
s1,1,0.026585,4.917559,[ 2 86] ; [ 3 20],[ 3.96396396 84.03603604] ; [ 1.03603604 21.96396396],0
a7,1,0.034529,4.468328,[60 29] ; [10 13],[55.625 33.375] ; [14.375  8.625],0
p6,1,0.035947,4.399634,[44 43] ; [ 6 17],[39.54545455 47.45454545] ; [10.45454545 12.54545455],0
p10,1,0.058905,3.56794,[64 24] ; [12 11],[60.25225225 27.74774775] ; [15.74774775  7.25225225],0
s8,1,0.060167,3.532763,[38 50] ; [ 5 18],[34.09009009 53.90990991] ; [ 8.90990991 14.09009009],0
n4,1,0.072901,3.216452,[57 32] ; [10 13],[53.24107143 35.75892857] ; [13.75892857  9.24107143],0
s4,1,0.101929,2.675102,[11 78] ; [ 6 17],[13.50892857 75.49107143] ; [ 3.49107143 19.50892857],0
s3,1,0.11044,2.547919,[57 32] ; [10 12],[53.72072072 35.27927928] ; [13.27927928  8.72072072],0
s6,1,0.132643,2.261299,[53 34] ; [10 13],[49.82727273 37.17272727] ; [13.17272727  9.82727273],0
n5,1,0.141943,2.156763,[61 28] ; [12 11],[58.00892857 30.99107143] ; [14.99107143  8.00892857],0
p1,1,0.153059,2.041498,[14 75] ; [ 1 22],[11.91964286 77.08035714] ; [ 3.08035714 19.91964286],0
p3,1,0.17302,1.85658,[49 40] ; [ 9 14],[46.08928571 42.91071429] ; [11.91071429 11.08928571],0
b1,1,0.205575,1.602315,[41 48] ; [14  9],[43.70535714 45.29464286] ; [11.29464286 11.70535714],0
b4,1,0.205575,1.602315,[48 41] ; [ 9 14],[45.29464286 43.70535714] ; [11.70535714 11.29464286],0
d3,1,0.20879,1.579799,[40 49] ; [ 7 16],[37.34821429 51.65178571] ; [ 9.65178571 13.34821429],0
a8,1,0.247598,1.336804,[11 71] ; [ 1 21],[ 9.46153846 72.53846154] ; [ 2.53846154 19.46153846],0
v1,1,0.292986,1.105849,[43 45] ; [ 8 14],[40.8 47.2] ; [10.2 11.8],0
u2,1,0.389981,0.739002,[21 17] ; [4 6],[19.79166667 18.20833333] ; [5.20833333 4.79166667],0
s2,1,0.431116,0.619814,[43 46] ; [ 9 14],[41.32142857 47.67857143] ; [10.67857143 12.32142857],0
p8,1,0.432446,0.616246,[56 32] ; [12 10],[54.4 33.6] ; [13.6  8.4],0
p2,1,0.493696,0.468461,[75 14] ; [18  5],[73.90178571 15.09821429] ; [19.09821429  3.90178571],0
d2,1,0.539815,0.375882,[25 64] ; [ 5 18],[23.83928571 65.16071429] ; [ 6.16071429 16.83928571],0
n1,1,0.648206,0.20817,[ 5 11] ; [4 6],[ 5.53846154 10.46153846] ; [3.46153846 6.53846154],0
b5,1,0.757371,0.095441,[51 38] ; [14  9],[51.65178571 37.34821429] ; [13.34821429  9.65178571],0
a3,1,0.890056,0.019108,[50 39] ; [12 10],[49.71171171 39.28828829] ; [12.28828829  9.71171171],0
a4,1,0.892344,0.018317,[18 70] ; [ 5 18],[18.23423423 69.76576577] ; [ 4.76576577 18.23423423],0
p4,1,0.90843,0.013229,[53 36] ; [14  9],[53.24107143 35.75892857] ; [13.75892857  9.24107143],0
d4,1,0.929366,0.007857,[45 43] ; [12 11],[45.18918919 42.81081081] ; [11.81081081 11.18918919],0
n3,1,0.937287,0.00619,[13  3] ; [8 2],[12.92307692  3.07692308] ; [8.07692308 1.92307692],0
n2,1,0.946434,0.004514,[11  5] ; [7 3],[11.07692308  4.92307692] ; [6.92307692 3.07692308],0
a1,1,0.975797,0.00092,[ 4 85] ; [ 1 22],[ 3.97321429 85.02678571] ; [ 1.02678571 21.97321429],0
