Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.00082,11.195195,[17  9] ; [ 7 25],[10.75862069 15.24137931] ; [13.24137931 18.75862069],1
p8,1,0.001218,10.462853,[13 12] ; [ 4 28],[ 7.45614035 17.54385965] ; [ 9.54385965 22.45614035],0
s3,1,0.004364,8.125588,[11 15] ; [ 3 28],[ 6.38596491 19.61403509] ; [ 7.61403509 23.38596491],0
p6,1,0.005304,7.772856,[ 8 18] ; [ 1 29],[ 4.17857143 21.82142857] ; [ 4.82142857 25.17857143],0
r4,1,0.008248,6.97878,[10 16] ; [ 3 29],[ 5.82758621 20.17241379] ; [ 7.17241379 24.82758621],0
p3,1,0.01359,6.090622,[12 14] ; [ 5 26],[ 7.75438596 18.24561404] ; [ 9.24561404 21.75438596],0
v3,1,0.020359,5.380872,[ 6 20] ; [ 1 31],[ 3.13793103 22.86206897] ; [ 3.86206897 28.13793103],0
p2,1,0.024902,5.030723,[19  7] ; [14 18],[14.79310345 11.20689655] ; [18.20689655 13.79310345],0
b4,1,0.039158,4.253986,[10 16] ; [21 11],[13.89655172 12.10344828] ; [17.10344828 14.89655172],0
v4,1,0.04391,4.060014,[19  7] ; [15 17],[15.24137931 10.75862069] ; [18.75862069 13.24137931],0
p11,1,0.052312,3.765764,[18  8] ; [14 18],[14.34482759 11.65517241] ; [17.65517241 14.34482759],0
p10,1,0.100133,2.703418,[14 12] ; [10 21],[10.94736842 15.05263158] ; [13.05263158 17.94736842],0
b2,1,0.101981,2.674286,[ 2 13] ; [ 8 13],[ 4.16666667 10.83333333] ; [ 5.83333333 15.16666667],0
b3,1,0.101981,2.674286,[ 2 13] ; [ 8 13],[ 4.16666667 10.83333333] ; [ 5.83333333 15.16666667],0
u3,1,0.103332,2.653345,[4 7] ; [ 2 16],[2.27586207 8.72413793] ; [ 3.72413793 14.27586207],0
n3,1,0.133348,2.253089,[7 3] ; [5 8],[5.2173913 4.7826087] ; [6.7826087 6.2173913],0
n6,1,0.164071,1.936303,[12 14] ; [20 11],[14.59649123 11.40350877] ; [17.40350877 13.59649123],0
s2,1,0.168992,1.891864,[ 8 18] ; [ 5 27],[ 5.82758621 20.17241379] ; [ 7.17241379 24.82758621],0
p9,1,0.173914,1.848878,[16 10] ; [13 17],[13.46428571 12.53571429] ; [15.53571429 14.46428571],0
u2,1,0.195646,1.674579,[7 4] ; [ 7 11],[5.31034483 5.68965517] ; [8.68965517 9.31034483],0
d1,1,0.199377,1.646935,[ 5 21] ; [11 21],[ 7.17241379 18.82758621] ; [ 8.82758621 23.17241379],0
p12,1,0.208556,1.581419,[ 3 23] ; [ 1 31],[ 1.79310345 24.20689655] ; [ 2.20689655 29.79310345],0
p1,1,0.242895,1.363716,[ 1 25] ; [ 4 28],[ 2.24137931 23.75862069] ; [ 2.75862069 29.24137931],0
p5,1,0.251813,1.313217,[ 5 20] ; [ 3 29],[ 3.50877193 21.49122807] ; [ 4.49122807 27.50877193],0
v1,1,0.270437,1.21453,[10 16] ; [ 8 24],[ 8.06896552 17.93103448] ; [ 9.93103448 22.06896552],0
s5,1,0.279021,1.171851,[ 5 21] ; [ 3 29],[ 3.5862069 22.4137931] ; [ 4.4137931 27.5862069],0
