Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.76008,[1 4] ; [80  6],[4.45054945 0.54945055] ; [76.54945055  9.45054945],1
r2,1,0.000126,14.705882,[2 3] ; [79  6],[4.5 0.5] ; [76.5  8.5],1
r3,1,0.005291,7.777326,[3 2] ; [81  5],[4.61538462 0.38461538] ; [79.38461538  6.61538462],0
v1,1,0.01723,5.672794,[1 4] ; [59 24],[3.40909091 1.59090909] ; [56.59090909 26.40909091],0
p9,1,0.032653,4.563895,[4 1] ; [83  2],[4.83333333 0.16666667] ; [82.16666667  2.83333333],0
v2,1,0.050474,3.825645,[1 4] ; [53 30],[3.06818182 1.93181818] ; [50.93181818 32.06818182],0
v3,1,0.076677,3.133976,[1 4] ; [50 33],[2.89772727 2.10227273] ; [48.10227273 34.89772727],0
s3,1,0.078429,3.097166,[1 4] ; [51 34],[2.88888889 2.11111111] ; [49.11111111 35.88888889],0
p10,1,0.082425,3.016416,[4 1] ; [82  3],[4.77777778 0.22222222] ; [81.22222222  3.77777778],0
s2,1,0.106203,2.609837,[1 4] ; [49 37],[2.74725275 2.25274725] ; [47.25274725 38.74725275],0
p6,1,0.112819,2.514286,[1 3] ; [54 30],[2.5 1.5] ; [52.5 31.5],0
s7,1,0.121789,2.394167,[2 3] ; [58 22],[3.52941176 1.47058824] ; [56.47058824 23.52941176],0
a7,1,0.126713,2.332316,[2 3] ; [62 24],[3.51648352 1.48351648] ; [60.48351648 25.51648352],0
n6,1,0.136163,2.220795,[3 1] ; [80  5],[3.73033708 0.26966292] ; [79.26966292  5.73033708],0
p8,1,0.214613,1.540029,[3 2] ; [70 15],[4.05555556 0.94444444] ; [68.94444444 16.05555556],0
s6,1,0.241778,1.3702,[3 2] ; [66 15],[4.01162791 0.98837209] ; [64.98837209 16.01162791],0
r1,1,0.242987,1.36318,[3 2] ; [70 16],[4.01098901 0.98901099] ; [68.98901099 17.01098901],0
p3,1,0.286887,1.134173,[3 2] ; [68 17],[3.94444444 1.05555556] ; [67.05555556 17.94444444],0
s1,1,0.288057,1.128682,[1 4] ; [ 6 80],[0.38461538 4.61538462] ; [ 6.61538462 79.38461538],0
s8,1,0.38948,0.740565,[2 3] ; [50 34],[2.92134831 2.07865169] ; [49.07865169 34.92134831],0
p2,1,0.424778,0.637059,[3 1] ; [76 10],[3.51111111 0.48888889] ; [75.48888889 10.51111111],0
b5,1,0.489625,0.47735,[3 2] ; [38 48],[2.25274725 2.74725275] ; [38.74725275 47.25274725],0
n5,1,0.576657,0.31167,[4 1] ; [76 10],[4.3956044 0.6043956] ; [75.6043956 10.3956044],0
a8,1,0.646242,0.210671,[1 4] ; [10 68],[0.6626506 4.3373494] ; [10.3373494 67.6626506],0
p12,1,0.651815,0.20362,[1 4] ; [25 60],[1.44444444 3.55555556] ; [24.55555556 60.44444444],0
n3,1,0.683406,0.166317,[1 1] ; [11  6],[1.26315789 0.73684211] ; [10.73684211  6.26315789],0
s5,1,0.683486,0.166228,[3 2] ; [55 25],[3.41176471 1.58823529] ; [54.58823529 25.41176471],0
a6,1,0.701764,0.146643,[3 2] ; [58 27],[3.38888889 1.61111111] ; [57.61111111 27.38888889],0
p4,1,0.716141,0.132221,[4 1] ; [73 12],[4.27777778 0.72222222] ; [72.72222222 12.27777778],0
p1,1,0.780109,0.07794,[1 4] ; [22 64],[1.26373626 3.73626374] ; [21.73626374 64.26373626],0
d3,1,0.787926,0.072364,[3 2] ; [56 29],[3.27777778 1.72222222] ; [55.72222222 29.27777778],0
p7,1,0.796778,0.066316,[4 1] ; [70 13],[4.20454545 0.79545455] ; [69.79545455 13.20454545],0
a4,1,0.894352,0.017636,[2 3] ; [37 49],[2.14285714 2.85714286] ; [36.85714286 49.14285714],0
b1,1,0.894352,0.017636,[2 3] ; [37 49],[2.14285714 2.85714286] ; [36.85714286 49.14285714],0
d1,1,0.900208,0.015725,[3 2] ; [54 32],[3.13186813 1.86813187] ; [53.86813187 32.13186813],0
a2,1,0.93797,0.006056,[1 4] ; [16 70],[0.93406593 4.06593407] ; [16.06593407 69.93406593],0
b2,1,0.950117,0.003914,[2 2] ; [32 30],[2.06060606 1.93939394] ; [31.93939394 30.06060606],0
b3,1,0.950117,0.003914,[2 2] ; [32 30],[2.06060606 1.93939394] ; [31.93939394 30.06060606],0
