Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002774,8.950427,[17 34] ; [18  8],[23.18181818 27.81818182] ; [11.81818182 14.18181818],0
b4,1,0.018648,5.534181,[37 16] ; [11 15],[32.20253165 20.79746835] ; [15.79746835 10.20253165],0
p2,1,0.044716,4.029322,[40 12] ; [13 11],[36.26315789 15.73684211] ; [16.73684211  7.26315789],0
b1,1,0.045926,3.984324,[20 33] ; [16 10],[24.15189873 28.84810127] ; [11.84810127 14.15189873],0
p3,1,0.046309,3.970324,[21 32] ; [ 4 20],[17.20779221 35.79220779] ; [ 7.79220779 16.20779221],0
p11,1,0.052143,3.771175,[40 13] ; [14 12],[36.2278481 16.7721519] ; [17.7721519  8.2278481],0
n4,1,0.065401,3.394841,[34 19] ; [11 15],[30.18987342 22.81012658] ; [14.81012658 11.18987342],0
n3,1,0.074908,3.17205,[16  5] ; [6 7],[13.58823529  7.41176471] ; [8.41176471 4.58823529],0
u2,1,0.081262,3.039474,[ 7 15] ; [7 4],[ 9.33333333 12.66666667] ; [4.66666667 6.33333333],0
n5,1,0.107448,2.591362,[32 20] ; [11 15],[28.66666667 23.33333333] ; [14.33333333 11.66666667],0
v3,1,0.120798,2.406943,[14 38] ; [ 3 23],[11.33333333 40.66666667] ; [ 5.66666667 20.33333333],0
n1,1,0.184346,1.762238,[ 8 14] ; [ 2 11],[ 6.28571429 15.71428571] ; [3.71428571 9.28571429],0
b3,1,0.198726,1.651712,[ 8 19] ; [ 2 14],[ 6.27906977 20.72093023] ; [ 3.72093023 12.27906977],0
b2,1,0.198726,1.651712,[ 8 19] ; [ 2 14],[ 6.27906977 20.72093023] ; [ 3.72093023 12.27906977],0
s3,1,0.226691,1.461504,[22 29] ; [15 11],[24.50649351 26.49350649] ; [12.49350649 13.50649351],0
a4,1,0.231393,1.432277,[17 36] ; [ 5 21],[14.75949367 38.24050633] ; [ 7.24050633 18.75949367],0
s8,1,0.231393,1.432277,[17 36] ; [ 5 21],[14.75949367 38.24050633] ; [ 7.24050633 18.75949367],0
p9,1,0.323904,0.973119,[37 14] ; [16 10],[35.1038961 15.8961039] ; [17.8961039  8.1038961],0
s2,1,0.330879,0.945455,[20 32] ; [13 13],[22. 30.] ; [11. 15.],0
s4,1,0.382612,0.762293,[ 8 45] ; [ 6 20],[ 9.39240506 43.60759494] ; [ 4.60759494 21.39240506],0
