Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.894685,[17 30] ; [88  5],[35.25 11.75] ; [69.75 23.25],1
v4,1,0.0,56.894685,[17 30] ; [88  5],[35.25 11.75] ; [69.75 23.25],1
r2,1,0.0,37.34324,[26 19] ; [90  2],[38.10218978  6.89781022] ; [77.89781022 14.10218978],1
r1,1,0.0,31.484981,[14 33] ; [73 20],[29.20714286 17.79285714] ; [57.79285714 35.20714286],1
s6,1,1e-06,24.414915,[ 7 41] ; [53 38],[20.71942446 27.28057554] ; [39.28057554 51.71942446],1
n6,1,1e-05,19.515134,[18 29] ; [71 22],[29.87857143 17.12142857] ; [59.12142857 33.87857143],1
p11,1,7.3e-05,15.724188,[12 36] ; [56 37],[23.14893617 24.85106383] ; [44.85106383 48.14893617],1
s8,1,9.2e-05,15.296054,[ 3 45] ; [34 58],[12.68571429 35.31428571] ; [24.31428571 67.68571429],1
p9,1,0.000236,13.52209,[13 31] ; [57 33],[22.98507463 21.01492537] ; [47.01492537 42.98507463],1
s2,1,0.000589,11.809174,[ 7 41] ; [40 52],[16.11428571 31.88571429] ; [30.88571429 61.11428571],1
p7,1,0.001897,9.647008,[ 4 42] ; [30 61],[11.41605839 34.58394161] ; [22.58394161 68.41605839],0
p10,1,0.003372,8.594283,[15 32] ; [53 38],[23.15942029 23.84057971] ; [44.84057971 46.15942029],0
a1,1,0.004952,7.89698,[ 9 39] ; [ 4 89],[ 4.42553191 43.57446809] ; [ 8.57446809 84.42553191],0
s5,1,0.00509,7.847264,[ 3 44] ; [23 64],[ 9.11940299 37.88059701] ; [16.88059701 70.11940299],0
n3,1,0.007791,7.080829,[10 17] ; [21  8],[14.94642857 12.05357143] ; [16.05357143 12.94642857],0
u3,1,0.009077,6.807556,[ 4 14] ; [21 14],[8.49056604 9.50943396] ; [16.50943396 18.49056604],0
b5,1,0.012729,6.206379,[21 27] ; [61 32],[27.91489362 20.08510638] ; [54.08510638 38.91489362],0
v2,1,0.019215,5.481877,[13 33] ; [42 43],[19.3129771 26.6870229] ; [35.6870229 49.3129771],0
p1,1,0.02481,5.037068,[ 9 39] ; [ 6 87],[ 5.10638298 42.89361702] ; [ 9.89361702 83.10638298],0
