Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.00025,13.411126,[32 20] ; [26 61],[21.69784173 30.30215827] ; [36.30215827 50.69784173],1
p5,1,0.626771,0.236465,[ 2 49] ; [ 5 81],[ 2.60583942 48.39416058] ; [ 4.39416058 81.60583942],0
v3,1,0.633839,0.226891,[10 40] ; [20 65],[11.11111111 38.88888889] ; [18.88888889 66.11111111],0
a6,1,0.643713,0.213919,[29 23] ; [45 42],[27.68345324 24.31654676] ; [46.31654676 40.68345324],0
p6,1,0.677198,0.173297,[12 38] ; [18 68],[11.02941176 38.97058824] ; [18.97058824 67.02941176],0
s2,1,0.737692,0.112165,[20 32] ; [31 56],[19.07913669 32.92086331] ; [31.92086331 55.07913669],0
n1,1,0.764047,0.090102,[ 5 14] ; [ 7 24],[ 4.56 14.44] ; [ 7.44 23.56],0
a2,1,0.83291,0.044509,[ 2 50] ; [ 4 83],[ 2.24460432 49.75539568] ; [ 3.75539568 83.24460432],0
s8,1,0.861916,0.030254,[14 38] ; [22 64],[13.56521739 38.43478261] ; [22.43478261 63.56521739],0
p8,1,0.874378,0.024995,[20 30] ; [36 51],[20.4379562 29.5620438] ; [35.5620438 51.4379562],0
p4,1,0.906496,0.013797,[20 31] ; [35 52],[20.32608696 30.67391304] ; [34.67391304 52.32608696],0
d2,1,0.911967,0.012223,[ 8 44] ; [14 73],[ 8.23021583 43.76978417] ; [13.76978417 73.23021583],0
d5,1,0.930992,0.007499,[25 27] ; [42 44],[25.24637681 26.75362319] ; [41.75362319 44.24637681],0
b3,1,0.975646,0.000932,[ 5 19] ; [ 8 31],[ 4.95238095 19.04761905] ; [ 8.04761905 30.95238095],0
b2,1,0.975646,0.000932,[ 5 19] ; [ 8 31],[ 4.95238095 19.04761905] ; [ 8.04761905 30.95238095],0
d4,1,0.979645,0.000651,[30 22] ; [50 37],[29.92805755 22.07194245] ; [50.07194245 36.92805755],0
