Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,75.869148,[11 53] ; [104  22],[38.73684211 25.26315789] ; [76.26315789 49.73684211],1
p2,1,6e-06,20.486061,[32 32] ; [102  23],[45.37566138 18.62433862] ; [88.62433862 36.37566138],1
p11,1,7e-06,20.315605,[26 38] ; [94 33],[40.20942408 23.79057592] ; [79.79057592 47.20942408],1
b1,1,0.000207,13.764619,[34 30] ; [33 94],[22.45026178 41.54973822] ; [44.54973822 82.45026178],1
s8,1,0.002269,9.318223,[ 8 56] ; [42 85],[16.7539267 47.2460733] ; [33.2460733 93.7539267],0
a7,1,0.003714,8.418708,[37 27] ; [99 28],[45.57068063 18.42931937] ; [90.42931937 36.57068063],0
s6,1,0.005728,7.633929,[23 41] ; [72 54],[32. 32.] ; [63. 63.],0
r4,1,0.012413,6.250967,[42 22] ; [104  23],[48.92146597 15.07853403] ; [97.07853403 29.92146597],0
v4,1,0.012575,6.227901,[50 13] ; [115  10],[55.29255319  7.70744681] ; [109.70744681  15.29255319],0
d3,1,0.019498,5.456251,[35 29] ; [91 36],[42.21989529 21.78010471] ; [83.78010471 43.21989529],0
r2,1,0.020494,5.369318,[50 13] ; [115  11],[55.  8.] ; [110.  16.],0
r3,1,0.031392,4.631374,[53 11] ; [118   9],[57.29842932  6.70157068] ; [113.70157068  13.29842932],0
n6,1,0.033384,4.526,[30 34] ; [80 47],[36.85863874 27.14136126] ; [73.14136126 53.85863874],0
p8,1,0.03484,4.452996,[16 48] ; [51 75],[22.56842105 41.43157895] ; [44.43157895 81.56842105],0
p7,1,0.03584,4.404689,[21 43] ; [61 64],[27.76719577 36.23280423] ; [54.23280423 70.76719577],0
s5,1,0.0386,4.27837,[ 9 55] ; [33 87],[14.60869565 49.39130435] ; [27.39130435 92.60869565],0
s3,1,0.080044,3.064004,[24 39] ; [64 60],[29.64705882 33.35294118] ; [58.35294118 65.64705882],0
s2,1,0.118827,2.432717,[19 45] ; [52 74],[23.91578947 40.08421053] ; [47.08421053 78.91578947],0
b3,1,0.122749,2.381885,[ 6 29] ; [21 46],[ 9.26470588 25.73529412] ; [17.73529412 49.26470588],0
b2,1,0.122749,2.381885,[ 6 29] ; [21 46],[ 9.26470588 25.73529412] ; [17.73529412 49.26470588],0
b5,1,0.192568,1.697859,[33 31] ; [78 49],[37.19371728 26.80628272] ; [73.80628272 53.19371728],0
p1,1,0.198217,1.655461,[ 1 62] ; [  7 118],[ 2.68085106 60.31914894] ; [  5.31914894 119.68085106],0
b4,1,0.274942,1.191922,[43 21] ; [75 52],[39.53926702 24.46073298] ; [78.46073298 48.53926702],0
d1,1,0.283792,1.148841,[27 37] ; [64 63],[30.4921466 33.5078534] ; [60.5078534 66.4921466],0
s1,1,0.312681,1.019318,[ 4 60] ; [  4 123],[ 2.68062827 61.31937173] ; [  5.31937173 121.68062827],0
a6,1,0.317457,0.999393,[35 29] ; [79 48],[38.19895288 25.80104712] ; [75.80104712 51.19895288],0
v1,1,0.326276,0.96362,[19 45] ; [45 77],[22.02150538 41.97849462] ; [41.97849462 80.02150538],0
a2,1,0.335997,0.925644,[ 9 55] ; [ 12 115],[ 7.03664921 56.96335079] ; [ 13.96335079 113.03664921],0
s7,1,0.348254,0.879808,[13 45] ; [36 88],[15.61538462 42.38461538] ; [33.38461538 90.61538462],0
v2,1,0.359317,0.840278,[27 36] ; [59 59],[29.93370166 33.06629834] ; [56.06629834 61.93370166],0
d4,1,0.38402,0.757793,[49 15] ; [104  23],[51.26701571 12.73298429] ; [101.73298429  25.26701571],0
n2,1,0.384929,0.754902,[13 11] ; [21 11],[14.57142857  9.42857143] ; [19.42857143 12.57142857],0
n3,1,0.430743,0.620819,[15  8] ; [24  8],[16.30909091  6.69090909] ; [22.69090909  9.30909091],0
u2,1,0.510305,0.433442,[12 14] ; [26 22],[13.35135135 12.64864865] ; [24.64864865 23.35135135],0
u3,1,0.526915,0.400338,[15 11] ; [24 24],[13.7027027 12.2972973] ; [25.2972973 22.7027027],0
r1,1,0.528178,0.397897,[45 19] ; [94 32],[46.82105263 17.17894737] ; [92.17894737 33.82105263],0
d2,1,0.548632,0.359774,[25 39] ; [44 83],[23.12041885 40.87958115] ; [45.87958115 81.12041885],0
a5,1,0.557389,0.344244,[37 27] ; [79 48],[38.86910995 25.13089005] ; [77.13089005 49.86910995],0
n4,1,0.623168,0.241441,[25 39] ; [45 82],[23.45549738 40.54450262] ; [46.54450262 80.45549738],0
d5,1,0.752258,0.099644,[46 18] ; [94 33],[46.91099476 17.08900524] ; [93.08900524 33.91099476],0
v3,1,0.769478,0.085883,[17 43] ; [31 87],[16.17977528 43.82022472] ; [31.82022472 86.17977528],0
a1,1,0.778012,0.079473,[ 2 62] ; [  5 122],[ 2.34554974 61.65445026] ; [  4.65445026 122.34554974],0
s4,1,0.798982,0.064854,[11 53] ; [ 20 107],[10.38743455 53.61256545] ; [ 20.61256545 106.38743455],0
a3,1,0.81701,0.053543,[38 26] ; [77 49],[38.73684211 25.26315789] ; [76.26315789 49.73684211],0
n1,1,0.849518,0.035999,[ 6 19] ; [ 7 25],[ 5.70175439 19.29824561] ; [ 7.29824561 24.70175439],0
p4,1,0.859831,0.031184,[23 41] ; [44 83],[22.45026178 41.54973822] ; [44.54973822 82.45026178],0
p3,1,0.884442,0.021124,[18 46] ; [37 90],[18.42931937 45.57068063] ; [36.57068063 90.42931937],0
a4,1,0.941244,0.005433,[21 43] ; [41 86],[20.77486911 43.22513089] ; [41.22513089 85.77486911],0
u1,1,0.988098,0.000223,[ 5 59] ; [ 10 117],[ 5.02617801 58.97382199] ; [  9.97382199 117.02617801],0
