Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.403702,[72 43] ; [40 91],[52.35772358 62.64227642] ; [59.64227642 71.35772358],1
p10,1,5.1e-05,16.421547,[93 22] ; [78 59],[78.03571429 36.96428571] ; [92.96428571 44.03571429],1
s2,1,0.000194,13.886175,[67 52] ; [45 91],[52.26666667 66.73333333] ; [59.73333333 76.26666667],1
v3,1,0.000218,13.669879,[51 65] ; [ 29 103],[37.41935484 78.58064516] ; [42.58064516 89.41935484],1
a3,1,0.000336,12.857354,[91 28] ; [76 62],[77.32684825 41.67315175] ; [89.67315175 48.32684825],1
s8,1,0.000545,11.956508,[61 57] ; [42 96],[47.4765625 70.5234375] ; [55.5234375 82.4765625],1
r1,1,0.000778,11.29342,[91 28] ; [78 60],[78.25291829 40.74708171] ; [90.74708171 47.25291829],1
p9,1,0.000781,11.285443,[96 21] ; [85 50],[84.03571429 32.96428571] ; [96.96428571 38.03571429],1
r3,1,0.001586,9.975896,[110   9] ; [108  30],[100.94163424  18.05836576] ; [117.05836576  20.94163424],0
d4,1,0.003168,8.708215,[94 24] ; [86 51],[83.29411765 34.70588235] ; [96.70588235 40.29411765],0
s6,1,0.003611,8.469561,[76 39] ; [65 71],[64.60159363 50.39840637] ; [76.39840637 59.60159363],0
v4,1,0.009294,6.765381,[108   9] ; [111  26],[100.87795276  16.12204724] ; [118.12204724  18.87795276],0
p11,1,0.010479,6.551535,[94 25] ; [89 49],[84.73540856 34.26459144] ; [98.26459144 39.73540856],0
d5,1,0.013144,6.149664,[89 29] ; [84 54],[79.7421875 38.2578125] ; [93.2578125 44.7421875],0
p2,1,0.0148,5.940101,[91 26] ; [88 50],[82.12941176 34.87058824] ; [96.87058824 41.12941176],0
r4,1,0.019788,5.43046,[97 22] ; [95 43],[88.90272374 30.09727626] ; [103.09727626  34.90272374],0
r2,1,0.020382,5.378916,[107   9] ; [112  24],[100.80952381  15.19047619] ; [118.19047619  17.80952381],0
b3,1,0.02153,5.283348,[40 41] ; [26 56],[32.79754601 48.20245399] ; [33.20245399 48.79754601],0
b2,1,0.02153,5.283348,[40 41] ; [26 56],[32.79754601 48.20245399] ; [33.20245399 48.79754601],0
n1,1,0.02736,4.867942,[17 13] ; [18 38],[12.20930233 17.79069767] ; [22.79069767 33.20930233],0
p7,1,0.027772,4.842174,[74 42] ; [68 68],[65.36507937 50.63492063] ; [76.63492063 59.36507937],0
s3,1,0.034576,4.466003,[70 49] ; [61 73],[61.61660079 57.38339921] ; [69.38339921 64.61660079],0
a5,1,0.038429,4.285943,[83 36] ; [79 59],[75.01167315 43.98832685] ; [86.98832685 51.01167315],0
s7,1,0.042093,4.131443,[59 55] ; [50 79],[51.13580247 62.86419753] ; [57.86419753 71.13580247],0
s5,1,0.043644,4.070276,[43 71] ; [34 98],[35.68292683 78.31707317] ; [41.31707317 90.68292683],0
p3,1,0.071386,3.250864,[55 63] ; [49 89],[47.9375 70.0625] ; [56.0625 81.9375],0
a4,1,0.074224,3.187041,[57 61] ; [51 86],[49.97647059 68.02352941] ; [58.02352941 78.97647059],0
n3,1,0.07754,3.11572,[23  7] ; [31 23],[19.28571429 10.71428571] ; [34.71428571 19.28571429],0
n2,1,0.098286,2.733135,[25  5] ; [38 19],[21.72413793  8.27586207] ; [41.27586207 15.72413793],0
