Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,59.855849,[53 94] ; [252  93],[91.12804878 55.87195122] ; [213.87195122 131.12804878],1
p6,1,0.0,44.033252,[ 39 105] ; [207 138],[72.44171779 71.55828221] ; [173.55828221 171.44171779],1
p8,1,0.0,30.591869,[73 71] ; [262  82],[98.85245902 45.14754098] ; [236.14754098 107.85245902],1
p5,1,5e-06,20.930587,[  6 141] ; [ 70 273],[ 22.8 124.2] ; [ 53.2 289.8],1
n5,1,1.5e-05,18.751547,[102  45] ; [297  48],[119.21341463  27.78658537] ; [279.78658537  65.21341463],1
p2,1,0.000188,13.951325,[123  24] ; [324  20],[133.82688391  13.17311609] ; [313.17311609  30.82688391],1
s7,1,0.000382,12.617092,[61 82] ; [198 130],[78.63481953 64.36518047] ; [180.36518047 147.63481953],1
a5,1,0.000513,12.068413,[96 51] ; [276  69],[111.14634146  35.85365854] ; [260.85365854  84.14634146],1
d3,1,0.000587,11.817981,[87 59] ; [259  86],[102.88391039  43.11608961] ; [243.11608961 101.88391039],1
v1,1,0.001349,10.274096,[69 75] ; [215 123],[84.84647303 59.15352697] ; [199.15352697 138.84647303],0
p10,1,0.002152,9.415128,[117  28] ; [311  32],[127.17213115  17.82786885] ; [300.82786885  42.17213115],0
d1,1,0.002339,9.262674,[73 74] ; [222 123],[88.1402439 58.8597561] ; [206.8597561 138.1402439],0
n4,1,0.003532,8.50975,[110  37] ; [295  49],[121.25254582  25.74745418] ; [283.74745418  60.25254582],0
p9,1,0.005209,7.805349,[118  25] ; [315  30],[126.88319672  16.11680328] ; [306.11680328  38.88319672],0
s6,1,0.005306,7.772147,[88 55] ; [248  86],[100.72955975  42.27044025] ; [235.27044025  98.72955975],0
a2,1,0.007524,7.14337,[ 25 122] ; [ 98 247],[ 36.75 110.25] ; [ 86.25 258.75],0
u1,1,0.009565,6.714078,[ 18 129] ; [ 77 268],[ 28.38414634 118.61585366] ; [ 66.61585366 278.38414634],0
a4,1,0.010658,6.521389,[54 93] ; [169 174],[66.9 80.1] ; [156.1 186.9],0
p11,1,0.011707,6.354762,[114  33] ; [299  46],[123.39634146  23.60365854] ; [289.60365854  55.39634146],0
a6,1,0.018687,5.530526,[86 60] ; [241 104],[97.23421589 48.76578411] ; [229.76578411 115.23421589],0
d2,1,0.02106,5.321841,[60 87] ; [180 165],[71.70731707 75.29268293] ; [168.29268293 176.70731707],0
a7,1,0.025066,5.019291,[95 51] ; [258  86],[105.17959184  40.82040816] ; [247.82040816  96.17959184],0
s2,1,0.028662,4.787791,[68 79] ; [195 147],[79.06134969 67.93865031] ; [183.93865031 158.06134969],0
s8,1,0.030725,4.668281,[61 84] ; [181 162],[71.9057377 73.0942623] ; [170.0942623 172.9057377],0
s5,1,0.032752,4.558686,[47 97] ; [143 189],[57.4789916 86.5210084] ; [132.5210084 199.4789916],0
p1,1,0.036255,4.385063,[  8 138] ; [ 40 304],[ 14.30204082 131.69795918] ; [ 33.69795918 310.30204082],0
a3,1,0.059619,3.54795,[99 46] ; [263  81],[107.34151329  37.65848671] ; [254.65848671  89.34151329],0
d4,1,0.073011,3.213986,[115  32] ; [292  52],[121.85132383  25.14867617] ; [285.14867617  58.85132383],0
u3,1,0.096716,2.758885,[20 28] ; [46 35],[24.55813953 23.44186047] ; [41.44186047 39.55813953],0
p12,1,0.098412,2.731084,[  8 137] ; [ 35 310],[ 12.7244898 132.2755102] ; [ 30.2755102 314.7244898],0
v3,1,0.10206,2.673054,[56 90] ; [155 179],[64.17916667 81.82083333] ; [146.82083333 187.17916667],0
r1,1,0.112928,2.512766,[114  31] ; [290  53],[120.04098361  24.95901639] ; [283.95901639  59.04098361],0
u4,1,0.126774,2.331571,[  1 146] ; [ 10 334],[  3.29327902 143.70672098] ; [  7.70672098 336.29327902],0
d5,1,0.136951,2.211885,[114  32] ; [288  56],[119.77959184  26.22040816] ; [282.22040816  61.77959184],0
r3,1,0.151249,2.05961,[145   2] ; [329  13],[142.49079755   4.50920245] ; [331.50920245  10.49079755],0
