Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5e-06,20.899741,[118 204] ; [41 19],[134.02617801 187.97382199] ; [24.97382199 35.02617801],1
d2,1,8.2e-05,15.510018,[112 211] ; [37 23],[125.65796345 197.34203655] ; [23.34203655 36.65796345],1
p11,1,0.000206,13.779448,[221 103] ; [55  5],[232.875  91.125] ; [43.125 16.875],1
p3,1,0.000306,13.030513,[ 99 222] ; [33 27],[111.21259843 209.78740157] ; [20.78740157 39.21259843],1
p4,1,0.000743,11.379072,[132 187] ; [39 21],[143.92875989 175.07124011] ; [27.07124011 32.92875989],1
s2,1,0.002034,9.518165,[ 66 256] ; [23 36],[ 75.21784777 246.78215223] ; [13.78215223 45.21784777],0
d1,1,0.002545,9.10775,[142 182] ; [39 21],[152.71875 171.28125] ; [28.28125 31.71875],0
p2,1,0.002649,9.035053,[229  91] ; [54  6],[238.31578947  81.68421053] ; [44.68421053 15.31578947],0
r4,1,0.002863,8.892612,[247  77] ; [56  4],[255.65625  68.34375] ; [47.34375 12.65625],0
p6,1,0.00552,7.700736,[ 64 252] ; [22 38],[ 72.27659574 243.72340426] ; [13.72340426 46.27659574],0
s3,1,0.006207,7.489199,[ 98 220] ; [29 30],[107.12466844 210.87533156] ; [19.87533156 39.12466844],0
r1,1,0.011283,6.420247,[214 108] ; [49 10],[222.27296588  99.72703412] ; [40.72703412 18.27296588],0
p10,1,0.021269,5.304583,[206 112] ; [48 12],[213.68253968 104.31746032] ; [40.31746032 19.68253968],0
p8,1,0.02243,5.212121,[127 191] ; [33 26],[134.9602122 183.0397878] ; [25.0397878 33.9602122],0
d5,1,0.023674,5.118339,[229  94] ; [51  9],[236.13577023  86.86422977] ; [43.86422977 16.13577023],0
n4,1,0.034303,4.479528,[207 115] ; [47 13],[214.10471204 107.89528796] ; [39.89528796 20.10471204],0
r3,1,0.03443,4.473215,[281  41] ; [58  2],[285.7539267  36.2460733] ; [53.2460733  6.7539267],0
u1,1,0.034899,4.450121,[ 26 298] ; [10 50],[ 30.375 293.625] ; [ 5.625 54.375],0
p12,1,0.036068,4.393877,[  9 313] ; [ 5 55],[ 11.80104712 310.19895288] ; [ 2.19895288 57.80104712],0
p7,1,0.039839,4.22472,[157 158] ; [38 21],[164.23796791 150.76203209] ; [30.76203209 28.23796791],0
a2,1,0.099511,2.713364,[ 48 276] ; [14 46],[ 52.3125 271.6875] ; [ 9.6875 50.3125],0
a5,1,0.117262,2.453516,[192 132] ; [42 18],[197.4375 126.5625] ; [36.5625 23.4375],0
p9,1,0.1339,2.2467,[225  94] ; [48 12],[229.78100264  89.21899736] ; [43.21899736 16.78100264],0
a4,1,0.163361,1.942832,[109 212] ; [26 34],[113.74015748 207.25984252] ; [21.25984252 38.74015748],0
v3,1,0.167046,1.909258,[ 87 226] ; [21 36],[ 91.36216216 221.63783784] ; [16.63783784 40.36216216],0
u3,1,0.183558,1.768578,[61 72] ; [14  9],[63.94230769 69.05769231] ; [11.05769231 11.94230769],0
a8,1,0.214338,1.541884,[ 27 270] ; [ 8 47],[ 29.53125 267.46875] ; [ 5.46875 49.53125],0
u2,1,0.245401,1.349299,[64 70] ; [14  9],[66.57324841 67.42675159] ; [11.42675159 11.57324841],0
a7,1,0.301514,1.067485,[230  92] ; [46 13],[233.25984252  88.74015748] ; [42.74015748 16.25984252],0
v2,1,0.307295,1.042266,[145 163] ; [30 25],[148.48484848 159.51515152] ; [26.51515152 28.48484848],0
b5,1,0.313985,1.013838,[211 113] ; [35 25],[207.5625 116.4375] ; [38.4375 21.5625],0
a6,1,0.321423,0.983148,[221 103] ; [37 23],[217.6875 106.3125] ; [40.3125 19.6875],0
a1,1,0.329667,0.950204,[ 14 310] ; [ 1 59],[ 12.65625 311.34375] ; [ 2.34375 57.65625],0
n6,1,0.354522,0.857205,[233  88] ; [47 13],[235.90551181  85.09448819] ; [44.09448819 15.90551181],0
v4,1,0.370892,0.800673,[283  40] ; [55  5],[285.04960836  37.95039164] ; [52.95039164  7.04960836],0
b4,1,0.392421,0.731429,[186 138] ; [38 22],[189. 135.] ; [35. 25.],0
