Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.360674,[65 46] ; [14 52],[49.54237288 61.45762712] ; [29.45762712 36.54237288],1
s3,1,2e-06,22.289083,[71 40] ; [18 48],[55.81355932 55.18644068] ; [33.18644068 32.81355932],1
s8,1,3e-06,22.166171,[68 44] ; [16 50],[52.85393258 59.14606742] ; [31.14606742 34.85393258],1
s7,1,0.001726,9.819871,[63 44] ; [21 41],[53.18343195 53.81656805] ; [30.81656805 31.18343195],0
r3,1,0.002517,9.12784,[111   1] ; [59  7],[106.96629213   5.03370787] ; [63.03370787  2.96629213],0
d4,1,0.003517,8.517819,[98 14] ; [46 20],[90.60674157 21.39325843] ; [53.39325843 12.60674157],0
r4,1,0.006071,7.529112,[105   7] ; [53 13],[99.41573034 12.58426966] ; [58.58426966  7.41573034],0
p4,1,0.012234,6.276599,[93 19] ; [44 22],[86.20224719 25.79775281] ; [50.79775281 15.20224719],0
d5,1,0.013934,6.046497,[95 17] ; [45 20],[88.58757062 23.41242938] ; [51.41242938 13.58757062],0
n4,1,0.037984,4.305738,[97 15] ; [49 17],[91.86516854 20.13483146] ; [54.13483146 11.86516854],0
p5,1,0.058613,3.576194,[15 97] ; [ 3 63],[ 11.3258427 100.6741573] ; [ 6.6741573 59.3258427],0
r1,1,0.072325,3.229445,[94 18] ; [48 18],[89.34831461 22.65168539] ; [52.65168539 13.34831461],0
p10,1,0.077387,3.118944,[90 19] ; [47 19],[85.33142857 23.66857143] ; [51.66857143 14.33142857],0
n5,1,0.082388,3.017143,[92 18] ; [48 18],[87.5 22.5] ; [52.5 13.5],0
d2,1,0.141036,2.166618,[62 50] ; [29 37],[57.25842697 54.74157303] ; [33.74157303 32.25842697],0
u3,1,0.155097,2.02139,[22 12] ; [10 12],[19.42857143 14.57142857] ; [12.57142857  9.42857143],0
a5,1,0.156906,2.003793,[81 31] ; [41 25],[76.76404494 35.23595506] ; [45.23595506 20.76404494],0
b3,1,0.169333,1.888837,[29 43] ; [22 19],[32.49557522 39.50442478] ; [18.50442478 22.49557522],0
b2,1,0.169333,1.888837,[29 43] ; [22 19],[32.49557522 39.50442478] ; [18.50442478 22.49557522],0
p2,1,0.22394,1.478941,[99 13] ; [62  4],[101.30337079  10.69662921] ; [59.69662921  6.30337079],0
b4,1,0.26299,1.252948,[64 48] ; [32 34],[60.40449438 51.59550562] ; [35.59550562 30.40449438],0
p11,1,0.269721,1.218166,[94 18] ; [51 15],[91.23595506 20.76404494] ; [53.76404494 12.23595506],0
s4,1,0.28634,1.136753,[14 96] ; [ 5 61],[11.875 98.125] ; [ 7.125 58.875],0
p12,1,0.286532,1.135845,[12 99] ; [ 4 62],[ 10.03389831 100.96610169] ; [ 5.96610169 60.03389831],0
u4,1,0.292322,1.108897,[  5 107] ; [ 1 65],[  3.7752809 108.2247191] ; [ 2.2247191 63.7752809],0
s1,1,0.295316,1.095226,[  5 106] ; [ 1 64],[  3.78409091 107.21590909] ; [ 2.21590909 62.78409091],0
d1,1,0.296278,1.090873,[70 42] ; [36 30],[66.69662921 45.30337079] ; [39.30337079 26.69662921],0
p9,1,0.311474,1.024416,[97 14] ; [54 12],[94.69491525 16.30508475] ; [56.30508475  9.69491525],0
v1,1,0.317634,0.998665,[64 44] ; [34 32],[60.82758621 47.17241379] ; [37.17241379 28.82758621],0
v2,1,0.332108,0.94066,[69 42] ; [35 29],[65.96571429 45.03428571] ; [38.03428571 25.96571429],0
a1,1,0.343648,0.896773,[  7 105] ; [ 2 64],[  5.66292135 106.33707865] ; [ 3.33707865 62.66292135],0
p3,1,0.354853,0.856026,[69 43] ; [36 30],[66.06741573 45.93258427] ; [38.93258427 27.06741573],0
r2,1,0.409074,0.681492,[104   5] ; [61  5],[102.77142857   6.22857143] ; [62.22857143  3.77142857],0
u1,1,0.451011,0.568109,[22 90] ; [10 56],[20.13483146 91.86516854] ; [11.86516854 54.13483146],0
n2,1,0.457868,0.551102,[9 7] ; [13  6],[10.05714286  5.94285714] ; [11.94285714  7.05714286],0
v4,1,0.46922,0.523813,[106   6] ; [64  2],[106.96629213   5.03370787] ; [63.03370787  2.96629213],0
b1,1,0.474047,0.512526,[52 60] ; [27 39],[49.70786517 62.29213483] ; [29.29213483 36.70786517],0
a6,1,0.47768,0.504156,[74 38] ; [47 19],[76.13483146 35.86516854] ; [44.86516854 21.13483146],0
d3,1,0.555201,0.348081,[80 32] ; [43 21],[78.27272727 33.72727273] ; [44.72727273 19.27272727],0
a7,1,0.579725,0.30668,[83 28] ; [51 14],[84.51136364 26.48863636] ; [49.48863636 15.51136364],0
a8,1,0.596563,0.280211,[15 86] ; [ 7 52],[13.8875 87.1125] ; [ 8.1125 50.8875],0
u2,1,0.613796,0.254685,[23 12] ; [13  9],[22.10526316 12.89473684] ; [13.89473684  8.10526316],0
p8,1,0.622221,0.242759,[74 36] ; [42 24],[72.5 37.5] ; [43.5 22.5],0
n6,1,0.633287,0.22763,[97 14] ; [56 10],[95.94915254 15.05084746] ; [57.05084746  8.94915254],0
b5,1,0.659076,0.194648,[71 41] ; [44 22],[72.35955056 39.64044944] ; [42.64044944 23.35955056],0
p1,1,0.713021,0.135278,[ 10 102] ; [ 7 59],[ 10.69662921 101.30337079] ; [ 6.30337079 59.69662921],0
n3,1,0.781745,0.076754,[12  4] ; [15  4],[12.34285714  3.65714286] ; [14.65714286  4.34285714],0
v3,1,0.785548,0.074037,[42 67] ; [26 38],[42.84393064 66.15606936] ; [25.15606936 38.84393064],0
a4,1,0.795341,0.067279,[51 60] ; [29 37],[50.16949153 60.83050847] ; [29.83050847 36.16949153],0
a2,1,0.834114,0.04386,[27 85] ; [15 51],[26.42696629 85.57303371] ; [15.57303371 50.42696629],0
a3,1,0.884035,0.021274,[77 35] ; [44 21],[76.56497175 35.43502825] ; [44.43502825 20.56497175],0
p7,1,0.895813,0.017148,[88 21] ; [53 12],[88.32758621 20.67241379] ; [52.67241379 12.32758621],0
n1,1,0.967991,0.00161,[ 6 10] ; [ 7 12],[ 5.94285714 10.05714286] ; [ 7.05714286 11.94285714],0
