Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.029827,[62 16] ; [ 8 34],[45.5 32.5] ; [24.5 17.5],1
r4,1,0.000101,15.116252,[70  8] ; [25 17],[61.75 16.25] ; [33.25  8.75],1
s2,1,0.00032,12.951235,[48 30] ; [11 30],[38.67226891 39.32773109] ; [20.32773109 20.67226891],1
p6,1,0.000436,12.371733,[37 40] ; [ 6 34],[28.2991453 48.7008547] ; [14.7008547 25.2991453],1
s8,1,0.000499,12.120607,[41 37] ; [ 8 33],[32.11764706 45.88235294] ; [16.88235294 24.11764706],1
p7,1,0.000527,12.019019,[42 34] ; [ 9 32],[33.12820513 42.87179487] ; [17.87179487 23.12820513],1
n3,1,0.001137,10.589762,[26  5] ; [ 9 13],[20.47169811 10.52830189] ; [14.52830189  7.47169811],0
p2,1,0.001784,9.759426,[57 20] ; [19 23],[49.17647059 27.82352941] ; [26.82352941 15.17647059],0
v4,1,0.001827,9.715398,[75  3] ; [32  9],[70.13445378  7.86554622] ; [36.86554622  4.13445378],0
s6,1,0.001936,9.609347,[57 19] ; [19 22],[49.36752137 26.63247863] ; [26.63247863 14.36752137],0
s7,1,0.002043,9.510763,[44 29] ; [10 25],[36.5 36.5] ; [17.5 17.5],0
n6,1,0.005888,7.584162,[60 16] ; [23 19],[53.45762712 22.54237288] ; [29.54237288 12.45762712],0
b1,1,0.010286,6.584606,[31 47] ; [27 15],[37.7 40.3] ; [20.3 21.7],0
s3,1,0.015129,5.901342,[49 28] ; [17 25],[42.70588235 34.29411765] ; [23.29411765 18.70588235],0
b5,1,0.022605,5.198593,[57 21] ; [22 20],[51.35 26.65] ; [27.65 14.35],0
p3,1,0.025334,5.000939,[41 36] ; [13 28],[35.23728814 41.76271186] ; [18.76271186 22.23728814],0
p4,1,0.034601,4.464774,[42 35] ; [14 27],[36.54237288 40.45762712] ; [19.45762712 21.54237288],0
n5,1,0.037495,4.327795,[50 27] ; [19 23],[44.64705882 32.35294118] ; [24.35294118 17.64705882],0
s5,1,0.050482,3.825379,[30 40] ; [10 31],[25.22522523 44.77477477] ; [14.77477477 26.22522523],0
r3,1,0.050876,3.812348,[69  8] ; [32 10],[65.35294118 11.64705882] ; [35.64705882  6.35294118],0
a3,1,0.070989,3.259998,[67 10] ; [31 11],[63.41176471 13.58823529] ; [34.58823529  7.41176471],0
a6,1,0.072937,3.215645,[58 19] ; [25 17],[53.70588235 23.29411765] ; [29.29411765 12.70588235],0
n4,1,0.08348,2.995804,[56 21] ; [24 18],[51.76470588 25.23529412] ; [28.23529412 13.76470588],0
n2,1,0.084542,2.975356,[22  9] ; [11 12],[18.94444444 12.05555556] ; [14.05555556  8.94444444],0
r1,1,0.084978,2.967033,[66 12] ; [30 12],[62.4 15.6] ; [33.6  8.4],0
a1,1,0.091414,2.849294,[ 3 75] ; [ 5 37],[ 5.2 72.8] ; [ 2.8 39.2],0
a5,1,0.103723,2.647341,[64 14] ; [29 13],[60.45 17.55] ; [32.55  9.45],0
n1,1,0.113704,2.501973,[17 13] ; [ 8 15],[14.1509434 15.8490566] ; [10.8490566 12.1509434],0
p5,1,0.162452,1.951252,[ 7 70] ; [ 1 41],[ 5.17647059 71.82352941] ; [ 2.82352941 39.17647059],0
v2,1,0.190338,1.715002,[43 33] ; [18 23],[39.62393162 36.37606838] ; [21.37606838 19.62393162],0
p8,1,0.204657,1.608824,[31 46] ; [12 30],[27.82352941 49.17647059] ; [15.17647059 26.82352941],0
v3,1,0.229096,1.446466,[27 48] ; [10 30],[24.13043478 50.86956522] ; [12.86956522 27.13043478],0
d3,1,0.260932,1.263806,[71  6] ; [36  6],[69.23529412  7.76470588] ; [37.76470588  4.23529412],0
d2,1,0.414427,0.666066,[61 16] ; [35  6],[62.6440678 14.3559322] ; [33.3559322  7.6440678],0
a7,1,0.507335,0.43956,[60 18] ; [30 12],[58.5 19.5] ; [31.5 10.5],0
v1,1,0.560355,0.339089,[34 44] ; [16 26],[32.5 45.5] ; [17.5 24.5],0
b3,1,0.577061,0.311011,[14 26] ; [ 8 20],[12.94117647 27.05882353] ; [ 9.05882353 18.94117647],0
b2,1,0.577061,0.311011,[14 26] ; [ 8 20],[12.94117647 27.05882353] ; [ 9.05882353 18.94117647],0
u1,1,0.598652,0.277034,[24 54] ; [11 31],[22.75 55.25] ; [12.25 29.75],0
d4,1,0.647712,0.208797,[76  1] ; [40  1],[75.69491525  1.30508475] ; [40.30508475  0.69491525],0
u3,1,0.664558,0.188034,[7 4] ; [6 5],[6.5 4.5] ; [6.5 4.5],0
u2,1,0.669815,0.181818,[6 5] ; [5 6],[5.5 5.5] ; [5.5 5.5],0
a2,1,0.754632,0.09768,[32 46] ; [16 26],[31.2 46.8] ; [16.8 25.2],0
s4,1,0.768562,0.086587,[19 59] ; [ 9 32],[18.35294118 59.64705882] ; [ 9.64705882 31.35294118],0
p1,1,0.800109,0.064114,[ 8 69] ; [ 5 37],[ 8.41176471 68.58823529] ; [ 4.58823529 37.41176471],0
a4,1,0.830781,0.045668,[51 27] ; [26 15],[50.47058824 27.52941176] ; [26.52941176 14.47058824],0
b4,1,0.846094,0.037677,[46 32] ; [24 18],[45.5 32.5] ; [24.5 17.5],0
s1,1,0.878041,0.023548,[ 5 73] ; [ 3 39],[ 5.2 72.8] ; [ 2.8 39.2],0
u4,1,0.951125,0.003757,[ 2 76] ; [ 1 41],[ 1.95 76.05] ; [ 1.05 40.95],0
