Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.119947,[132  25] ; [33 65],[101.58823529  55.41176471] ; [63.41176471 34.58823529],1
n6,1,1e-06,24.733701,[138  19] ; [60 38],[121.90588235  35.09411765] ; [76.09411765 21.90588235],1
p3,1,0.000167,14.171643,[75 82] ; [24 75],[60.71484375 96.28515625] ; [38.28515625 60.71484375],1
p11,1,0.000734,11.401284,[125  33] ; [59 40],[113.12062257  44.87937743] ; [70.87937743 28.12062257],1
v1,1,0.00078,11.28922,[81 74] ; [29 66],[68.2 86.8] ; [41.8 53.2],1
p7,1,0.002055,9.499918,[102  51] ; [44 50],[90.43724696 62.56275304] ; [55.56275304 38.43724696],0
p4,1,0.002564,9.094395,[86 70] ; [35 63],[74.31496063 81.68503937] ; [46.68503937 51.31496063],0
p5,1,0.003583,8.484105,[ 22 133] ; [ 3 96],[ 15.25590551 139.74409449] ; [ 9.74409449 89.25590551],0
s6,1,0.003923,8.319134,[102  53] ; [46 51],[91.03174603 63.96825397] ; [56.96825397 40.03174603],0
a8,1,0.004675,8.000918,[ 23 120] ; [ 4 91],[ 16.22268908 126.77731092] ; [10.77731092 84.22268908],0
v3,1,0.006073,7.528511,[59 95] ; [20 73],[ 49.25506073 104.74493927] ; [29.74493927 63.25506073],0
p8,1,0.008018,7.029373,[79 77] ; [33 65],[68.78740157 87.21259843] ; [43.21259843 54.78740157],0
p10,1,0.016456,5.753535,[119  37] ; [59 36],[110.62948207  45.37051793] ; [67.37051793 27.62948207],0
s7,1,0.018287,5.568455,[63 86] ; [26 69],[54.34836066 94.65163934] ; [34.65163934 60.34836066],0
r4,1,0.024574,5.053674,[137  21] ; [75 24],[130.33463035  27.66536965] ; [81.66536965 17.33463035],0
a4,1,0.030877,4.659808,[ 34 123] ; [11 88],[ 27.59765625 129.40234375] ; [17.40234375 81.59765625],0
u3,1,0.037714,4.31786,[40 42] ; [41 21],[46.125 35.875] ; [34.875 27.125],0
p1,1,0.039004,4.260673,[ 18 139] ; [ 4 95],[ 13.4921875 143.5078125] ; [ 8.5078125 90.4921875],0
r3,1,0.040367,4.202377,[148   8] ; [86 12],[143.71653543  12.28346457] ; [90.28346457  7.71653543],0
p12,1,0.040844,4.182458,[ 10 147] ; [ 1 97],[  6.77254902 150.22745098] ; [ 4.22745098 93.77254902],0
s3,1,0.043293,4.083939,[90 64] ; [45 54],[82.17391304 71.82608696] ; [52.82608696 46.17391304],0
p6,1,0.04453,4.036337,[57 96] ; [24 72],[ 49.77108434 103.22891566] ; [31.22891566 64.77108434],0
a3,1,0.061142,3.506127,[76 80] ; [36 62],[68.78740157 87.21259843] ; [43.21259843 54.78740157],0
p9,1,0.065254,3.398555,[124  32] ; [65 29],[117.936  38.064] ; [71.064 22.936],0
s8,1,0.124402,2.36101,[ 56 102] ; [26 73],[ 50.41245136 107.58754864] ; [31.58754864 67.41245136],0
v2,1,0.134535,2.239381,[71 76] ; [37 59],[65.33333333 81.66666667] ; [42.66666667 53.33333333],0
s4,1,0.137555,2.2051,[ 26 130] ; [24 75],[ 30.58823529 125.41176471] ; [19.41176471 79.58823529],0
n1,1,0.140981,2.167224,[16 20] ; [10 26],[13. 23.] ; [13. 23.],0
r1,1,0.162207,1.953528,[110  47] ; [61 38],[104.87109375  52.12890625] ; [66.12890625 32.87109375],0
n2,1,0.168441,1.896768,[28  8] ; [22 13],[25.35211268 10.64788732] ; [24.64788732 10.35211268],0
p2,1,0.1775,1.81843,[127  30] ; [73 26],[122.65625  34.34375] ; [77.34375 21.65625],0
u1,1,0.181568,1.784743,[  6 152] ; [ 1 98],[  4.30350195 153.69649805] ; [ 2.69649805 96.30350195],0
b3,1,0.195791,1.673496,[27 68] ; [ 8 36],[23.92086331 71.07913669] ; [11.07913669 32.92086331],0
b2,1,0.195791,1.673496,[27 68] ; [ 8 36],[23.92086331 71.07913669] ; [11.07913669 32.92086331],0
s2,1,0.24583,1.346849,[73 83] ; [39 60],[68.51764706 87.48235294] ; [43.48235294 55.51764706],0
b5,1,0.275955,1.186903,[93 65] ; [65 34],[97.13618677 60.86381323] ; [60.86381323 38.13618677],0
d5,1,0.369845,0.804186,[107  51] ; [61 37],[103.6875  54.3125] ; [64.3125 33.6875],0
d1,1,0.37695,0.780626,[ 53 105] ; [28 71],[ 49.79766537 108.20233463] ; [31.20233463 67.79766537],0
s5,1,0.395906,0.720724,[ 40 110] ; [21 75],[ 37.19512195 112.80487805] ; [23.80487805 72.19512195],0
s1,1,0.424908,0.636702,[  8 147] ; [ 3 95],[  6.73913043 148.26086957] ; [ 4.26086957 93.73913043],0
d2,1,0.429166,0.625079,[ 35 122] ; [18 81],[ 32.50390625 124.49609375] ; [20.49609375 78.50390625],0
u2,1,0.508856,0.436419,[46 35] ; [38 23],[47.91549296 33.08450704] ; [36.08450704 24.91549296],0
a7,1,0.552456,0.352935,[101  55] ; [67 31],[103.18110236  52.81889764] ; [64.81889764 33.18110236],0
a6,1,0.594237,0.283776,[82 76] ; [48 51],[79.92217899 78.07782101] ; [50.07782101 48.92217899],0
n3,1,0.608874,0.261818,[26 10] ; [24 12],[25. 11.] ; [25. 11.],0
b4,1,0.6856,0.16389,[95 63] ; [57 42],[93.44747082 64.55252918] ; [58.55252918 40.44747082],0
r2,1,0.700476,0.147977,[141  15] ; [88 11],[140.09411765  15.90588235] ; [88.90588235 10.09411765],0
a1,1,0.811106,0.05712,[  4 154] ; [ 3 96],[  4.30350195 153.69649805] ; [ 2.69649805 96.30350195],0
b1,1,0.874389,0.024991,[59 99] ; [36 63],[58.40466926 99.59533074] ; [36.59533074 62.40466926],0
d4,1,0.92871,0.008005,[107  50] ; [68 31],[107.32421875  49.67578125] ; [67.67578125 31.32421875],0
d3,1,0.953625,0.003382,[89 69] ; [55 42],[89.22352941 68.77647059] ; [54.77647059 42.22352941],0
