Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,125.103808,[292 124] ; [ 67 191],[221.57863501 194.42136499] ; [137.42136499 120.57863501],1
p6,1,0.0,73.008368,[216 195] ; [ 49 206],[163.53603604 247.46396396] ; [101.46396396 153.53603604],1
p8,1,0.0,67.142465,[271 142] ; [ 83 169],[219.85263158 193.14736842] ; [134.14736842 117.85263158],1
p2,1,0.0,57.343371,[382  33] ; [180  78],[346.55274889  68.44725111] ; [215.44725111  42.55274889],1
p7,1,0.0,42.671093,[303 110] ; [120 129],[263.89577039 149.10422961] ; [159.10422961  89.89577039],1
p10,1,0.0,29.437223,[368  48] ; [185  72],[341.82466568  74.17533432] ; [211.17533432  45.82466568],1
p9,1,0.0,27.381191,[375  41] ; [189  63],[351.23353293  64.76646707] ; [212.76646707  39.23353293],1
p5,1,0.0,27.277449,[ 75 338] ; [ 11 246],[ 53.0119403 359.9880597] ; [ 32.9880597 224.0119403],1
s6,1,0.0,26.3249,[304 100] ; [143 112],[274.03338392 129.96661608] ; [172.96661608  82.03338392],1
d1,1,5e-06,21.018052,[286 131] ; [132 127],[257.84911243 159.15088757] ; [160.15088757  98.84911243],1
r4,1,6e-06,20.396999,[403  14] ; [227  32],[388.62426036  28.37573964] ; [241.37573964  17.62426036],1
v1,1,1.7e-05,18.555336,[257 150] ; [116 136],[230.36570561 176.63429439] ; [142.63429439 109.36570561],1
s7,1,6.4e-05,15.970099,[235 160] ; [107 140],[210.42056075 184.57943925] ; [131.57943925 115.42056075],1
n6,1,6.9e-05,15.845217,[382  33] ; [212  47],[365.74183976  49.25816024] ; [228.25816024  30.74183976],1
d3,1,8.5e-05,15.447258,[312 105] ; [156 102],[289.12 127.88] ; [178.88  79.12],1
p11,1,0.000106,15.031413,[355  62] ; [189  70],[335.5739645  81.4260355] ; [208.4260355  50.5739645],1
s8,1,0.000137,14.537034,[216 197] ; [ 96 162],[192.03576751 220.96423249] ; [119.96423249 138.03576751],1
s2,1,0.000143,14.458404,[238 173] ; [110 147],[214.11377246 196.88622754] ; [133.88622754 123.11377246],1
d5,1,0.000316,12.970942,[361  55] ; [196  62],[343.78635015  72.21364985] ; [213.21364985  44.78635015],1
r3,1,0.000326,12.913973,[403  12] ; [234  24],[392.80089153  22.19910847] ; [244.19910847  13.80089153],1
s5,1,0.00043,12.398863,[157 241] ; [ 64 183],[136.36899225 261.63100775] ; [ 84.63100775 162.36899225],1
n5,1,0.000437,12.368262,[375  41] ; [208  50],[359.83382789  56.16617211] ; [223.16617211  34.83382789],1
v4,1,0.001999,9.550543,[406   9] ; [240  18],[398.35066865  16.64933135] ; [247.64933135  10.35066865],0
u1,1,0.002871,8.887914,[ 99 318] ; [ 37 222],[ 83.89349112 333.10650888] ; [ 52.10650888 206.89349112],0
d4,1,0.004374,8.121586,[355  61] ; [197  60],[341.20653789  74.79346211] ; [210.79346211  46.20653789],0
a7,1,0.004604,8.028666,[316 100] ; [170  88],[299.96439169 116.03560831] ; [186.03560831  71.96439169],0
a5,1,0.009102,6.802607,[337  80] ; [187  72],[323.23668639  93.76331361] ; [200.76331361  58.23668639],0
d2,1,0.010097,6.617673,[235 181] ; [118 137],[218.84947839 197.15052161] ; [134.15052161 120.84947839],0
r1,1,0.011036,6.459498,[361  55] ; [204  53],[349.24219911  66.75780089] ; [215.75780089  41.24219911],0
p12,1,0.047832,3.915896,[ 43 373] ; [ 15 239],[ 36.0119403 379.9880597] ; [ 21.9880597 232.0119403],0
a2,1,0.049702,3.851479,[122 295] ; [ 58 201],[111.03550296 305.96449704] ; [ 68.96449704 190.03550296],0
v2,1,0.054568,3.695224,[241 165] ; [126 118],[229.23384615 176.76615385] ; [137.76615385 106.23384615],0
p1,1,0.097935,2.738854,[ 47 369] ; [ 19 238],[ 40.79643388 375.20356612] ; [ 25.20356612 231.79643388],0
v3,1,0.106862,2.600024,[183 218] ; [ 98 152],[173.0890937 227.9109063] ; [107.9109063 142.0890937],0
s3,1,0.125992,2.34121,[246 163] ; [138 117],[236.53012048 172.46987952] ; [147.46987952 107.53012048],0
