Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,61.999494,[ 24 104] ; [112  62],[57.64238411 70.35761589] ; [78.35761589 95.64238411],1
p6,1,0.0,39.314244,[ 20 106] ; [89 85],[45.78 80.22] ; [ 63.22 110.78],1
p7,1,0.0,27.69365,[52 69] ; [127  46],[73.67006803 47.32993197] ; [105.32993197  67.67006803],1
p8,1,1e-06,24.303289,[46 81] ; [113  61],[67.08637874 59.91362126] ; [91.91362126 82.08637874],1
p10,1,3.4e-05,17.158619,[90 37] ; [155  18],[103.71666667  23.28333333] ; [141.28333333  31.71666667],1
n4,1,0.0002,13.83376,[83 45] ; [146  29],[96.73927393 31.26072607] ; [132.26072607  42.73927393],1
s8,1,0.000399,12.536047,[36 91] ; [85 90],[50.88410596 76.11589404] ; [ 70.11589404 104.88410596],1
d1,1,0.000582,11.833793,[49 79] ; [102  73],[63.78877888 64.21122112] ; [87.21122112 87.78877888],1
s2,1,0.000671,11.566659,[46 81] ; [97 76],[60.53666667 66.46333333] ; [82.46333333 90.53666667],1
s7,1,0.004288,8.1575,[43 81] ; [86 81],[54.96907216 69.03092784] ; [74.03092784 92.96907216],0
b1,1,0.004764,7.96684,[36 92] ; [77 98],[47.7359736 80.2640264] ; [ 65.2640264 109.7359736],0
n5,1,0.005044,7.863602,[83 45] ; [138  36],[93.66887417 34.33112583] ; [127.33112583  46.66887417],0
s6,1,0.006822,7.319202,[71 54] ; [123  48],[81.92567568 43.07432432] ; [112.07432432  58.92567568],0
p9,1,0.007223,7.216774,[97 29] ; [155  20],[105.48837209  20.51162791] ; [146.51162791  28.48837209],0
s3,1,0.007315,7.193998,[58 69] ; [106  67],[69.42666667 57.57333333] ; [94.57333333 78.42666667],0
p2,1,0.008623,6.899204,[99 28] ; [155  19],[107.16943522  19.83056478] ; [146.83056478  27.16943522],0
d3,1,0.01252,6.235741,[69 59] ; [119  56],[79.41914191 48.58085809] ; [108.58085809  66.41914191],0
a5,1,0.013366,6.119981,[78 50] ; [130  45],[87.8679868 40.1320132] ; [120.1320132  54.8679868],0
a4,1,0.014014,6.036384,[43 85] ; [83 91],[53.40397351 74.59602649] ; [ 72.59602649 101.40397351],0
d5,1,0.018368,5.560675,[87 41] ; [139  35],[95.78807947 32.21192053] ; [130.21192053  43.78807947],0
d4,1,0.021504,5.285462,[90 38] ; [142  32],[98.33112583 29.66887417] ; [133.66887417  40.33112583],0
v1,1,0.030834,4.662164,[40 86] ; [75 95],[48.9527027 77.0472973] ; [ 66.0472973 103.9527027],0
s5,1,0.035587,4.416805,[32 95] ; [ 62 107],[40.33108108 86.66891892] ; [ 53.66891892 115.33108108],0
b2,1,0.03904,4.259133,[20 53] ; [49 67],[26.65079365 46.34920635] ; [42.34920635 73.65079365],0
b3,1,0.03904,4.259133,[20 53] ; [49 67],[26.65079365 46.34920635] ; [42.34920635 73.65079365],0
p5,1,0.044923,4.021512,[  9 118] ; [ 25 147],[ 14.44147157 112.55852843] ; [ 19.55852843 152.44147157],0
a7,1,0.044978,4.019481,[75 53] ; [122  53],[83.22112211 44.77887789] ; [113.77887789  61.22112211],0
v4,1,0.049337,3.863845,[115  11] ; [169   6],[118.88372093   7.11627907] ; [165.11627907   9.88372093],0
d2,1,0.059016,3.564811,[45 82] ; [81 94],[52.98675497 74.01324503] ; [ 73.01324503 101.98675497],0
r2,1,0.102477,2.666562,[114  14] ; [163  10],[117.79401993  10.20598007] ; [159.20598007  13.79401993],0
n6,1,0.102751,2.662321,[103  25] ; [152  22],[108.0794702  19.9205298] ; [146.9205298  27.0794702],0
r1,1,0.12153,2.397486,[87 41] ; [133  42],[92.93729373 35.06270627] ; [127.06270627  47.93729373],0
b5,1,0.170217,1.881032,[81 47] ; [97 78],[75.19471947 52.80528053] ; [102.80528053  72.19471947],0
n2,1,0.173319,1.854002,[32  9] ; [19 11],[29.45070423 11.54929577] ; [21.54929577  8.45070423],0
a6,1,0.19171,1.704427,[77 51] ; [118  57],[82.37623762 45.62376238] ; [112.62376238  62.37623762],0
a1,1,0.217012,1.524018,[  2 126] ; [  7 168],[  3.8019802 124.1980198] ; [  5.1980198 169.8019802],0
a3,1,0.229943,1.441212,[77 51] ; [117  58],[81.95379538 46.04620462] ; [112.04620462  62.95379538],0
p1,1,0.238258,1.390872,[  8 117] ; [ 18 157],[ 10.83333333 114.16666667] ; [ 15.16666667 159.83333333],0
s4,1,0.25963,1.270729,[ 22 104] ; [ 39 132],[ 25.87878788 100.12121212] ; [ 35.12121212 135.87878788],0
r3,1,0.334574,0.931113,[117  10] ; [166   9],[119.00993377   7.99006623] ; [163.99006623  11.00993377],0
v3,1,0.394984,0.723543,[ 19 108] ; [ 32 139],[ 21.73489933 105.26510067] ; [ 29.26510067 141.73489933],0
u2,1,0.448258,0.575053,[28 23] ; [36 22],[29.94495413 21.05504587] ; [34.05504587 23.94495413],0
a2,1,0.459571,0.546939,[ 22 106] ; [ 36 139],[ 24.50165017 103.49834983] ; [ 33.49834983 141.50165017],0
r4,1,0.494096,0.467594,[110  18] ; [155  20],[111.94719472  16.05280528] ; [153.05280528  21.94719472],0
u3,1,0.631616,0.229876,[29 22] ; [35 22],[30.22222222 20.77777778] ; [33.77777778 23.22222222],0
u4,1,0.753504,0.09861,[  1 127] ; [  2 173],[  1.26732673 126.73267327] ; [  1.73267327 173.26732673],0
u1,1,0.757754,0.09513,[ 16 112] ; [ 24 151],[ 16.89768977 111.10231023] ; [ 23.10231023 151.89768977],0
s1,1,0.772682,0.083445,[  5 122] ; [  8 165],[  5.50333333 121.49666667] ; [  7.49666667 165.50333333],0
b4,1,0.799205,0.064707,[72 56] ; [101  74],[73.08250825 54.91749175] ; [99.91749175 75.08250825],0
n1,1,0.839802,0.040863,[16 25] ; [11 19],[15.5915493 25.4084507] ; [11.4084507 18.5915493],0
p12,1,0.86208,0.030181,[  7 118] ; [  9 166],[  6.66666667 118.33333333] ; [  9.33333333 165.66666667],0
a8,1,0.927105,0.00837,[ 15 103] ; [ 20 142],[ 14.75 103.25] ; [ 20.25 141.75],0
n3,1,0.952368,0.003568,[28 13] ; [20  9],[28.11428571 12.88571429] ; [19.88571429  9.11428571],0
