Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,8e-06,19.908896,[178 130] ; [17 46],[161.88679245 146.11320755] ; [33.11320755 29.88679245],1
p11,1,0.00015,14.377064,[279  29] ; [47 17],[269.91397849  38.08602151] ; [56.08602151  7.91397849],1
s5,1,0.000222,13.633109,[132 165] ; [11 48],[119.3005618 177.6994382] ; [23.6994382 35.3005618],1
p3,1,0.001121,10.615881,[212  95] ; [30 33],[200.79459459 106.20540541] ; [41.20540541 21.79459459],0
p4,1,0.007585,7.12889,[248  59] ; [42 22],[239.97304582  67.02695418] ; [50.02695418 13.97304582],0
d5,1,0.019015,5.500131,[254  52] ; [45 19],[247.28108108  58.71891892] ; [51.71891892 12.28108108],0
s6,1,0.022242,5.226759,[220  77] ; [37 25],[212.61559889  84.38440111] ; [44.38440111 17.61559889],0
p2,1,0.029406,4.743675,[289  19] ; [55  9],[284.8172043  23.1827957] ; [59.1827957  4.8172043],0
r3,1,0.029475,4.739645,[295  10] ; [58  6],[291.77506775  13.22493225] ; [61.22493225  2.77506775],0
v1,1,0.041262,4.165205,[198 105] ; [32 30],[190.93150685 112.06849315] ; [39.06849315 22.93150685],0
r4,1,0.042407,4.118885,[291  17] ; [56  8],[287.30107527  20.69892473] ; [59.69892473  4.30107527],0
s1,1,0.054314,3.703023,[  6 300] ; [ 4 60],[  8.27027027 297.72972973] ; [ 1.72972973 62.27027027],0
v3,1,0.064736,3.411688,[143 157] ; [22 41],[136.36363636 163.63636364] ; [28.63636364 34.36363636],0
r2,1,0.067288,3.34797,[292  12] ; [58  6],[289.13043478  14.86956522] ; [60.86956522  3.13043478],0
p10,1,0.069424,3.296597,[282  26] ; [53 10],[278.11320755  29.88679245] ; [56.88679245  6.11320755],0
r1,1,0.084814,2.970158,[261  45] ; [49 15],[256.37837838  49.62162162] ; [53.62162162 10.37837838],0
s8,1,0.1071,2.596502,[167 138] ; [27 35],[161.22615804 143.77384196] ; [32.77384196 29.22615804],0
a3,1,0.125139,2.351797,[228  78] ; [41 22],[223.07317073  82.92682927] ; [45.92682927 17.07317073],0
s4,1,0.126641,2.333201,[ 58 244] ; [ 7 56],[ 53.78082192 248.21917808] ; [11.21917808 51.78082192],0
a1,1,0.13711,2.210097,[ 19 289] ; [ 1 63],[ 16.55913978 291.44086022] ; [ 3.44086022 60.55913978],0
s7,1,0.157265,2.000333,[169 121] ; [29 31],[164.05714286 125.94285714] ; [33.94285714 26.05714286],0
p5,1,0.181391,1.78619,[ 66 242] ; [ 9 55],[ 62.09677419 245.90322581] ; [12.90322581 51.09677419],0
n1,1,0.199967,1.642614,[18 26] ; [9 6],[20.13559322 23.86440678] ; [6.86440678 8.13559322],0
d2,1,0.209217,1.576834,[151 156] ; [37 27],[155.56873315 151.43126685] ; [32.43126685 31.56873315],0
v2,1,0.223793,1.479883,[184 115] ; [33 29],[179.73130194 119.26869806] ; [37.26869806 24.73130194],0
n3,1,0.226386,1.463425,[31 13] ; [8 7],[29.08474576 14.91525424] ; [9.91525424 5.08474576],0
a6,1,0.233039,1.422216,[210  96] ; [39 25],[205.92972973 100.07027027] ; [43.07027027 20.92972973],0
s3,1,0.25397,1.301333,[184 121] ; [32 29],[180. 125.] ; [36. 25.],0
s2,1,0.268124,1.226319,[171 134] ; [30 32],[167.04359673 137.95640327] ; [33.95640327 28.04359673],0
u2,1,0.279605,1.169011,[42 38] ; [15  8],[44.27184466 35.72815534] ; [12.72815534 10.27184466],0
u1,1,0.284823,1.143932,[ 61 247] ; [ 9 55],[ 57.95698925 250.04301075] ; [12.04301075 51.95698925],0
n2,1,0.335476,0.927644,[38  7] ; [11  4],[36.75  8.25] ; [12.25  2.75],0
p9,1,0.341744,0.903878,[283  23] ; [56  7],[281.12195122  24.87804878] ; [57.87804878  5.12195122],0
b5,1,0.348969,0.877201,[168 140] ; [39 25],[171.38709677 136.61290323] ; [35.61290323 28.38709677],0
b4,1,0.373693,0.791348,[169 139] ; [39 25],[172.21505376 135.78494624] ; [35.78494624 28.21505376],0
b2,1,0.426646,0.631937,[ 80 113] ; [12 23],[ 77.87719298 115.12280702] ; [14.12280702 20.87719298],0
b3,1,0.426646,0.631937,[ 80 113] ; [12 23],[ 77.87719298 115.12280702] ; [14.12280702 20.87719298],0
p1,1,0.434387,0.611064,[ 37 270] ; [10 54],[ 38.89218329 268.10781671] ; [ 8.10781671 55.89218329],0
n6,1,0.464827,0.534247,[283  22] ; [61  3],[284.33604336  20.66395664] ; [59.66395664  4.33604336],0
u4,1,0.470119,0.521697,[  9 298] ; [ 3 61],[  9.92991914 297.07008086] ; [ 2.07008086 61.92991914],0
a8,1,0.485924,0.485539,[ 50 230] ; [ 8 49],[ 48.18991098 231.81008902] ; [ 9.81008902 47.18991098],0
p12,1,0.615663,0.252011,[ 36 271] ; [ 6 57],[ 34.84864865 272.15135135] ; [ 7.15135135 55.84864865],0
a2,1,0.63408,0.226568,[ 76 232] ; [14 50],[ 74.51612903 233.48387097] ; [15.48387097 48.51612903],0
a4,1,0.65561,0.1989,[141 166] ; [27 36],[139.39459459 167.60540541] ; [28.60540541 34.39459459],0
v4,1,0.695572,0.15312,[298   7] ; [62  2],[297.56097561   7.43902439] ; [62.43902439  1.56097561],0
d1,1,0.757785,0.095105,[194 114] ; [39 25],[192.91397849 115.08602151] ; [40.08602151 23.91397849],0
b1,1,0.77506,0.08166,[124 184] ; [27 37],[125.02150538 182.97849462] ; [25.97849462 38.02150538],0
n4,1,0.833875,0.043988,[277  31] ; [57  7],[276.53763441  31.46236559] ; [57.46236559  6.53763441],0
a7,1,0.858665,0.03171,[224  83] ; [46 18],[223.42318059  83.57681941] ; [46.57681941 17.42318059],0
d4,1,0.868005,0.02762,[256  50] ; [53 11],[255.55135135  50.44864865] ; [53.44864865 10.55135135],0
d3,1,0.87974,0.022891,[214  93] ; [44 20],[213.49326146  93.50673854] ; [44.50673854 19.49326146],0
