Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000633,11.677551,[66 61] ; [87 32],[78.98780488 48.01219512] ; [74.01219512 44.98780488],1
s2,1,0.000744,11.376463,[87 46] ; [100  19],[98.69444444 34.30555556] ; [88.30555556 30.69444444],1
s4,1,0.001016,10.797306,[ 17 117] ; [35 84],[ 27.54150198 106.45849802] ; [24.45849802 94.54150198],0
s6,1,0.001757,9.787672,[105  29] ; [110   9],[113.87351779  20.12648221] ; [101.12648221  17.87351779],0
p5,1,0.003353,8.604782,[ 11 120] ; [26 95],[ 19.23412698 111.76587302] ; [ 17.76587302 103.23412698],0
s7,1,0.005246,7.792502,[88 39] ; [98 18],[97.20987654 29.79012346] ; [88.79012346 27.20987654],0
p10,1,0.006219,7.485691,[109  22] ; [114   7],[115.92460317  15.07539683] ; [107.07539683  13.92460317],0
p7,1,0.007539,7.139938,[83 47] ; [92 24],[92.4796748 37.5203252] ; [82.5203252 33.4796748],0
a3,1,0.020619,5.358732,[105  29] ; [107  13],[111.84251969  22.15748031] ; [100.15748031  19.84251969],0
n1,1,0.028711,4.784852,[ 8 18] ; [18 12],[12.07142857 13.92857143] ; [13.92857143 16.07142857],0
s3,1,0.033089,4.541154,[92 40] ; [96 22],[99.264 32.736] ; [88.736 29.264],0
n2,1,0.03415,4.487179,[15 11] ; [25  5],[18.57142857  7.42857143] ; [21.42857143  8.57142857],0
p6,1,0.034163,4.486511,[56 77] ; [66 53],[64.38888889 68.61111111] ; [57.61111111 61.38888889],0
a5,1,0.070694,3.266828,[113  21] ; [111  10],[117.70980392  16.29019608] ; [106.29019608  14.70980392],0
n4,1,0.07203,3.236139,[120  14] ; [98 22],[115.00787402  18.99212598] ; [102.99212598  17.00787402],0
p3,1,0.089855,2.876965,[77 57] ; [82 39],[83.55294118 50.44705882] ; [75.44705882 45.55294118],0
u2,1,0.089907,2.87604,[22  7] ; [7 7],[19.55813953  9.44186047] ; [9.44186047 4.55813953],0
p9,1,0.092815,2.824864,[117  14] ; [115   6],[120.6031746  10.3968254] ; [111.3968254   9.6031746],0
p8,1,0.104633,2.633463,[75 56] ; [80 39],[81.22 49.78] ; [73.78 45.22],0
p1,1,0.11567,2.474996,[  9 125] ; [ 15 105],[ 12.66141732 121.33858268] ; [ 11.33858268 108.66141732],0
p4,1,0.120551,2.410147,[91 43] ; [92 28],[96.54330709 37.45669291] ; [86.45669291 33.54330709],0
p11,1,0.126334,2.33698,[115  19] ; [95 26],[110.35294118  23.64705882] ; [99.64705882 21.35294118],0
n3,1,0.129056,2.303818,[14 12] ; [22  8],[16.71428571  9.28571429] ; [19.28571429 10.71428571],0
n5,1,0.161445,1.960641,[105  28] ; [102  17],[109.25  23.75] ; [97.75 21.25],0
d3,1,0.228025,1.453139,[114  20] ; [109  12],[117.18431373  16.81568627] ; [105.81568627  15.18431373],0
b3,1,0.235436,1.407713,[38 60] ; [39 43],[41.92222222 56.07777778] ; [35.07777778 46.92222222],0
b2,1,0.235436,1.407713,[38 60] ; [39 43],[41.92222222 56.07777778] ; [35.07777778 46.92222222],0
n6,1,0.307541,1.041208,[116  18] ; [107  11],[118.57936508  15.42063492] ; [104.42063492  13.57936508],0
a8,1,0.307706,1.040498,[ 20 100] ; [13 96],[ 17.29257642 102.70742358] ; [15.70742358 93.29257642],0
u4,1,0.315734,1.006538,[  8 126] ; [  4 117],[  6.30588235 127.69411765] ; [  5.69411765 115.30588235],0
a2,1,0.317376,0.99973,[44 90] ; [47 74],[47.81960784 86.18039216] ; [43.18039216 77.81960784],0
