Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.463652,[62 11] ; [19 25],[50.53846154 22.46153846] ; [30.46153846 13.53846154],1
r2,1,0.31794,0.997403,[62  9] ; [41  3],[63.59130435  7.40869565] ; [39.40869565  4.59130435],0
s8,1,0.326315,0.963465,[35 38] ; [17 27],[32.44444444 40.55555556] ; [19.55555556 24.44444444],0
p7,1,0.345652,0.889357,[45 28] ; [21 19],[42.63716814 30.36283186] ; [23.36283186 16.63716814],0
r4,1,0.350722,0.870843,[60 13] ; [33 11],[58.02564103 14.97435897] ; [34.97435897  9.02564103],0
p10,1,0.380036,0.770584,[59 14] ; [31 11],[57.13043478 15.86956522] ; [32.86956522  9.13043478],0
b5,1,0.390127,0.738546,[44 29] ; [30 14],[46.17094017 26.82905983] ; [27.82905983 16.17094017],0
n3,1,0.391805,0.733333,[12  3] ; [12  6],[10.90909091  4.09090909] ; [13.09090909  4.90909091],0
u3,1,0.41757,0.657143,[15 10] ; [15  6],[16.30434783  8.69565217] ; [13.69565217  7.30434783],0
s7,1,0.464134,0.535908,[42 30] ; [21 20],[40.14159292 31.85840708] ; [22.85840708 18.14159292],0
p6,1,0.484004,0.489828,[32 41] ; [16 27],[30.20689655 42.79310345] ; [17.79310345 25.20689655],0
d3,1,0.498296,0.458564,[50 23] ; [32 11],[51.60344828 21.39655172] ; [30.39655172 12.60344828],0
b4,1,0.550192,0.356974,[39 34] ; [26 18],[40.55555556 32.44444444] ; [24.44444444 19.55555556],0
d1,1,0.550352,0.356686,[39 34] ; [21 23],[37.43589744 35.56410256] ; [22.56410256 21.43589744],0
p1,1,0.572402,0.31868,[ 6 67] ; [ 5 39],[ 6.86324786 66.13675214] ; [ 4.13675214 39.86324786],0
a6,1,0.606029,0.265998,[45 28] ; [25 19],[43.67521368 29.32478632] ; [26.32478632 17.67521368],0
v2,1,0.635891,0.224157,[26 46] ; [13 28],[24.84955752 47.15044248] ; [14.15044248 26.84955752],0
d5,1,0.646363,0.210516,[55 18] ; [34  9],[56.00862069 16.99137931] ; [32.99137931 10.00862069],0
a1,1,0.715145,0.133192,[ 1 72] ; [ 1 43],[ 1.24786325 71.75213675] ; [ 0.75213675 43.24786325],0
s6,1,0.717364,0.131033,[55 15] ; [35  8],[55.75221239 14.24778761] ; [34.24778761  8.75221239],0
s5,1,0.892071,0.01841,[31 34] ; [19 22],[30.66037736 34.33962264] ; [19.33962264 21.66037736],0
a7,1,0.906593,0.013768,[50 23] ; [29 14],[49.71551724 23.28448276] ; [29.28448276 13.71551724],0
b1,1,0.90695,0.013663,[29 44] ; [17 27],[28.7008547 44.2991453] ; [17.2991453 26.7008547],0
b2,1,0.923815,0.009145,[ 9 36] ; [ 4 15],[ 9.140625 35.859375] ; [ 3.859375 15.140625],0
b3,1,0.923815,0.009145,[ 9 36] ; [ 4 15],[ 9.140625 35.859375] ; [ 3.859375 15.140625],0
r3,1,0.932513,0.007171,[64  8] ; [38  5],[63.86086957  8.13913043] ; [38.13913043  4.86086957],0
u2,1,0.93792,0.006066,[11 14] ; [ 9 12],[10.86956522 14.13043478] ; [ 9.13043478 11.86956522],0
n2,1,0.943109,0.005093,[11  4] ; [13  5],[10.90909091  4.09090909] ; [13.09090909  4.90909091],0
p2,1,0.94444,0.004857,[56 17] ; [34 10],[56.15384615 16.84615385] ; [33.84615385 10.15384615],0
s3,1,0.972016,0.001231,[50 23] ; [30 14],[49.91452991 23.08547009] ; [30.08547009 13.91452991],0
