Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000286,13.158187,[22  7] ; [ 9 22],[14.98333333 14.01666667] ; [16.01666667 14.98333333],1
s6,1,0.002528,9.120501,[24  5] ; [14 17],[18.36666667 10.63333333] ; [19.63333333 11.36666667],0
s7,1,0.02383,5.106993,[15 11] ; [ 8 21],[10.87272727 15.12727273] ; [12.12727273 16.87272727],0
v1,1,0.02623,4.940792,[16 11] ; [ 9 21],[11.84210526 15.15789474] ; [13.15789474 16.84210526],0
d4,1,0.065162,3.40086,[24  5] ; [19 12],[20.78333333  8.21666667] ; [22.21666667  8.78333333],0
s8,1,0.07298,3.214683,[15 14] ; [ 9 22],[11.6 17.4] ; [12.4 18.6],0
a8,1,0.083953,2.986667,[ 1 27] ; [ 5 23],[ 3. 25.] ; [ 3. 25.],0
a3,1,0.097712,2.742491,[21  8] ; [16 15],[17.88333333 11.11666667] ; [19.11666667 11.88333333],0
s4,1,0.101011,2.689509,[ 9 20] ; [ 4 26],[ 6.38983051 22.61016949] ; [ 6.61016949 23.38983051],0
a5,1,0.110308,2.549803,[24  5] ; [20 11],[21.26666667  7.73333333] ; [22.73333333  8.26666667],0
d1,1,0.11887,2.432142,[18 11] ; [13 18],[14.98333333 14.01666667] ; [16.01666667 14.98333333],0
d5,1,0.127978,2.31686,[23  6] ; [19 12],[20.3  8.7] ; [21.7  9.3],0
s5,1,0.183744,1.767083,[11 16] ; [ 7 22],[ 8.67857143 18.32142857] ; [ 9.32142857 19.67857143],0
r2,1,0.185442,1.753463,[28  1] ; [27  4],[26.58333333  2.41666667] ; [28.41666667  2.58333333],0
a6,1,0.205651,1.60178,[15 14] ; [21 10],[17.4 11.6] ; [18.6 12.4],0
u1,1,0.232564,1.425113,[ 6 23] ; [ 3 28],[ 4.35 24.65] ; [ 4.65 26.35],0
d2,1,0.243308,1.361322,[16 13] ; [12 18],[13.76271186 15.23728814] ; [14.23728814 15.76271186],0
p7,1,0.305208,1.051298,[13 16] ; [18 13],[14.98333333 14.01666667] ; [16.01666667 14.98333333],0
a4,1,0.311246,1.025382,[15 14] ; [12 19],[13.05 15.95] ; [13.95 17.05],0
v3,1,0.396218,0.719775,[11 16] ; [ 9 21],[ 9.47368421 17.52631579] ; [10.52631579 19.47368421],0
p8,1,0.398813,0.711902,[10 19] ; [14 17],[11.6 17.4] ; [12.4 18.6],0
p1,1,0.438323,0.600667,[ 2 27] ; [ 4 27],[ 2.9 26.1] ; [ 3.1 27.9],0
r3,1,0.438323,0.600667,[27  2] ; [27  4],[26.1  2.9] ; [27.9  3.1],0
p6,1,0.464961,0.533927,[11 18] ; [ 9 22],[ 9.66666667 19.33333333] ; [10.33333333 20.66666667],0
p5,1,0.493004,0.469963,[ 2 25] ; [ 4 27],[ 2.79310345 24.20689655] ; [ 3.20689655 27.79310345],0
v4,1,0.510123,0.433815,[26  3] ; [26  5],[25.13333333  3.86666667] ; [26.86666667  4.13333333],0
