Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.004092,8.242419,[58  9] ; [23 14],[52.18269231 14.81730769] ; [28.81730769  8.18269231],0
u3,1,0.247349,1.338213,[14 15] ; [13  7],[15.97959184 13.02040816] ; [11.02040816  8.97959184],0
s1,1,0.253713,1.30274,[ 1 66] ; [ 2 35],[ 1.93269231 65.06730769] ; [ 1.06730769 35.93269231],0
a8,1,0.278399,1.17489,[ 1 57] ; [ 2 32],[ 1.89130435 56.10869565] ; [ 1.10869565 32.89130435],0
u2,1,0.290696,1.116396,[15 14] ; [14  7],[16.82 12.18] ; [12.18  8.82],0
v2,1,0.294507,1.098901,[35 30] ; [15 20],[32.5 32.5] ; [17.5 17.5],0
a7,1,0.31281,1.018774,[53 14] ; [26 11],[50.89423077 16.10576923] ; [28.10576923  8.89423077],0
u1,1,0.318902,0.993444,[ 5 62] ; [ 1 36],[ 3.86538462 63.13461538] ; [ 2.13461538 34.86538462],0
r4,1,0.32736,0.959312,[56 11] ; [28  9],[54.11538462 12.88461538] ; [29.88461538  7.11538462],0
s2,1,0.330717,0.94609,[26 41] ; [18 19],[28.34615385 38.65384615] ; [15.65384615 21.34615385],0
a2,1,0.381248,0.766674,[ 7 60] ; [ 2 35],[ 5.79807692 61.20192308] ; [ 3.20192308 33.79807692],0
r2,1,0.394451,0.725177,[60  7] ; [31  6],[58.625  8.375] ; [32.375  4.625],0
p3,1,0.46345,0.53755,[34 33] ; [16 21],[32.21153846 34.78846154] ; [17.78846154 19.21153846],0
s3,1,0.469389,0.523413,[29 37] ; [19 18],[30.75728155 35.24271845] ; [17.24271845 19.75728155],0
p5,1,0.502556,0.449534,[ 6 60] ; [ 2 35],[ 5.12621359 60.87378641] ; [ 2.87378641 34.12621359],0
d3,1,0.548571,0.359884,[49 18] ; [25 12],[47.67307692 19.32692308] ; [26.32692308 10.67307692],0
s6,1,0.565699,0.329932,[43 23] ; [22 15],[41.65048544 24.34951456] ; [23.34951456 13.65048544],0
v3,1,0.583524,0.300571,[19 44] ; [ 9 27],[17.81818182 45.18181818] ; [10.18181818 25.81818182],0
a6,1,0.604343,0.268495,[40 27] ; [24 13],[41.23076923 25.76923077] ; [22.76923077 14.23076923],0
a1,1,0.66704,0.185084,[ 1 66] ; [ 1 36],[ 1.28846154 65.71153846] ; [ 0.71153846 36.28846154],0
d4,1,0.686685,0.162698,[53 14] ; [28  9],[52.18269231 14.81730769] ; [28.81730769  8.18269231],0
n1,1,0.701063,0.147368,[ 6 14] ; [3 5],[ 6.42857143 13.57142857] ; [2.57142857 5.42857143],0
p1,1,0.707405,0.140883,[ 4 61] ; [ 3 34],[ 4.46078431 60.53921569] ; [ 2.53921569 34.46078431],0
s8,1,0.711237,0.137045,[26 41] ; [13 24],[25.125 41.875] ; [13.875 23.125],0
r3,1,0.75861,0.094438,[61  6] ; [33  4],[60.55769231  6.44230769] ; [33.44230769  3.55769231],0
d5,1,0.7609,0.092598,[47 20] ; [27 10],[47.67307692 19.32692308] ; [26.32692308 10.67307692],0
b2,1,0.841542,0.039969,[10 19] ; [ 7 15],[ 9.66666667 19.33333333] ; [ 7.33333333 14.66666667],0
b3,1,0.841542,0.039969,[10 19] ; [ 7 15],[ 9.66666667 19.33333333] ; [ 7.33333333 14.66666667],0
p6,1,0.877585,0.023726,[24 43] ; [12 23],[23.64705882 43.35294118] ; [12.35294118 22.64705882],0
n3,1,0.90261,0.014973,[12  8] ; [5 3],[12.14285714  7.85714286] ; [4.85714286 3.14285714],0
b5,1,0.957824,0.002797,[42 25] ; [23 14],[41.875 25.125] ; [23.125 13.875],0
d1,1,0.974787,0.000999,[31 36] ; [17 20],[30.92307692 36.07692308] ; [17.07692308 19.92307692],0
r1,1,0.989694,0.000167,[47 20] ; [26 11],[47.02884615 19.97115385] ; [25.97115385 11.02884615],0
n2,1,1.0,0.0,[15  5] ; [6 2],[15.  5.] ; [6. 2.],0
