Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.406312,[35 39] ; [ 13 101],[18.89361702 55.10638298] ; [29.10638298 84.89361702],1
r3,1,0.000137,14.542573,[71  4] ; [85 32],[60.9375 14.0625] ; [95.0625 21.9375],1
p11,1,0.000283,13.179914,[59 17] ; [61 57],[47.01030928 28.98969072] ; [72.98969072 45.01030928],1
r4,1,0.001174,10.530805,[62 14] ; [70 48],[51.71134021 24.28865979] ; [80.28865979 37.71134021],0
r2,1,0.002115,9.446774,[71  4] ; [90 25],[63.55263158 11.44736842] ; [97.44736842 17.55263158],0
v4,1,0.002167,9.402455,[69  7] ; [85 32],[60.64248705 15.35751295] ; [93.35751295 23.64248705],0
r1,1,0.002245,9.337774,[56 20] ; [61 57],[45.83505155 30.16494845] ; [71.16494845 46.83505155],0
p10,1,0.002385,9.227055,[52 24] ; [54 63],[41.74093264 34.25906736] ; [64.25906736 52.74093264],0
n6,1,0.003686,8.432365,[59 17] ; [67 50],[49.61658031 26.38341969] ; [76.38341969 40.61658031],0
s8,1,0.006442,7.422196,[16 60] ; [  9 109],[ 9.79381443 66.20618557] ; [ 15.20618557 102.79381443],0
v1,1,0.007484,7.153057,[33 41] ; [30 86],[24.53684211 49.46315789] ; [38.46315789 77.53684211],0
p2,1,0.013647,6.083192,[55 21] ; [64 53],[46.86010363 29.13989637] ; [72.13989637 44.86010363],0
d5,1,0.015197,5.893463,[60 16] ; [73 44],[52.37305699 23.62694301] ; [80.62694301 36.37305699],0
p7,1,0.018419,5.555807,[34 42] ; [33 84],[26.38341969 49.61658031] ; [40.61658031 76.38341969],0
d1,1,0.019022,5.499472,[40 36] ; [42 76],[32.12371134 43.87628866] ; [49.87628866 68.12371134],0
d4,1,0.030209,4.697335,[62 13] ; [81 37],[55.56994819 19.43005181] ; [87.43005181 30.56994819],0
a7,1,0.035816,4.405827,[53 22] ; [65 52],[46.09375 28.90625] ; [71.90625 45.09375],0
n4,1,0.063892,3.433355,[55 21] ; [70 48],[48.96907216 27.03092784] ; [76.03092784 41.96907216],0
u1,1,0.078412,3.09751,[11 65] ; [  8 110],[ 7.44329897 68.55670103] ; [ 11.55670103 106.44329897],0
p9,1,0.080679,3.051176,[50 25] ; [62 53],[44.21052632 30.78947368] ; [67.78947368 47.21052632],0
a3,1,0.102877,2.660372,[57 19] ; [74 42],[51.85416667 24.14583333] ; [79.14583333 36.85416667],0
p6,1,0.135807,2.224843,[15 60] ; [ 14 102],[11.38743455 63.61256545] ; [17.61256545 98.38743455],0
s7,1,0.144223,2.132308,[18 54] ; [18 93],[14.16393443 57.83606557] ; [21.83606557 89.16393443],0
d3,1,0.16749,1.905271,[47 29] ; [60 56],[42.35416667 33.64583333] ; [64.64583333 51.35416667],0
s5,1,0.178997,1.80593,[11 61] ; [ 10 103],[ 8.17297297 63.82702703] ; [ 12.82702703 100.17297297],0
n1,1,0.19167,1.704735,[ 4 16] ; [17 30],[ 6.26865672 13.73134328] ; [14.73134328 32.26865672],0
s2,1,0.199236,1.647963,[18 58] ; [19 98],[14.56994819 61.43005181] ; [22.43005181 94.56994819],0
a1,1,0.218312,1.515431,[ 3 73] ; [ 10 108],[ 5.09278351 70.90721649] ; [  7.90721649 110.09278351],0
a5,1,0.237204,1.397136,[49 27] ; [66 52],[45.05154639 30.94845361] ; [69.94845361 48.05154639],0
n3,1,0.277647,1.178571,[16  6] ; [26 18],[14.  8.] ; [28. 16.],0
b2,1,0.373282,0.79271,[22 23] ; [30 44],[19.66386555 25.33613445] ; [32.33613445 41.66386555],0
b3,1,0.373282,0.79271,[22 23] ; [30 44],[19.66386555 25.33613445] ; [32.33613445 41.66386555],0
a4,1,0.386349,0.750403,[34 42] ; [45 72],[31.10880829 44.89119171] ; [47.89119171 69.10880829],0
b1,1,0.388153,0.744719,[30 46] ; [54 64],[32.90721649 43.09278351] ; [51.09278351 66.90721649],0
u2,1,0.426089,0.633461,[ 7 11] ; [22 22],[8.41935484 9.58064516] ; [20.58064516 23.41935484],0
a2,1,0.498949,0.457171,[13 63] ; [ 16 102],[11.36082474 64.63917526] ; [ 17.63917526 100.36082474],0
u3,1,0.526103,0.401914,[ 7 12] ; [20 24],[ 8.14285714 10.85714286] ; [18.85714286 25.14285714],0
b5,1,0.528767,0.39676,[39 37] ; [66 52],[41.13402062 34.86597938] ; [63.86597938 54.13402062],0
a6,1,0.532642,0.389349,[51 25] ; [74 44],[48.96907216 27.03092784] ; [76.03092784 41.96907216],0
n5,1,0.576223,0.312381,[46 29] ; [67 50],[44.140625 30.859375] ; [68.859375 48.140625],0
p5,1,0.596037,0.281014,[ 3 73] ; [  3 113],[ 2.375 73.625] ; [  3.625 112.375],0
p3,1,0.645351,0.211812,[20 55] ; [28 90],[18.65284974 56.34715026] ; [29.34715026 88.65284974],0
d2,1,0.679243,0.170979,[32 43] ; [46 70],[30.62827225 44.37172775] ; [47.37172775 68.62827225],0
s4,1,0.686283,0.163139,[ 7 69] ; [ 13 105],[ 7.83505155 68.16494845] ; [ 12.16494845 105.83505155],0
a8,1,0.745468,0.105379,[ 8 62] ; [ 11 100],[ 7.3480663 62.6519337] ; [11.6519337 99.3480663],0
b4,1,0.745651,0.105222,[42 34] ; [68 50],[43.09278351 32.90721649] ; [66.90721649 51.09278351],0
s3,1,0.829951,0.046124,[21 55] ; [34 83],[21.65803109 54.34196891] ; [33.34196891 83.65803109],0
n2,1,0.850693,0.035432,[12  9] ; [28 19],[12.35294118  8.64705882] ; [27.64705882 19.35294118],0
p1,1,0.866943,0.02807,[ 5 71] ; [  7 110],[ 4.7253886 71.2746114] ; [  7.2746114 109.7253886],0
s1,1,0.935751,0.006498,[ 3 72] ; [  5 113],[ 3.10880829 71.89119171] ; [  4.89119171 113.10880829],0
