Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.913495,[59 37] ; [216  10],[81.98757764 14.01242236] ; [193.01242236  32.98757764],1
d1,1,0.0,37.70062,[24 72] ; [141  85],[49.19254658 46.80745342] ; [115.80745342 110.19254658],1
d3,1,0.0,29.186514,[40 54] ; [167  58],[60.9968652 33.0031348] ; [146.0031348  78.9968652],1
s6,1,0.0,27.773073,[43 53] ; [165  54],[63.39047619 32.60952381] ; [144.60952381  74.39047619],1
r2,1,1e-06,24.115726,[74 19] ; [217   8],[85.10377358  7.89622642] ; [205.89622642  19.10377358],1
d4,1,1.3e-05,18.955138,[61 35] ; [191  33],[75.6 20.4] ; [176.4  47.6],1
d5,1,0.000142,14.475506,[57 38] ; [180  44],[70.5799373 24.4200627] ; [166.4200627  57.5799373],1
n4,1,0.00016,14.250148,[57 39] ; [180  46],[70.65838509 25.34161491] ; [166.34161491  59.65838509],1
s8,1,0.000333,12.872358,[26 70] ; [110 116],[40.54658385 55.45341615] ; [ 95.45341615 130.54658385],1
v4,1,0.000341,12.831439,[82 13] ; [219   7],[89.08099688  5.91900312] ; [211.91900312  14.08099688],1
d2,1,0.000547,11.946874,[25 70] ; [106 119],[38.890625 56.109375] ; [ 92.109375 132.890625],1
p6,1,0.000566,11.885941,[21 74] ; [ 95 129],[34.54545455 60.45454545] ; [ 81.45454545 142.54545455],1
u3,1,0.000603,11.765285,[16 29] ; [44 20],[24.7706422 20.2293578] ; [35.2293578 28.7706422],1
p7,1,0.000616,11.728395,[41 51] ; [144  76],[54.55128205 37.44871795] ; [130.44871795  89.55128205],1
s7,1,0.000711,11.460971,[30 64] ; [114 102],[43.66451613 50.33548387] ; [100.33548387 115.66451613],1
a2,1,0.000718,11.442639,[ 8 88] ; [ 56 170],[19.08074534 76.91925466] ; [ 44.91925466 181.08074534],1
a3,1,0.000896,11.031147,[50 45] ; [161  63],[62.8369906 32.1630094] ; [148.1630094  75.8369906],1
v1,1,0.00126,10.400334,[25 67] ; [104 118],[37.79617834 54.20382166] ; [ 91.20382166 130.79617834],0
s5,1,0.001363,10.25561,[19 74] ; [ 85 132],[31.2 61.8] ; [ 72.8 144.2],0
a4,1,0.001388,10.221964,[28 68] ; [109 116],[40.97196262 55.02803738] ; [ 96.02803738 128.97196262],0
r3,1,0.002108,9.452954,[80 15] ; [213  12],[86.984375  8.015625] ; [206.015625  18.984375],0
a5,1,0.00237,9.238209,[53 43] ; [164  62],[64.69565217 31.30434783] ; [152.30434783  73.69565217],0
p4,1,0.002485,9.151658,[44 52] ; [144  81],[56.22429907 39.77570093] ; [131.77570093  93.22429907],0
p8,1,0.003563,8.494118,[38 58] ; [129  96],[49.94392523 46.05607477] ; [117.05607477 107.94392523],0
u1,1,0.003985,8.290675,[ 5 91] ; [ 39 187],[13.11801242 82.88198758] ; [ 30.88198758 195.11801242],0
s3,1,0.009132,6.79688,[42 53] ; [134  89],[52.57861635 42.42138365] ; [123.42138365  99.57861635],0
s2,1,0.026381,4.9309,[38 58] ; [119 105],[47.1 48.9] ; [109.9 114.1],0
n6,1,0.044598,4.033779,[73 23] ; [192  33],[79.25233645 16.74766355] ; [185.74766355  39.25233645],0
a6,1,0.063655,3.439501,[54 42] ; [151  74],[61.30841121 34.69158879] ; [143.69158879  81.30841121],0
n5,1,0.075847,3.15171,[64 31] ; [173  52],[70.359375 24.640625] ; [166.640625  58.359375],0
a1,1,0.091361,2.850232,[ 7 89] ; [  7 219],[ 4.17391304 91.82608696] ; [  9.82608696 216.17391304],0
p11,1,0.107019,2.597703,[70 26] ; [183  43],[75.42857143 20.57142857] ; [177.57142857  48.42857143],0
p3,1,0.108777,2.571895,[38 58] ; [111 114],[44.56074766 51.43925234] ; [104.43925234 120.56074766],0
p10,1,0.11475,2.48756,[78 16] ; [202  24],[82.25 11.75] ; [197.75  28.25],0
u2,1,0.12584,2.343093,[22 24] ; [40 24],[25.92727273 20.07272727] ; [36.07272727 27.92727273],0
s1,1,0.147123,2.101834,[ 2 94] ; [ 13 210],[ 4.51410658 91.48589342] ; [ 10.48589342 212.51410658],0
p2,1,0.185349,1.754204,[76 18] ; [195  30],[79.85579937 14.14420063] ; [191.14420063  33.85579937],0
